i,side,reason,confluence,agreement,taken,quality
22890,1,break_up,1.0,full,True,78.58
22909,1,break_up,1.0,full,True,70.92
22938,1,break_up,1.0,full,True,79.67
22982,1,break_up,1.0,full,True,72.5
23002,-1,break_dn,-1.0,conflict,True,75.5
23012,1,break_up,1.0,full,True,79.47
23099,1,break_up,1.0,full,True,78.19
23140,1,break_up,1.0,full,True,70.76
23180,1,break_up,1.0,full,True,86.72
23221,-1,break_dn,-1.0,conflict,True,80.98
23239,-1,break_dn,-1.0,conflict,True,76.28
23269,-1,break_dn,-1.0,conflict,True,78.62
23272,-1,break_dn,-1.0,conflict,True,73.61
23298,1,break_up,0.778,partial,True,89.89
23343,-1,break_dn,-0.556,conflict,True,95.87
23368,-1,break_dn,-0.556,conflict,True,81.85
23389,1,break_up,0.556,partial,True,81.08
23410,-1,break_dn,-0.556,conflict,True,71.23
23449,1,break_up,0.556,partial,True,90.66
23492,-1,break_dn,-0.778,conflict,True,93.3
23579,1,break_up,0.556,partial,True,68.18
23587,1,break_up,0.778,partial,True,77.63
23606,1,break_up,1.0,full,True,91.99
23687,-1,break_dn,-1.0,conflict,True,95.47
23712,-1,break_dn,-0.778,conflict,True,80.45
23752,1,break_up,1.0,full,True,81.36
23758,1,break_up,1.0,full,True,88.36
23819,1,break_up,1.0,full,True,77.67
23845,-1,break_dn,-1.0,conflict,True,79.19
23888,1,break_up,1.0,full,True,94.09
23915,-1,break_dn,-1.0,conflict,True,86.48
23931,1,break_up,1.0,full,True,94.88
23946,1,break_up,1.0,full,True,87.2
23988,-1,break_dn,-1.0,conflict,True,81.15
24013,1,break_up,1.0,full,True,71.09
24076,1,break_up,1.0,full,True,90.72
24120,-1,break_dn,-1.0,conflict,True,79.73
24154,1,break_up,1.0,full,True,82.23
24192,-1,break_dn,-1.0,conflict,True,78.84
24292,1,break_up,0.778,partial,True,70.41
24306,1,break_up,1.0,full,True,70.76
24323,-1,break_dn,-1.0,conflict,True,73.66
24328,-1,break_dn,-1.0,conflict,True,75.04
24343,1,break_up,1.0,full,True,93.35
24359,-1,break_dn,-0.778,conflict,True,81.63
24450,1,break_up,0.556,partial,True,72.6
24469,-1,break_dn,-0.556,conflict,True,78.63
24518,1,break_up,0.778,partial,True,92.59
24538,-1,break_dn,-0.778,conflict,True,88.04
24592,1,break_up,0.556,partial,True,85.55
24693,1,break_up,1.0,full,True,96.46
24738,1,break_up,1.0,full,True,99.42
24772,1,break_up,1.0,full,True,80.55
24827,1,break_up,1.0,full,True,81.11
24835,1,break_up,1.0,full,True,81.53
24862,1,break_up,1.0,full,True,97.08
24919,-1,break_dn,-1.0,conflict,True,93.58
24934,-1,break_dn,-1.0,conflict,True,81.27
25019,1,break_up,1.0,full,True,94.65
25025,1,break_up,1.0,full,True,94.79
25129,1,break_up,1.0,full,True,77.47
25163,1,break_up,1.0,full,True,89.46
25186,1,break_up,1.0,full,True,79.28
25224,-1,break_dn,-1.0,conflict,True,95.15
25288,-1,break_dn,-1.0,conflict,True,77.93
25338,-1,break_dn,-0.556,conflict,True,72.24
25354,-1,break_dn,-0.556,conflict,True,81.66
25409,1,break_up,0.556,partial,True,92.06
25424,-1,break_dn,-0.556,conflict,True,72.86
25486,-1,break_dn,0.111,partial,True,80.22
25502,-1,break_dn,0.111,partial,True,89.47
25529,-1,break_dn,0.111,partial,True,79.51
25611,1,break_up,-0.111,conflict,True,80.52
25631,1,break_up,-0.111,conflict,True,83.21
25681,-1,break_dn,-0.333,conflict,True,80.58
25719,-1,break_dn,0.111,partial,True,89.49
25745,-1,break_dn,0.111,partial,True,84.69
25787,-1,break_dn,0.111,partial,True,83.06
25832,1,break_up,-0.111,conflict,True,78.19
25848,-1,break_dn,0.111,partial,True,96.44
25888,-1,break_dn,0.111,partial,True,86.39
25927,-1,break_dn,0.111,partial,True,72.42
25979,-1,break_dn,0.111,partial,True,91.05
26005,1,break_up,-0.111,conflict,True,91.21
26030,1,break_up,-0.111,conflict,True,81.93
26054,1,break_up,-0.111,conflict,True,76.38
26064,1,break_up,-0.111,conflict,True,83.56
26167,-1,break_dn,-0.333,conflict,True,79.7
26179,-1,break_dn,-0.333,conflict,True,82.13
26196,-1,break_dn,-0.111,conflict,True,69.99
26220,1,break_up,0.111,partial,True,89.59
26253,1,break_up,0.333,partial,True,83.09
26312,1,break_up,0.333,partial,True,81.11
26346,1,break_up,0.333,partial,True,71.65
26358,1,break_up,0.333,partial,True,76.51
26414,-1,break_dn,-0.333,conflict,True,80.23
26431,1,break_up,0.667,partial,True,94.88
26462,-1,break_dn,-0.667,conflict,True,79.39
26497,-1,break_dn,-0.222,conflict,True,70.13
26534,-1,break_dn,0.111,partial,True,81.24
26554,1,break_up,-0.111,conflict,True,83.72
26648,-1,break_dn,-0.222,conflict,True,83.74
26691,-1,break_dn,0.111,partial,True,80.58
26738,1,break_up,-0.111,conflict,True,87.93
26751,1,break_up,-0.111,conflict,True,94.45
26806,-1,break_dn,0.111,partial,True,98.2
26833,1,break_up,-0.111,conflict,True,75.19
26922,-1,break_dn,-0.333,conflict,True,91.73
26930,-1,break_dn,-0.111,conflict,True,80.01
26970,-1,break_dn,0.111,partial,True,97.21
27025,-1,break_dn,0.111,partial,True,78.95
27158,-1,break_dn,0.111,partial,True,70.46
27176,1,break_up,-0.111,conflict,True,85.17
27196,-1,break_dn,0.111,partial,True,72.93
27209,-1,break_dn,0.111,partial,True,79.41
27237,-1,break_dn,0.111,partial,True,79.01
27321,1,break_up,-0.111,conflict,True,74.05
27336,1,break_up,-0.111,conflict,True,78.51
27426,1,break_up,0.333,partial,True,84.08
27447,1,break_up,0.333,partial,True,75.69
27464,1,break_up,0.333,partial,True,78.5
27472,1,break_up,0.333,partial,True,79.19
27499,1,break_up,0.333,partial,True,92.49
27594,1,break_up,1.0,full,True,77.24
27617,1,break_up,1.0,full,True,84.2
27631,1,break_up,1.0,full,True,83.46
27654,-1,break_dn,-1.0,conflict,True,79.61
27685,1,break_up,1.0,full,True,88.74
27693,1,break_up,1.0,full,True,91.05
27760,-1,break_dn,-1.0,conflict,True,90.22
27783,-1,break_dn,-1.0,conflict,True,75.49
27805,-1,break_dn,-1.0,conflict,True,72.45
27840,1,break_up,0.778,partial,True,68.27
27945,1,break_up,1.0,full,True,85.66
27978,1,break_up,1.0,full,True,78.47
28027,-1,break_dn,-0.556,conflict,True,69.61
28036,-1,break_dn,-0.556,conflict,True,76.3
28094,-1,break_dn,-0.556,conflict,True,75.29
28186,1,break_up,-0.111,conflict,True,76.77
28210,1,break_up,-0.111,conflict,True,84.09
28261,1,break_up,0.333,partial,True,81.33
28275,1,break_up,0.333,partial,True,85.99
28325,-1,break_dn,-1.0,conflict,True,73.75
28333,1,break_up,1.0,full,True,91.45
28356,-1,break_dn,-1.0,conflict,True,74.34
28382,1,break_up,1.0,full,True,92.42
28388,1,break_up,1.0,full,True,82.08
28396,1,break_up,1.0,full,True,84.47
28482,-1,break_dn,-1.0,conflict,True,82.88
28509,-1,break_dn,-1.0,conflict,True,88.68
28540,-1,break_dn,-1.0,conflict,True,93.34
28557,1,break_up,1.0,full,True,83.63
28635,1,break_up,1.0,full,True,84.89
28647,1,break_up,1.0,full,True,94.84
28652,1,break_up,1.0,full,True,61.27
28697,-1,break_dn,-1.0,conflict,True,91.99
28742,-1,break_dn,-0.778,conflict,True,84.39
28772,-1,break_dn,-0.556,conflict,True,80.94
28777,-1,break_dn,-0.556,conflict,True,83.92
28861,-1,break_dn,-0.222,conflict,True,66.71
28867,-1,break_dn,0.111,partial,True,72.48
28890,-1,break_dn,0.111,partial,True,71.12
28915,-1,break_dn,0.111,partial,True,89.69
28961,1,break_up,-0.111,conflict,True,96.51
28984,1,break_up,-0.111,conflict,True,79.26
29000,1,break_up,-0.111,conflict,True,82.02
29029,1,break_up,0.333,partial,True,75.42
29038,1,break_up,0.333,partial,True,86.85
29052,-1,break_dn,-0.333,conflict,True,76.26
29087,-1,break_dn,-0.111,conflict,True,73.34
29093,-1,break_dn,-0.111,conflict,True,78.57
29166,-1,break_dn,0.111,partial,True,72.6
29200,-1,break_dn,0.556,partial,True,93.29
29225,-1,break_dn,0.556,partial,True,78.43
29279,-1,break_dn,1.0,full,True,80.86
29298,-1,break_dn,1.0,full,True,80.1
29351,-1,break_dn,1.0,full,True,87.7
29413,1,break_up,-1.0,conflict,True,82.28
29460,1,break_up,-1.0,conflict,True,73.72
29500,-1,break_dn,1.0,full,True,90.18
29519,1,break_up,-1.0,conflict,True,91.77
29534,1,break_up,-1.0,conflict,True,76.4
29585,1,break_up,-0.556,conflict,True,99.41
29604,1,break_up,-0.556,conflict,True,98.33
29609,1,break_up,-0.556,conflict,True,65.43
29651,1,break_up,-0.556,conflict,True,82.13
29694,-1,break_dn,0.556,partial,True,89.4
29754,1,break_up,-0.556,conflict,True,76.37
29774,1,break_up,-0.556,conflict,True,76.34
29793,-1,break_dn,0.556,partial,True,75.17
29803,-1,break_dn,0.778,partial,True,76.27
29834,-1,break_dn,1.0,full,True,93.8
29886,1,break_up,-1.0,conflict,True,97.46
29899,-1,break_dn,1.0,full,True,77.91
29909,1,break_up,-1.0,conflict,True,90.49
29923,-1,break_dn,1.0,full,True,73.57
30021,1,break_up,-1.0,conflict,True,86.59
30035,1,break_up,-1.0,conflict,True,87.25
30036,1,break_up,-1.0,conflict,True,70.11
30134,-1,break_dn,0.556,partial,True,78.1
30195,-1,break_dn,1.0,full,True,93.19
30235,-1,break_dn,1.0,full,True,84.91
30240,-1,break_dn,1.0,full,True,90.45
30256,-1,break_dn,1.0,full,True,71.53
30293,1,break_up,-1.0,conflict,True,81.5
30314,1,break_up,-1.0,conflict,True,79.82
30378,-1,break_dn,0.556,partial,True,70.44
30393,-1,break_dn,0.778,partial,True,80.45
30404,-1,break_dn,1.0,full,True,75.29
30440,-1,break_dn,1.0,full,True,95.31
30473,-1,break_dn,1.0,full,True,85.0
30521,-1,break_dn,1.0,full,True,85.87
30590,-1,break_dn,1.0,full,True,84.75
30601,-1,break_dn,1.0,full,True,84.88
30607,-1,break_dn,1.0,full,True,77.86
30652,-1,break_dn,1.0,full,True,70.17
30667,1,break_up,-1.0,conflict,True,85.61
30698,1,break_up,-1.0,conflict,True,74.7
30720,1,break_up,-1.0,conflict,True,76.3
30816,-1,break_dn,1.0,full,True,93.62
30844,-1,break_dn,1.0,full,True,93.31
30853,-1,break_dn,1.0,full,True,89.35
30881,-1,break_dn,1.0,full,True,99.94
30980,1,break_up,-1.0,conflict,True,74.79
31012,-1,break_dn,1.0,full,True,85.27
31039,-1,break_dn,1.0,full,True,90.67
31072,1,break_up,-1.0,conflict,True,79.34
31082,1,break_up,-0.778,conflict,True,84.05
31189,-1,break_dn,0.556,partial,True,80.85
31219,1,break_up,-0.556,conflict,True,74.51
31243,-1,break_dn,0.556,partial,True,81.35
31264,1,break_up,-0.778,conflict,True,87.16
31269,1,break_up,-0.556,conflict,True,86.17
31297,1,break_up,-0.556,conflict,True,70.85
31358,1,break_up,-0.556,conflict,True,88.55
31371,1,break_up,-0.556,conflict,True,78.71
31389,1,break_up,-0.222,conflict,True,83.66
31403,1,break_up,0.111,partial,True,71.69
31439,1,break_up,0.111,partial,True,97.09
31461,1,break_up,0.111,partial,True,84.82
31502,-1,break_dn,-0.111,conflict,True,77.97
31528,1,break_up,0.111,partial,True,90.23
31555,1,break_up,0.111,partial,True,76.75
31631,-1,break_dn,-0.111,conflict,True,78.5
31639,-1,break_dn,-0.111,conflict,True,90.28
31645,-1,break_dn,-0.111,conflict,True,94.85
31665,1,break_up,0.111,partial,True,88.08
31682,1,break_up,0.111,partial,True,71.34
31712,-1,break_dn,-0.111,conflict,True,79.59
31720,-1,break_dn,-0.111,conflict,True,95.83
31734,1,break_up,0.111,partial,True,78.05
31794,-1,break_dn,-0.111,conflict,True,92.14
31829,-1,break_dn,-0.111,conflict,True,72.39
31840,1,break_up,0.111,partial,True,82.23
31931,1,break_up,0.111,partial,True,71.38
31972,1,break_up,0.111,partial,True,71.15
32000,1,break_up,0.111,partial,True,79.9
32031,-1,break_dn,-0.111,conflict,True,73.73
32048,-1,break_dn,-0.111,conflict,True,75.55
32077,-1,break_dn,-0.111,conflict,True,75.82
32107,1,break_up,0.111,partial,True,80.64
32202,1,break_up,-0.111,conflict,True,92.99
32210,1,break_up,0.111,partial,True,79.74
32259,1,break_up,0.111,partial,True,82.23
32277,1,break_up,0.111,partial,True,83.61
32334,-1,break_dn,-0.111,conflict,True,78.41
32373,-1,break_dn,-0.111,conflict,True,82.65
32405,-1,break_dn,-0.111,conflict,True,96.66
32416,-1,break_dn,0.111,partial,True,78.95
32456,1,break_up,0.111,partial,True,78.78
32500,1,break_up,0.111,partial,True,82.28
32511,1,break_up,0.111,partial,True,90.41
32517,-1,break_dn,-0.111,conflict,True,89.42
32532,-1,break_dn,0.111,partial,True,76.05
32550,-1,break_dn,0.333,partial,True,71.2
32576,1,break_up,-0.333,conflict,True,88.14
32604,1,break_up,0.111,partial,True,94.11
32624,1,break_up,0.111,partial,True,86.56
32654,1,break_up,0.556,partial,True,72.68
32735,-1,break_dn,-0.556,conflict,True,70.87
32831,1,break_up,1.0,full,True,93.17
32859,-1,break_dn,-1.0,conflict,True,73.92
32889,-1,break_dn,-0.778,conflict,True,70.96
32905,1,break_up,0.778,partial,True,92.46
32917,1,break_up,1.0,full,True,93.79
32918,1,break_up,1.0,full,True,94.45
33032,1,break_up,1.0,full,True,72.05
33049,-1,break_dn,-1.0,conflict,True,83.03
33067,-1,break_dn,-1.0,conflict,True,94.7
33091,-1,break_dn,-0.556,conflict,True,79.81
33113,-1,break_dn,-0.556,conflict,True,99.76
33140,-1,break_dn,-0.556,conflict,True,83.68
33175,1,break_up,0.556,partial,True,74.58
33187,1,break_up,0.556,partial,True,75.04
33288,-1,break_dn,-0.222,conflict,True,67.14
33416,1,break_up,-0.111,conflict,True,98.34
33468,1,break_up,0.111,partial,True,76.78
33497,1,break_up,0.333,partial,True,71.88
33566,1,break_up,0.667,partial,True,70.99
33685,-1,break_dn,-1.0,conflict,True,87.73
33733,-1,break_dn,-1.0,conflict,True,76.69
33763,1,break_up,1.0,full,True,89.83
33788,-1,break_dn,-1.0,conflict,True,73.94
33849,-1,break_dn,-0.556,conflict,True,85.49
33854,-1,break_dn,-0.556,conflict,True,81.93
33935,-1,break_dn,-0.556,conflict,True,83.56
33955,1,break_up,0.556,partial,True,78.32
34004,1,break_up,0.556,partial,True,78.4
34011,1,break_up,0.556,partial,True,79.12
34047,1,break_up,1.0,full,True,85.51
34102,1,break_up,1.0,full,True,66.39
34131,1,break_up,1.0,full,True,82.33
34160,1,break_up,1.0,full,True,94.11
34263,1,break_up,1.0,full,True,78.66
34286,1,break_up,1.0,full,True,83.13
34307,1,break_up,1.0,full,True,81.79
34325,-1,break_dn,-1.0,conflict,True,80.25
34355,-1,break_dn,-1.0,conflict,True,87.78
34356,-1,break_dn,-1.0,conflict,True,83.91
34457,1,break_up,1.0,full,True,72.03
34523,-1,break_dn,-1.0,conflict,True,84.04
34626,1,break_up,0.556,partial,True,79.55
34650,1,break_up,1.0,full,True,71.32
34694,1,break_up,1.0,full,True,78.02
34759,1,break_up,1.0,full,True,82.22
34776,1,break_up,1.0,full,True,92.15
34808,-1,break_dn,-1.0,conflict,True,79.39
34825,-1,break_dn,-1.0,conflict,True,95.57
34958,-1,break_dn,-0.556,conflict,True,88.35
34980,-1,break_dn,-0.556,conflict,True,90.99
35002,-1,break_dn,-0.556,conflict,True,91.38
35004,-1,break_dn,-0.556,conflict,True,69.16
35021,1,break_up,0.556,partial,True,84.78
35042,1,break_up,0.556,partial,True,70.64
35107,1,break_up,0.778,partial,True,71.53
35136,1,break_up,1.0,full,True,68.99
35179,1,break_up,1.0,full,True,90.76
35204,1,break_up,1.0,full,True,89.84
35225,-1,break_dn,-1.0,conflict,True,94.15
35270,-1,break_dn,-1.0,conflict,True,80.25
35289,-1,break_dn,-0.556,conflict,True,80.74
35329,1,break_up,0.556,partial,True,84.89
35359,-1,break_dn,-0.556,conflict,True,91.83
35436,-1,break_dn,0.111,partial,True,67.43
35532,1,break_up,-0.111,conflict,True,72.81
35550,1,break_up,-0.111,conflict,True,81.25
35560,-1,break_dn,0.111,partial,True,87.97
35584,1,break_up,0.111,partial,True,78.02
35628,1,break_up,0.333,partial,True,74.63
35657,-1,break_dn,-0.333,conflict,True,80.27
35686,1,break_up,0.333,partial,True,97.3
35706,-1,break_dn,-0.333,conflict,True,91.71
35763,1,break_up,0.333,partial,True,93.52
35776,1,break_up,0.333,partial,True,74.75
35801,-1,break_dn,-0.333,conflict,True,95.7
35838,-1,break_dn,-0.111,conflict,True,80.54
35850,-1,break_dn,0.111,partial,True,81.79
35870,1,break_up,-0.111,conflict,True,88.27
35919,1,break_up,-0.111,conflict,True,94.5
35927,1,break_up,0.111,partial,True,82.52
35951,-1,break_dn,-0.333,conflict,True,91.51
35972,-1,break_dn,0.111,partial,True,79.98
36105,1,break_up,-0.111,conflict,True,73.56
36117,1,break_up,-0.111,conflict,True,88.12
36153,-1,break_dn,0.111,partial,True,83.26
36213,-1,break_dn,0.111,partial,True,80.66
36223,1,break_up,-0.111,conflict,True,84.47
36230,1,break_up,-0.111,conflict,True,92.37
36246,-1,break_dn,-0.111,conflict,True,76.43
36257,-1,break_dn,0.111,partial,True,94.19
36276,-1,break_dn,0.111,partial,True,89.44
36396,-1,break_dn,0.111,partial,True,78.18
36416,-1,break_dn,0.111,partial,True,64.97
36438,-1,break_dn,0.111,partial,True,68.72
36445,-1,break_dn,0.111,partial,True,84.59
36453,-1,break_dn,0.111,partial,True,90.19
36455,-1,break_dn,0.111,partial,True,90.6
36474,-1,break_dn,0.111,partial,True,71.41
36524,1,break_up,-0.111,conflict,True,81.28
36579,1,break_up,-0.556,conflict,True,94.32
36626,-1,break_dn,0.556,partial,True,79.64
36651,1,break_up,-0.556,conflict,True,92.34
36654,1,break_up,-0.556,conflict,True,88.18
36716,1,break_up,-0.556,conflict,True,84.1
36755,1,break_up,-0.556,conflict,True,65.77
36786,-1,break_dn,0.556,partial,True,96.33
36819,1,break_up,-0.556,conflict,True,87.66
36831,1,break_up,-0.556,conflict,True,84.19
36847,-1,break_dn,0.556,partial,True,89.52
36902,1,break_up,-0.556,conflict,True,81.36
36926,1,break_up,-0.556,conflict,True,94.59
36946,-1,break_dn,0.556,partial,True,94.39
36977,-1,break_dn,0.556,partial,True,72.68
37018,-1,break_dn,0.778,partial,True,73.31
37054,-1,break_dn,1.0,full,True,84.51
37068,-1,break_dn,1.0,full,True,79.84
37076,-1,break_dn,1.0,full,True,82.25
37115,-1,break_dn,1.0,full,True,95.54
37144,-1,break_dn,1.0,full,True,82.06
37172,1,break_up,-1.0,conflict,True,79.18
37187,-1,break_dn,1.0,full,True,73.05
37196,-1,break_dn,1.0,full,True,79.94
37254,-1,break_dn,1.0,full,True,72.04
37281,-1,break_dn,1.0,full,True,79.26
37331,-1,break_dn,1.0,full,True,86.87
37384,-1,break_dn,1.0,full,True,89.31
37425,1,break_up,-1.0,conflict,True,75.86
37552,-1,break_dn,0.556,partial,True,78.17
37559,1,break_up,-0.556,conflict,True,85.03
37600,-1,break_dn,1.0,full,True,79.34
37608,-1,break_dn,1.0,full,True,79.86
37672,-1,break_dn,1.0,full,True,71.1
37695,-1,break_dn,1.0,full,True,94.98
37739,-1,break_dn,1.0,full,True,80.95
37771,1,break_up,-1.0,conflict,True,77.99
37814,1,break_up,-0.556,conflict,True,68.15
37862,-1,break_dn,0.556,partial,True,91.21
37875,1,break_up,-0.556,conflict,True,84.72
37975,-1,break_dn,0.556,partial,True,84.58
38055,-1,break_dn,0.556,partial,True,82.25
38059,-1,break_dn,0.556,partial,True,89.57
38078,-1,break_dn,0.778,partial,True,66.24
38141,-1,break_dn,1.0,full,True,79.76
38166,1,break_up,-1.0,conflict,True,94.61
38189,1,break_up,-1.0,conflict,True,82.79
38284,-1,break_dn,0.778,partial,True,77.68
38319,-1,break_dn,1.0,full,True,70.42
38340,-1,break_dn,1.0,full,True,79.13
38346,-1,break_dn,1.0,full,True,82.39
38386,1,break_up,-1.0,conflict,True,94.08
38410,1,break_up,-1.0,conflict,True,84.25
38415,-1,break_dn,1.0,full,True,84.13
38439,-1,break_dn,1.0,full,True,81.18
38440,-1,break_dn,1.0,full,True,72.49
38448,-1,break_dn,1.0,full,True,59.67
38458,-1,break_dn,1.0,full,True,70.46
38507,-1,break_dn,1.0,full,True,85.45
38527,-1,break_dn,1.0,full,True,79.28
38605,1,break_up,-1.0,conflict,True,83.76
38612,-1,break_dn,1.0,full,True,89.91
38680,1,break_up,-1.0,conflict,True,85.14
38708,1,break_up,-0.556,conflict,True,83.12
38716,1,break_up,-0.556,conflict,True,84.65
38748,-1,break_dn,0.556,partial,True,72.18
38752,1,break_up,-0.556,conflict,True,90.26
38765,-1,break_dn,0.556,partial,True,84.29
38803,-1,break_dn,1.0,full,True,81.9
38842,-1,break_dn,1.0,full,True,95.59
38854,-1,break_dn,1.0,full,True,91.15
38873,1,break_up,-1.0,conflict,True,81.95
38900,1,break_up,-1.0,conflict,True,88.98
38946,1,break_up,-0.556,conflict,True,76.62
39038,1,break_up,-0.556,conflict,True,95.28
39047,1,break_up,-0.556,conflict,True,93.66
39091,1,break_up,-0.222,conflict,True,70.47
39129,-1,break_dn,-0.111,conflict,True,82.02
39133,-1,break_dn,-0.111,conflict,True,96.03
39158,1,break_up,0.111,partial,True,73.53
39230,1,break_up,0.111,partial,True,70.63
39349,-1,break_dn,-0.111,conflict,True,91.0
39360,-1,break_dn,-0.111,conflict,True,72.78
39411,1,break_up,0.111,partial,True,80.28
39472,-1,break_dn,-0.111,conflict,True,77.91
39486,1,break_up,0.111,partial,True,89.12
39509,1,break_up,0.111,partial,True,84.23
39525,-1,break_dn,-0.111,conflict,True,89.58
39591,1,break_up,-0.111,conflict,True,80.49
39597,-1,break_dn,0.111,partial,True,92.59
39649,-1,break_dn,0.333,partial,True,85.85
39705,1,break_up,-0.333,conflict,True,83.72
39730,-1,break_dn,0.333,partial,True,78.35
39789,-1,break_dn,0.333,partial,True,72.64
39806,-1,break_dn,0.667,partial,True,89.65
39908,-1,break_dn,1.0,full,True,70.81
39955,-1,break_dn,1.0,full,True,89.55
39978,-1,break_dn,1.0,full,True,82.58
39988,-1,break_dn,1.0,full,True,82.65
40094,1,break_up,-1.0,conflict,True,81.15
40192,-1,break_dn,0.556,partial,True,90.4
40215,-1,break_dn,0.778,partial,True,76.11
40271,1,break_up,-0.778,conflict,True,89.72
40281,1,break_up,-0.556,conflict,True,82.74
40292,1,break_up,-0.556,conflict,True,58.84
40320,1,break_up,-0.556,conflict,True,70.75
40430,-1,break_dn,0.556,partial,True,92.32
40440,-1,break_dn,0.556,partial,True,87.4
40475,-1,break_dn,0.556,partial,True,70.36
40511,-1,break_dn,1.0,full,True,99.79
40569,-1,break_dn,1.0,full,True,85.82
40585,-1,break_dn,1.0,full,True,95.01
40619,-1,break_dn,1.0,full,True,87.57
40629,-1,break_dn,1.0,full,True,74.47
40691,-1,break_dn,1.0,full,True,94.4
40738,1,break_up,-1.0,conflict,True,82.54
40749,-1,break_dn,1.0,full,True,73.64
40763,-1,break_dn,1.0,full,True,87.96
40779,1,break_up,-1.0,conflict,True,82.83
40825,1,break_up,-0.778,conflict,True,78.96
40862,1,break_up,-0.556,conflict,True,71.85
40966,1,break_up,-0.556,conflict,True,82.97
40981,1,break_up,-0.556,conflict,True,72.64
41011,-1,break_dn,0.556,partial,True,95.0
41031,-1,break_dn,0.556,partial,True,75.33
41068,1,break_up,-0.556,conflict,True,83.9
41176,-1,break_dn,-0.111,conflict,True,88.36
41221,1,break_up,0.111,partial,True,76.29
41252,1,break_up,0.111,partial,True,78.08
41388,1,break_up,0.111,partial,True,70.73
41400,1,break_up,0.111,partial,True,78.89
41431,1,break_up,0.111,partial,True,82.29
41482,-1,break_dn,-0.111,conflict,True,88.4
41502,-1,break_dn,-0.111,conflict,True,94.8
41523,1,break_up,0.111,partial,True,76.32
41543,1,break_up,0.111,partial,True,79.53
41571,1,break_up,0.111,partial,True,77.73
41610,1,break_up,0.111,partial,True,79.79
41635,1,break_up,0.111,partial,True,81.34
41638,1,break_up,0.111,partial,True,79.46
41728,1,break_up,0.111,partial,True,72.37
41741,1,break_up,0.111,partial,True,71.33
41809,-1,break_dn,-0.111,conflict,True,79.39
41847,-1,break_dn,-0.111,conflict,True,73.38
41925,-1,break_dn,0.111,partial,True,80.24
41947,-1,break_dn,0.333,partial,True,78.45
41984,-1,break_dn,0.333,partial,True,70.35
41995,-1,break_dn,0.333,partial,True,94.29
42021,-1,break_dn,0.333,partial,True,92.53
42161,-1,break_dn,0.333,partial,True,84.93
42177,1,break_up,-0.333,conflict,True,84.39
42184,1,break_up,-0.333,conflict,True,79.76
42220,-1,break_dn,0.111,partial,True,90.2
42271,-1,break_dn,1.0,full,True,85.56
42353,1,break_up,-1.0,conflict,True,93.72
42356,1,break_up,-1.0,conflict,True,92.35
42376,1,break_up,-1.0,conflict,True,79.85
42417,1,break_up,-0.556,conflict,True,68.81
42479,1,break_up,-0.778,conflict,True,76.36
42511,-1,break_dn,0.778,partial,True,90.55
42535,1,break_up,-0.556,conflict,True,88.7
42562,-1,break_dn,0.556,partial,True,81.15
42582,-1,break_dn,1.0,full,True,84.68
42590,-1,break_dn,1.0,full,True,83.93
42629,-1,break_dn,1.0,full,True,70.07
42664,1,break_up,-1.0,conflict,True,86.46
42677,1,break_up,-1.0,conflict,True,83.03
42701,-1,break_dn,1.0,full,True,87.7
42761,-1,break_dn,1.0,full,True,76.01
42769,-1,break_dn,1.0,full,True,94.13
42828,1,break_up,-1.0,conflict,True,94.35
42834,1,break_up,-1.0,conflict,True,89.2
42874,1,break_up,-1.0,conflict,True,80.4
42889,-1,break_dn,1.0,full,True,93.88
42922,-1,break_dn,1.0,full,True,91.68
42980,1,break_up,-1.0,conflict,True,76.41
42996,1,break_up,-1.0,conflict,True,88.98
42999,-1,break_dn,1.0,full,True,74.77
43053,1,break_up,-1.0,conflict,True,66.55
43116,1,break_up,-0.556,conflict,True,74.75
43158,-1,break_dn,0.556,partial,True,91.95
43160,-1,break_dn,0.556,partial,True,92.04
43189,-1,break_dn,1.0,full,True,72.09
43200,-1,break_dn,1.0,full,True,62.87
43305,-1,break_dn,1.0,full,True,94.0
43311,-1,break_dn,1.0,full,True,81.72
43334,-1,break_dn,1.0,full,True,90.89
43406,1,break_up,-1.0,conflict,True,80.07
43413,1,break_up,-1.0,conflict,True,91.42
43431,-1,break_dn,1.0,full,True,77.54
43432,-1,break_dn,1.0,full,True,84.12
43448,-1,break_dn,1.0,full,True,88.72
43470,-1,break_dn,1.0,full,True,95.84
43542,-1,break_dn,1.0,full,True,73.41
43564,-1,break_dn,1.0,full,True,75.38
43596,-1,break_dn,1.0,full,True,77.77
43614,-1,break_dn,1.0,full,True,70.72
43640,1,break_up,-1.0,conflict,True,79.01
43680,1,break_up,-1.0,conflict,True,84.46
43780,1,break_up,-0.556,conflict,True,69.63
43790,-1,break_dn,0.556,partial,True,83.96
43831,-1,break_dn,1.0,full,True,71.36
43840,-1,break_dn,1.0,full,True,86.82
43883,-1,break_dn,1.0,full,True,71.28
43901,-1,break_dn,1.0,full,True,72.88
43959,-1,break_dn,1.0,full,True,67.62
44006,1,break_up,-1.0,conflict,True,73.39
44041,1,break_up,-1.0,conflict,True,91.04
44054,-1,break_dn,1.0,full,True,84.45
44095,-1,break_dn,1.0,full,True,95.75
44126,1,break_up,-1.0,conflict,True,77.58
44160,1,break_up,-0.556,conflict,True,80.25
44243,-1,break_dn,0.556,partial,True,75.27
44312,-1,break_dn,1.0,full,True,89.19
