i,side,reason,confluence,agreement,taken,quality
30443,-1,retest,-0.556,conflict,True,89.59
30486,1,retest,0.222,partial,True,83.41
30589,1,retest,1.0,full,True,71.77
30610,1,retest,1.0,full,True,90.39
30648,1,retest,1.0,full,True,77.28
30670,1,retest,1.0,full,True,70.18
30712,1,retest,1.0,full,True,72.43
30792,1,retest,1.0,full,True,99.03
30904,1,retest,1.0,full,True,80.21
30961,1,retest,1.0,full,True,65.9
31019,1,retest,1.0,full,True,87.62
31035,-1,retest,-1.0,conflict,True,83.86
31060,1,retest,1.0,full,True,86.74
31080,-1,retest,-1.0,conflict,True,76.35
31152,-1,retest,-1.0,conflict,True,84.55
31207,1,retest,1.0,full,True,94.66
31226,-1,retest,-1.0,conflict,True,93.31
31257,-1,retest,-1.0,conflict,True,74.01
31332,-1,retest,-0.556,conflict,True,76.31
31343,1,retest,0.556,partial,True,77.61
31386,-1,retest,-0.556,conflict,True,72.42
31414,-1,retest,-0.556,conflict,True,83.59
31461,-1,retest,-0.556,conflict,True,87.64
31495,1,retest,0.556,partial,True,89.63
31512,-1,retest,-0.222,conflict,True,76.33
31536,-1,retest,0.111,partial,True,82.74
31638,1,retest,-0.111,conflict,True,77.54
31665,1,retest,-0.111,conflict,True,69.3
31686,1,retest,0.111,partial,True,72.46
31726,-1,retest,-0.111,conflict,True,79.97
31787,-1,retest,0.111,partial,True,92.48
31799,1,retest,-0.111,conflict,True,76.69
31842,-1,retest,0.111,partial,True,85.93
31853,-1,retest,0.111,partial,True,73.28
31965,-1,retest,0.111,partial,True,95.48
31982,-1,retest,0.111,partial,True,89.55
31985,-1,retest,0.111,partial,True,85.76
32012,-1,retest,0.111,partial,True,84.07
32014,-1,retest,0.111,partial,True,93.56
32037,-1,retest,0.111,partial,True,82.98
32058,-1,retest,0.111,partial,True,81.94
32071,-1,retest,0.111,partial,True,70.8
32107,1,retest,-0.111,conflict,True,94.0
32181,-1,retest,0.111,partial,True,79.08
32221,-1,retest,0.111,partial,True,79.69
32232,-1,retest,0.111,partial,True,89.04
32298,1,retest,-0.111,conflict,True,81.26
32459,-1,retest,0.111,partial,True,93.28
32469,-1,retest,0.111,partial,True,94.0
32508,1,retest,-0.111,conflict,True,66.83
32527,1,retest,-0.111,conflict,True,95.31
32543,-1,retest,0.111,partial,True,96.48
32596,-1,retest,0.111,partial,True,81.8
32611,-1,retest,0.111,partial,True,83.26
32668,-1,retest,0.111,partial,True,81.98
32807,1,retest,0.333,partial,True,87.15
32820,1,retest,0.333,partial,True,80.51
32847,1,retest,0.333,partial,True,73.59
32928,-1,retest,-1.0,conflict,True,96.45
33046,-1,retest,-1.0,conflict,True,87.93
33059,-1,retest,-1.0,conflict,True,70.56
33092,1,retest,1.0,full,True,72.15
33117,1,retest,1.0,full,True,84.11
33139,1,retest,1.0,full,True,79.16
33213,-1,retest,-1.0,conflict,True,69.12
33273,1,retest,1.0,full,True,83.2
33321,1,retest,1.0,full,True,87.45
33348,1,retest,1.0,full,True,93.2
33401,-1,retest,-1.0,conflict,True,83.68
33430,1,retest,0.778,partial,True,94.53
33459,-1,retest,-0.778,conflict,True,97.54
33496,-1,retest,-0.556,conflict,True,97.19
33543,1,retest,0.556,partial,True,92.08
33560,1,retest,0.556,partial,True,95.54
33597,-1,retest,-0.556,conflict,True,93.5
33643,1,retest,0.556,partial,True,70.19
33695,1,retest,0.222,partial,True,85.92
33705,1,retest,0.222,partial,True,85.69
33741,1,retest,0.222,partial,True,96.58
33848,-1,retest,0.111,partial,True,78.14
33862,1,retest,0.333,partial,True,73.09
33891,1,retest,1.0,full,True,95.33
33965,-1,retest,-1.0,conflict,True,92.94
34034,-1,retest,-1.0,conflict,True,81.42
34093,1,retest,1.0,full,True,70.83
34118,-1,retest,-0.778,conflict,True,80.27
34161,-1,retest,-0.556,conflict,True,84.24
34319,1,retest,0.222,partial,True,85.1
34341,-1,retest,-0.222,conflict,True,91.66
34400,1,retest,0.667,partial,True,84.73
34466,-1,retest,0.111,partial,True,76.29
34502,-1,retest,0.111,partial,True,85.42
34509,-1,retest,0.111,partial,True,81.74
34574,1,retest,-0.111,conflict,True,97.21
34658,-1,retest,0.111,partial,True,90.32
34713,1,retest,-0.111,conflict,True,72.94
34769,-1,retest,0.111,partial,True,82.81
34794,1,retest,-0.111,conflict,True,95.62
34819,1,retest,0.333,partial,True,80.63
34826,1,retest,0.333,partial,True,79.88
34908,1,retest,0.667,partial,True,67.18
34969,1,retest,1.0,full,True,78.35
35000,1,retest,1.0,full,True,82.12
35062,-1,retest,-1.0,conflict,True,70.11
35108,-1,retest,-1.0,conflict,True,90.53
35141,-1,retest,-0.556,conflict,True,74.66
35183,1,retest,0.556,partial,True,72.45
35211,-1,retest,-0.556,conflict,True,82.65
35315,-1,retest,-1.0,conflict,True,84.71
35357,1,retest,1.0,full,True,74.16
35480,-1,retest,-1.0,conflict,True,75.85
35517,-1,retest,-0.556,conflict,True,69.75
35557,-1,retest,-0.556,conflict,True,84.2
35572,-1,retest,-0.556,conflict,True,95.45
35577,-1,retest,-0.556,conflict,True,94.84
35617,-1,retest,-0.556,conflict,True,83.89
35663,1,retest,0.556,partial,True,78.02
35698,1,retest,0.222,partial,True,90.38
35776,-1,retest,-0.222,conflict,True,94.84
35850,-1,retest,-0.667,conflict,True,92.33
35885,-1,retest,-0.667,conflict,True,88.66
35964,1,retest,-0.111,conflict,True,95.78
36012,1,retest,0.667,partial,True,80.48
36050,-1,retest,-1.0,conflict,True,76.53
36076,1,retest,1.0,full,True,80.34
36146,1,retest,1.0,full,True,96.83
36193,-1,retest,-1.0,conflict,True,81.37
36254,-1,retest,-1.0,conflict,True,70.72
36344,1,retest,1.0,full,True,81.74
36360,-1,retest,-1.0,conflict,True,73.63
36418,-1,retest,-1.0,conflict,True,76.34
36469,-1,retest,-0.556,conflict,True,82.16
36494,-1,retest,-0.556,conflict,True,93.41
36499,-1,retest,-0.556,conflict,True,76.24
36572,1,retest,0.556,partial,True,96.27
36609,1,retest,1.0,full,True,83.07
36612,1,retest,1.0,full,True,80.0
36633,1,retest,1.0,full,True,97.73
36644,1,retest,1.0,full,True,58.71
36713,1,retest,1.0,full,True,74.81
36723,1,retest,1.0,full,True,90.02
36756,1,retest,1.0,full,True,83.18
36829,-1,retest,-1.0,conflict,True,81.16
36874,1,retest,1.0,full,True,77.88
36911,-1,retest,-1.0,conflict,True,82.93
36945,1,retest,0.556,partial,True,82.23
36976,-1,retest,-0.556,conflict,True,83.79
37027,1,retest,0.556,partial,True,88.81
37038,-1,retest,-0.556,conflict,True,89.94
37105,1,retest,0.556,partial,True,71.74
37125,-1,retest,-0.556,conflict,True,78.95
37261,1,retest,1.0,full,True,98.49
37272,1,retest,1.0,full,True,80.35
37289,1,retest,1.0,full,True,87.08
37319,1,retest,1.0,full,True,83.89
37401,-1,retest,-1.0,conflict,True,74.05
37424,-1,retest,-1.0,conflict,True,79.87
37429,-1,retest,-1.0,conflict,True,70.04
37549,-1,retest,-0.556,conflict,True,80.94
37602,-1,retest,-0.556,conflict,True,76.88
37607,-1,retest,-0.556,conflict,True,79.24
37635,-1,retest,-0.556,conflict,True,72.81
37643,-1,retest,-0.556,conflict,True,81.68
37673,1,retest,0.222,partial,True,91.6
37741,-1,retest,0.111,partial,True,78.47
37790,-1,retest,0.111,partial,True,75.75
37814,-1,retest,0.111,partial,True,70.76
37864,1,retest,-0.111,conflict,True,81.35
37958,1,retest,-0.111,conflict,True,80.62
37977,1,retest,-0.111,conflict,True,89.98
38034,1,retest,0.333,partial,True,82.61
38042,1,retest,0.333,partial,True,82.51
38098,1,retest,0.333,partial,True,79.53
38208,-1,retest,0.111,partial,True,82.08
38225,-1,retest,0.111,partial,True,71.41
38238,-1,retest,0.111,partial,True,72.51
38245,-1,retest,0.111,partial,True,83.2
38271,1,retest,-0.111,conflict,True,75.75
38300,-1,retest,0.111,partial,True,88.04
38360,1,retest,-0.111,conflict,True,83.98
38370,1,retest,0.111,partial,True,82.5
38397,-1,retest,-0.333,conflict,True,95.41
38407,-1,retest,-0.111,conflict,True,74.18
38475,-1,retest,0.111,partial,True,78.1
38523,-1,retest,0.111,partial,True,74.19
38632,1,retest,0.333,partial,True,96.15
38653,1,retest,0.333,partial,True,82.29
38686,1,retest,0.333,partial,True,83.13
38722,-1,retest,-0.333,conflict,True,77.11
38832,1,retest,0.667,partial,True,87.46
38845,1,retest,0.667,partial,True,82.87
38906,-1,retest,-1.0,conflict,True,76.67
38951,-1,retest,-1.0,conflict,True,70.78
39193,-1,retest,0.111,partial,True,81.29
39199,-1,retest,0.111,partial,True,71.75
39241,-1,retest,0.111,partial,True,78.59
39321,1,retest,-0.111,conflict,True,83.36
39411,-1,retest,0.111,partial,True,70.69
39484,-1,retest,0.111,partial,True,79.34
39529,-1,retest,0.111,partial,True,80.97
39602,1,retest,-0.556,conflict,True,80.23
39614,-1,retest,0.556,partial,True,75.46
39727,1,retest,-0.111,conflict,True,95.29
39760,1,retest,-0.111,conflict,True,90.61
39828,1,retest,0.222,partial,True,70.24
39891,-1,retest,-0.556,conflict,True,80.76
39918,1,retest,0.556,partial,True,89.36
40012,1,retest,1.0,full,True,79.71
40058,1,retest,1.0,full,True,74.4
40069,1,retest,1.0,full,True,76.95
40111,-1,retest,-1.0,conflict,True,90.93
40201,-1,retest,-0.556,conflict,True,80.88
40263,-1,retest,-0.556,conflict,True,80.02
40306,-1,retest,-0.556,conflict,True,79.41
40333,-1,retest,-0.556,conflict,True,67.56
40387,-1,retest,0.111,partial,True,76.5
40416,-1,retest,0.556,partial,True,79.2
40443,1,retest,-0.556,conflict,True,81.92
40487,1,retest,-0.556,conflict,True,77.85
40542,1,retest,-0.556,conflict,True,88.3
40560,1,retest,-0.333,conflict,True,85.2
40584,1,retest,-0.111,conflict,True,81.77
40616,1,retest,-0.111,conflict,True,73.55
40701,-1,retest,0.111,partial,True,83.9
40747,-1,retest,0.333,partial,True,85.91
40774,1,retest,-0.333,conflict,True,95.31
40806,1,retest,-0.111,conflict,True,94.3
40846,1,retest,-0.111,conflict,True,89.09
40854,1,retest,-0.111,conflict,True,64.53
41103,1,retest,0.222,partial,True,93.55
41131,1,retest,0.556,partial,True,93.61
41197,-1,retest,-0.556,conflict,True,77.0
41205,-1,retest,-0.556,conflict,True,91.56
41229,1,retest,0.556,partial,True,93.27
41240,1,retest,0.556,partial,True,88.47
41249,1,retest,0.556,partial,True,76.15
41259,-1,retest,-0.556,conflict,True,84.11
41374,1,retest,0.111,partial,True,86.06
41381,1,retest,0.111,partial,True,80.83
41400,-1,retest,-0.111,conflict,True,76.38
41413,-1,retest,-0.111,conflict,True,82.67
41418,-1,retest,-0.111,conflict,True,94.74
41446,-1,retest,0.222,partial,True,78.45
41457,1,retest,-0.222,conflict,True,91.95
41521,1,retest,0.556,partial,True,73.43
41585,-1,retest,-0.556,conflict,True,81.97
41640,-1,retest,-0.333,conflict,True,87.97
41681,-1,retest,-0.111,conflict,True,82.94
41721,-1,retest,-0.111,conflict,True,71.76
41730,-1,retest,-0.111,conflict,True,83.51
41878,-1,retest,0.556,partial,True,78.24
41879,-1,retest,0.556,partial,True,72.04
41898,1,retest,-0.556,conflict,True,84.23
41989,1,retest,0.556,partial,True,75.91
42021,1,retest,0.556,partial,True,79.45
42060,-1,retest,-0.556,conflict,True,80.44
42117,-1,retest,-0.111,conflict,True,78.56
42189,1,retest,-0.222,conflict,True,78.62
42226,1,retest,-0.222,conflict,True,88.67
42389,1,retest,0.556,partial,True,82.84
42444,-1,retest,0.556,partial,True,76.47
42537,-1,retest,0.556,partial,True,96.06
42552,-1,retest,0.556,partial,True,78.73
42612,1,retest,-0.556,conflict,True,71.26
42689,1,retest,-0.111,conflict,True,77.58
42734,1,retest,-0.111,conflict,True,84.3
42777,-1,retest,0.111,partial,True,75.19
42803,-1,retest,0.556,partial,True,79.61
42845,1,retest,-1.0,conflict,True,80.79
42886,-1,retest,1.0,full,True,94.05
42924,-1,retest,1.0,full,True,78.27
42941,1,retest,-1.0,conflict,True,81.51
42968,1,retest,-1.0,conflict,True,71.37
43019,1,retest,-0.556,conflict,True,85.51
43068,1,retest,-0.556,conflict,True,100.0
43071,1,retest,-0.556,conflict,True,79.87
43099,1,retest,-0.222,conflict,True,72.3
43175,1,retest,0.556,partial,True,78.1
43250,1,retest,0.556,partial,True,74.22
43288,1,retest,0.556,partial,True,84.29
43407,1,retest,1.0,full,True,78.02
43434,-1,retest,-1.0,conflict,True,71.48
43464,1,retest,1.0,full,True,80.88
43519,1,retest,1.0,full,True,74.02
43571,-1,retest,-1.0,conflict,True,95.68
43620,-1,retest,-0.556,conflict,True,92.06
43634,-1,retest,-0.556,conflict,True,97.33
43648,-1,retest,-0.556,conflict,True,92.72
43722,1,retest,0.556,partial,True,90.72
43802,1,retest,0.556,partial,True,83.45
43816,1,retest,0.556,partial,True,81.49
43834,1,retest,0.556,partial,True,93.3
43932,-1,retest,-1.0,conflict,True,85.14
43968,-1,retest,-1.0,conflict,True,70.68
43992,1,retest,1.0,full,True,94.48
44048,1,retest,1.0,full,True,91.01
44096,1,retest,1.0,full,True,81.46
44106,1,retest,1.0,full,True,87.72
44137,1,retest,1.0,full,True,84.04
44190,1,retest,1.0,full,True,65.3
44224,1,retest,1.0,full,True,84.52
44453,-1,retest,-1.0,conflict,True,95.93
44515,1,retest,1.0,full,True,79.2
44575,1,retest,1.0,full,True,93.67
44693,1,retest,1.0,full,True,72.85
44722,-1,retest,-1.0,conflict,True,79.88
44826,1,retest,1.0,full,True,89.34
44903,-1,retest,-1.0,conflict,True,75.53
44937,1,retest,1.0,full,True,94.81
45008,-1,retest,-0.556,conflict,True,71.83
45042,1,retest,0.556,partial,True,82.75
45181,1,retest,0.556,partial,True,86.82
45240,1,retest,0.556,partial,True,77.78
45256,1,retest,1.0,full,True,77.07
45288,1,retest,1.0,full,True,80.57
45320,1,retest,1.0,full,True,79.06
45363,-1,retest,-1.0,conflict,True,76.08
45377,-1,retest,-0.556,conflict,True,73.41
45408,1,retest,0.556,partial,True,94.81
45418,-1,retest,-0.556,conflict,True,83.04
45440,-1,retest,-0.556,conflict,True,82.99
45477,-1,retest,-0.556,conflict,True,92.02
45513,1,retest,0.222,partial,True,91.78
45517,1,retest,0.222,partial,True,79.19
45548,1,retest,0.222,partial,True,89.77
45578,1,retest,0.667,partial,True,78.87
45613,1,retest,0.667,partial,True,73.05
45627,1,retest,1.0,full,True,80.35
45678,-1,retest,-1.0,conflict,True,95.42
45744,-1,retest,-0.556,conflict,True,92.44
45775,1,retest,0.556,partial,True,79.76
45898,1,retest,1.0,full,True,96.59
45942,-1,retest,-1.0,conflict,True,88.51
45948,-1,retest,-1.0,conflict,True,75.81
45978,-1,retest,-0.556,conflict,True,69.45
46002,-1,retest,-0.556,conflict,True,75.03
46044,1,retest,0.222,partial,True,76.24
46057,-1,retest,-0.222,conflict,True,95.7
46104,1,retest,-0.111,conflict,True,79.34
46172,-1,retest,0.111,partial,True,70.88
46205,-1,retest,0.111,partial,True,78.6
46330,1,retest,-0.111,conflict,True,75.61
46352,1,retest,0.333,partial,True,87.45
46448,1,retest,0.667,partial,True,74.14
46476,1,retest,0.667,partial,True,85.97
46523,-1,retest,-1.0,conflict,True,81.07
46545,-1,retest,-1.0,conflict,True,81.0
46592,-1,retest,-1.0,conflict,True,84.86
46663,1,retest,1.0,full,True,69.96
46756,1,retest,1.0,full,True,82.7
46861,-1,retest,-0.556,conflict,True,87.61
46884,-1,retest,-0.556,conflict,True,80.16
