pattern_id,stop_atr,target_atr,rr,n_events,n_decided,chop_pct,undefined,hold_pct,base_pct,base_flat_pct,fair_pct,dev_pp,edge_R,gross_R,friction_R,net_R,z,p_binom,z_shift,p,p_perm,folds_agree,fold_frac,survives_bh,beats_expected_max
bbbba|aa,1.0,3.0,3.0,431,408,5.3,0,25.0,23.38,23.32,25.0,1.62,0.0647,0.0,0.2132,-0.2132,0.77,0.43941073883747617,0.97,0.33039205610727773,0.3681592039800995,3/4,0.75,False,False
bccdc|ca,1.0,1.0,1.0,360,358,0.6,0,46.65,49.3,49.29,50.0,-2.65,-0.053,-0.067,0.2229,-0.2899,-1.0,0.31537569050935754,-0.97,0.3311244988237053,0.30845771144278605,0/4,0.0,False,False
aabab|ac,1.0,2.0,2.0,427,412,3.5,0,30.58,32.49,32.45,33.33,-1.9,-0.0571,-0.0825,0.1978,-0.2803,-0.83,0.4091328431888548,-0.97,0.332406372272282,0.32338308457711445,1/4,0.25,False,False
bbaaa|ab,0.5,1.0,2.0,561,561,0.0,0,34.22,32.27,32.29,33.33,1.95,0.0585,0.0267,0.4158,-0.3891,0.99,0.3229956621065303,0.97,0.3306496275109042,0.30845771144278605,2/4,0.5,False,False
dcddd|cb,1.0,1.0,1.0,475,473,0.4,0,46.93,49.35,49.29,50.0,-2.42,-0.0483,-0.0613,0.2017,-0.263,-1.05,0.29301392447754127,-0.96,0.3356536046572966,0.3482587064676617,2/4,0.5,False,False
cbbcc|cc,1.0,1.0,1.0,343,343,0.0,0,46.65,49.28,49.29,50.0,-2.63,-0.0526,-0.0671,0.2171,-0.2842,-0.97,0.32981002650936053,-0.96,0.3369997245253208,0.3383084577114428,1/4,0.25,False,False
aaabb|ca,1.0,2.0,2.0,415,408,1.7,0,34.8,32.47,32.45,33.33,2.33,0.0699,0.0441,0.1956,-0.1515,1.01,0.3147147585373774,0.96,0.33555438328092757,0.3383084577114428,3/4,0.75,False,False
baaaa|bc,1.0,1.0,1.0,466,464,0.4,0,47.41,49.34,49.29,50.0,-1.93,-0.0386,-0.0517,0.1979,-0.2496,-0.83,0.4060027758701173,-0.96,0.3393741047494072,0.34328358208955223,1/4,0.25,False,False
bbcbc|ac,1.0,1.0,1.0,400,400,0.0,0,47.0,49.34,49.29,50.0,-2.34,-0.0469,-0.06,0.2142,-0.2742,-0.94,0.34809019860262,-0.96,0.3379146383983224,0.3482587064676617,1/4,0.25,False,False
ccccc|ab,0.5,2.0,4.0,490,490,0.0,0,17.76,19.36,19.3,20.0,-1.61,-0.0804,-0.1122,0.4532,-0.5654,-0.9,0.3676559832960741,-0.96,0.3390489792913467,0.3681592039800995,1/4,0.25,False,False
bdddd|cb,1.0,1.0,1.0,449,449,0.0,0,46.99,49.34,49.29,50.0,-2.34,-0.0469,-0.0601,0.2051,-0.2653,-0.99,0.32015789667893535,-0.96,0.3380254741790958,0.32338308457711445,1/4,0.25,False,False
ccccb|aa,0.5,2.0,4.0,391,389,0.5,0,21.08,19.4,19.3,20.0,1.68,0.0841,0.054,0.4593,-0.4054,0.84,0.40124073948361005,0.96,0.33954742750055444,0.3482587064676617,4/4,1.0,False,False
dcccc|bc,1.0,3.0,3.0,364,356,2.2,0,25.56,23.3,23.32,25.0,2.26,0.0905,0.0225,0.2222,-0.1997,1.01,0.3118368099234087,0.96,0.3391809278673036,0.3333333333333333,3/4,0.75,False,False
aabab|ac,0.5,2.0,4.0,427,423,0.9,0,17.73,19.28,19.3,20.0,-1.55,-0.0774,-0.1135,0.3956,-0.509,-0.81,0.41960774479622365,-0.96,0.33646961197982184,0.34328358208955223,1/4,0.25,False,False
cddcc|ab,0.5,3.0,6.0,523,518,1.0,0,11.78,13.27,13.24,14.29,-1.49,-0.1042,-0.1757,0.4202,-0.5959,-1.0,0.3174040185883031,-0.96,0.3378921686024829,0.3681592039800995,1/4,0.25,False,False
cdddd|cb,1.0,1.0,1.0,1090,1090,0.0,0,47.8,49.32,49.29,50.0,-1.52,-0.0304,-0.044,0.2018,-0.2458,-1.01,0.31486233501042177,-0.95,0.34213379485031825,0.373134328358209,0/4,0.0,False,False
cdddd|bb,1.0,3.0,3.0,917,874,4.7,0,21.85,23.33,23.32,25.0,-1.47,-0.059,-0.1259,0.2042,-0.33,-1.03,0.3022481775145379,-0.95,0.34455505054879787,0.3333333333333333,1/4,0.25,False,False
bbbcc|cb,0.5,1.0,2.0,763,762,0.1,0,30.71,32.31,32.29,33.33,-1.6,-0.0481,-0.0787,0.4487,-0.5274,-0.95,0.3439338464054596,-0.95,0.34247088938319337,0.30845771144278605,2/4,0.5,False,False
bbaaa|ac,1.0,1.0,1.0,384,383,0.3,0,46.74,49.28,49.29,50.0,-2.55,-0.051,-0.0653,0.2037,-0.2689,-1.0,0.31825817173612947,-0.95,0.34147962476608573,0.3482587064676617,0/4,0.0,False,False
caaaa|ba,0.5,3.0,6.0,437,429,1.8,0,14.92,13.22,13.24,14.29,1.7,0.1188,0.0443,0.4023,-0.358,1.04,0.29892790823152227,0.95,0.34149574175664343,0.36318407960199006,2/4,0.5,False,False
baaaa|cb,0.5,3.0,6.0,388,379,2.3,0,11.61,13.2,13.24,14.29,-1.59,-0.1111,-0.1873,0.4043,-0.5917,-0.91,0.36098130339159556,-0.95,0.34020041495733133,0.3681592039800995,2/4,0.5,False,False
ddddc|ba,1.0,2.0,2.0,1292,1272,1.5,0,33.81,32.55,32.45,33.33,1.26,0.0378,0.0142,0.204,-0.1899,0.96,0.3376732728450901,0.95,0.34433882664250715,0.373134328358209,2/4,0.5,False,False
aaabb|ca,0.5,1.0,2.0,415,415,0.0,0,34.22,32.27,32.29,33.33,1.95,0.0585,0.0265,0.3912,-0.3647,0.85,0.395397195961304,0.95,0.34195374150336405,0.36318407960199006,2/4,0.5,False,False
bbbcd|cc,0.5,2.0,4.0,330,329,0.3,0,17.33,19.23,19.3,20.0,-1.91,-0.0954,-0.1337,0.4427,-0.5764,-0.88,0.379477492765269,-0.95,0.3416586445573718,0.36318407960199006,0/4,0.0,False,False
baaaa|bb,1.0,3.0,3.0,897,854,4.8,0,22.13,23.37,23.32,25.0,-1.24,-0.0497,-0.1148,0.2082,-0.3229,-0.86,0.39036231517664166,-0.95,0.34391705806949885,0.36318407960199006,2/4,0.5,False,False
bbbcd|cc,1.0,2.0,2.0,330,327,0.9,0,29.97,32.25,32.45,33.33,-2.28,-0.0685,-0.1009,0.2213,-0.3222,-0.88,0.376585240998168,-0.95,0.3425258594772548,0.34328358208955223,1/4,0.25,False,False
dcddd|cb,0.5,1.0,2.0,475,474,0.2,0,29.96,32.35,32.29,33.33,-2.39,-0.0718,-0.1013,0.4034,-0.5047,-1.11,0.2651933160365052,-0.94,0.34734627550026415,0.3383084577114428,1/4,0.25,False,False
aabab|ac,0.5,1.0,2.0,427,427,0.0,0,30.44,32.33,32.29,33.33,-1.89,-0.0566,-0.0867,0.3956,-0.4822,-0.83,0.4042961358051006,-0.94,0.34851709168095535,0.3333333333333333,2/4,0.5,False,False
cbccb|ba,0.5,3.0,6.0,321,317,1.2,0,11.36,13.42,13.24,14.29,-2.07,-0.1447,-0.205,0.4557,-0.6607,-1.08,0.28000226953786755,-0.94,0.3472568529719482,0.3383084577114428,1/4,0.25,False,False
ccccc|cb,0.5,1.0,2.0,822,822,0.0,0,30.78,32.29,32.29,33.33,-1.52,-0.0455,-0.0766,0.4609,-0.5375,-0.93,0.352484827627244,-0.94,0.3478293216145979,0.3681592039800995,2/4,0.5,False,False
bcbcc|cb,1.0,3.0,3.0,386,368,4.7,0,21.47,23.64,23.32,25.0,-2.17,-0.0867,-0.1413,0.2192,-0.3605,-0.98,0.32720513836784176,-0.94,0.34854082004901255,0.3582089552238806,1/4,0.25,False,False
abaaa|ba,1.0,1.0,1.0,411,411,0.0,0,51.58,49.24,49.29,50.0,2.34,0.0468,0.0316,0.206,-0.1743,0.95,0.3420250111797834,0.93,0.3509360477869422,0.35323383084577115,2/4,0.5,False,False
bbcbb|ab,0.5,3.0,6.0,471,463,1.7,0,14.69,13.34,13.24,14.29,1.34,0.094,0.0281,0.4404,-0.4123,0.85,0.3952218598102426,0.93,0.3542560932395756,0.31840796019900497,2/4,0.5,False,False
aabaa|aa,1.0,1.0,1.0,646,644,0.3,0,51.09,49.25,49.29,50.0,1.84,0.0368,0.0217,0.1945,-0.1728,0.93,0.3501056657247153,0.93,0.3524690228392604,0.3880597014925373,4/4,1.0,False,False
ddccb|ba,0.5,2.0,4.0,424,422,0.5,0,17.3,19.26,19.3,20.0,-1.96,-0.098,-0.1351,0.4095,-0.5446,-1.02,0.30714129454712913,-0.93,0.3502867454450007,0.373134328358209,2/4,0.5,False,False
ddddc|ba,1.0,1.0,1.0,1292,1291,0.1,0,48.18,49.38,49.29,50.0,-1.2,-0.0239,-0.0364,0.204,-0.2404,-0.86,0.3899124055195677,-0.93,0.3510632052909173,0.39303482587064675,1/4,0.25,False,False
bdddd|cc,1.0,1.0,1.0,443,442,0.2,0,47.29,49.28,49.29,50.0,-1.99,-0.0398,-0.0543,0.2039,-0.2582,-0.84,0.4020852686365587,-0.93,0.35366292026628926,0.32338308457711445,1/4,0.25,False,False
caaaa|ac,1.0,3.0,3.0,382,363,5.0,0,25.34,23.4,23.32,25.0,1.94,0.0777,0.0138,0.1962,-0.1824,0.87,0.38165531459283386,0.93,0.3505487010776559,0.34328358208955223,3/4,0.75,False,False
abaaa|bb,0.5,3.0,6.0,310,305,1.6,0,11.48,13.27,13.24,14.29,-1.79,-0.1256,-0.1967,0.3979,-0.5947,-0.92,0.3553538216293502,-0.92,0.3571542797298036,0.34328358208955223,1/4,0.25,False,False
ccbcc|cb,1.0,2.0,2.0,526,520,1.1,0,30.58,32.42,32.45,33.33,-1.85,-0.0554,-0.0827,0.2221,-0.3048,-0.9,0.36821805631829563,-0.92,0.3592737805772045,0.3482587064676617,1/4,0.25,False,False
ccbcc|cc,1.0,1.0,1.0,334,334,0.0,0,46.41,49.17,49.29,50.0,-2.77,-0.0553,-0.0719,0.2299,-0.3017,-1.01,0.31162144055381363,-0.92,0.3569510088588543,0.3582089552238806,1/4,0.25,False,False
ccddd|ca,0.5,3.0,6.0,364,355,2.5,0,15.21,13.27,13.24,14.29,1.94,0.1358,0.0648,0.4254,-0.3606,1.08,0.2809922145703704,0.92,0.35786173230449303,0.31840796019900497,3/4,0.75,False,False
bcccc|bb,1.0,2.0,2.0,775,758,2.2,0,33.77,32.43,32.45,33.33,1.34,0.0402,0.0132,0.2198,-0.2066,0.79,0.4299720959402341,0.92,0.3586379527290847,0.373134328358209,3/4,0.75,False,False
bbccc|bb,1.0,3.0,3.0,568,548,3.5,0,25.0,23.45,23.32,25.0,1.55,0.0618,0.0,0.2214,-0.2214,0.86,0.3925188500210226,0.91,0.3635504091502668,0.3781094527363184,2/4,0.5,False,False
bbbbb|ca,0.5,1.0,2.0,462,462,0.0,0,34.2,32.28,32.29,33.33,1.92,0.0577,0.026,0.4327,-0.4067,0.88,0.37643938155107715,0.91,0.36059576350994205,0.3283582089552239,2/4,0.5,False,False
bccbb|aa,1.0,3.0,3.0,336,312,7.1,0,25.32,23.43,23.32,25.0,1.89,0.0755,0.0128,0.2112,-0.1983,0.79,0.43079236925885434,0.9,0.36912207012530823,0.4079601990049751,3/4,0.75,False,False
ccccc|ab,1.0,2.0,2.0,490,482,1.6,0,30.5,32.52,32.45,33.33,-2.02,-0.0606,-0.0851,0.2266,-0.3116,-0.95,0.34353515244417687,-0.9,0.37012064596365163,0.38308457711442784,1/4,0.25,False,False
abaaa|bb,0.5,1.0,2.0,310,310,0.0,0,30.0,32.3,32.29,33.33,-2.3,-0.0691,-0.1,0.3979,-0.4979,-0.87,0.38542539644970475,-0.9,0.36867581129438853,0.34328358208955223,2/4,0.5,False,False
bbbcb|ca,1.0,2.0,2.0,627,615,1.9,0,33.98,32.44,32.45,33.33,1.54,0.0463,0.0195,0.2199,-0.2003,0.82,0.413191885249886,0.9,0.36751629671290353,0.3482587064676617,2/4,0.5,False,False
bcccc|bc,1.0,1.0,1.0,506,504,0.4,0,47.22,49.24,49.29,50.0,-2.02,-0.0404,-0.0556,0.219,-0.2746,-0.91,0.36451961631356933,-0.9,0.37014023182110156,0.3582089552238806,2/4,0.5,False,False
cbbaa|ab,1.0,3.0,3.0,390,373,4.4,0,21.18,23.36,23.32,25.0,-2.18,-0.0873,-0.1528,0.2074,-0.3602,-1.0,0.31845164599976516,-0.9,0.3674810568768595,0.34328358208955223,1/4,0.25,False,False
abbab|ac,1.0,1.0,1.0,347,346,0.3,0,47.4,49.31,49.29,50.0,-1.91,-0.0383,-0.052,0.2012,-0.2533,-0.71,0.47615836234372544,-0.9,0.36789950506481606,0.40298507462686567,1/4,0.25,False,False
abbba|ba,1.0,2.0,2.0,367,358,2.5,0,30.17,32.48,32.45,33.33,-2.31,-0.0694,-0.095,0.2175,-0.3125,-0.93,0.34994523157338414,-0.9,0.3665714104817323,0.35323383084577115,1/4,0.25,False,False
bbabb|cb,0.5,1.0,2.0,409,409,0.0,0,34.23,32.29,32.29,33.33,1.94,0.0581,0.0269,0.4329,-0.406,0.84,0.40173838992642796,0.9,0.3661154041361223,0.3681592039800995,2/4,0.5,False,False
aabba|ba,1.0,3.0,3.0,492,464,5.7,0,24.78,23.11,23.32,25.0,1.67,0.0668,-0.0086,0.2033,-0.2119,0.85,0.39262387365499196,0.9,0.3702407787322549,0.3482587064676617,3/4,0.75,False,False
bcccc|bb,1.0,3.0,3.0,775,741,4.4,0,24.7,23.46,23.32,25.0,1.24,0.0494,-0.0121,0.2198,-0.2319,0.79,0.4269233494652569,0.9,0.368087222319863,0.3333333333333333,3/4,0.75,False,False
bdddd|bb,1.0,3.0,3.0,405,390,3.7,0,21.54,23.37,23.32,25.0,-1.83,-0.0733,-0.1385,0.2019,-0.3404,-0.86,0.39185980533009745,-0.89,0.37461009805384615,0.39303482587064675,0/4,0.0,False,False
bbaaa|ac,1.0,3.0,3.0,384,373,2.9,0,25.2,23.25,23.32,25.0,1.95,0.078,0.008,0.2037,-0.1956,0.89,0.37197173199009637,0.89,0.3721806156072032,0.39800995024875624,2/4,0.5,False,False
ccccc|ac,1.0,1.0,1.0,491,491,0.0,0,47.05,49.17,49.29,50.0,-2.12,-0.0424,-0.0591,0.2268,-0.2858,-0.94,0.3475607614755125,-0.89,0.37279274159420045,0.3781094527363184,2/4,0.5,False,False
abbbc|bc,0.5,2.0,4.0,436,432,0.9,0,17.82,19.39,19.3,20.0,-1.57,-0.0783,-0.1088,0.4235,-0.5323,-0.82,0.4098143470008886,-0.89,0.3717818036258487,0.36318407960199006,1/4,0.25,False,False
cccba|aa,0.5,1.0,2.0,319,319,0.0,0,34.8,32.32,32.29,33.33,2.48,0.0744,0.0439,0.4328,-0.389,0.95,0.3431930011875961,0.89,0.37500830031138815,0.3880597014925373,2/4,0.5,False,False
bbbcd|cc,1.0,3.0,3.0,330,316,4.2,0,21.2,23.29,23.32,25.0,-2.09,-0.0836,-0.1519,0.2213,-0.3732,-0.88,0.3789029396796323,-0.89,0.37434490207145776,0.3880597014925373,1/4,0.25,False,False
ccddc|ba,0.5,3.0,6.0,312,307,1.6,0,14.98,13.38,13.24,14.29,1.6,0.1122,0.0489,0.4248,-0.3759,0.83,0.40913499760311234,0.89,0.37180831441572304,0.3333333333333333,2/4,0.5,False,False
bcccc|bb,0.5,1.0,2.0,775,775,0.0,0,33.68,32.28,32.29,33.33,1.4,0.0421,0.0103,0.4396,-0.4293,0.84,0.40362029343168315,0.89,0.37515272058631566,0.3482587064676617,2/4,0.5,False,False
ccccc|cb,0.5,3.0,6.0,822,807,1.8,0,12.39,13.39,13.24,14.29,-1.0,-0.0698,-0.1326,0.4609,-0.5935,-0.83,0.40546504116214505,-0.89,0.3759641471041347,0.3333333333333333,2/4,0.5,False,False
dddcc|aa,0.5,3.0,6.0,483,474,1.9,0,14.56,13.28,13.24,14.29,1.28,0.0896,0.019,0.4095,-0.3905,0.82,0.41138770247599,0.88,0.3767329879919423,0.3333333333333333,3/4,0.75,False,False
ccbcc|cc,1.0,2.0,2.0,334,334,0.0,0,29.94,32.34,32.45,33.33,-2.4,-0.0719,-0.1018,0.2299,-0.3317,-0.94,0.3488691684779802,-0.88,0.37663956029345314,0.4129353233830846,1/4,0.25,False,False
aabbb|ba,1.0,2.0,2.0,309,306,1.0,0,30.07,32.44,32.45,33.33,-2.37,-0.0711,-0.098,0.2064,-0.3045,-0.89,0.37539978861354245,-0.88,0.38130482708382823,0.39303482587064675,2/4,0.5,False,False
bbcbc|ac,0.5,3.0,6.0,400,395,1.2,0,11.9,13.42,13.24,14.29,-1.52,-0.1062,-0.1671,0.4283,-0.5954,-0.88,0.3762271632979989,-0.88,0.3790375669015752,0.4079601990049751,1/4,0.25,False,False
cdddc|ba,1.0,1.0,1.0,502,501,0.2,0,47.31,49.32,49.29,50.0,-2.02,-0.0403,-0.0539,0.2024,-0.2563,-0.9,0.366493528273131,-0.87,0.38345462233222416,0.3880597014925373,1/4,0.25,False,False
ddcdd|cb,1.0,2.0,2.0,596,586,1.7,0,34.47,32.37,32.45,33.33,2.1,0.0631,0.0341,0.2068,-0.1726,1.09,0.27640235087259973,0.87,0.3828509041546331,0.35323383084577115,3/4,0.75,False,False
baaaa|ba,1.0,3.0,3.0,1019,954,6.4,0,24.53,23.27,23.32,25.0,1.26,0.0505,-0.0189,0.2023,-0.2212,0.92,0.3556163579002766,0.87,0.3846855769969652,0.3681592039800995,3/4,0.75,False,False
dccbb|ab,0.5,3.0,6.0,409,401,2.0,0,14.71,13.33,13.24,14.29,1.39,0.0971,0.0299,0.3998,-0.3699,0.82,0.41342107093784586,0.87,0.3862797125731003,0.4079601990049751,3/4,0.75,False,False
aaabb|cc,0.5,3.0,6.0,464,454,2.2,0,11.67,13.17,13.24,14.29,-1.49,-0.1045,-0.1828,0.4047,-0.5875,-0.94,0.3466903597838775,-0.87,0.3859564315106871,0.3781094527363184,1/4,0.25,False,False
bbbbb|aa,0.5,1.0,2.0,311,311,0.0,0,34.73,32.17,32.29,33.33,2.56,0.0767,0.0418,0.4355,-0.3937,0.97,0.3340598207384461,0.87,0.3858215457718181,0.417910447761194,3/4,0.75,False,False
abbab|ac,0.5,1.0,2.0,347,347,0.0,0,30.55,32.27,32.29,33.33,-1.72,-0.0516,-0.0836,0.4025,-0.4861,-0.69,0.4931311890090254,-0.86,0.3871485202164665,0.373134328358209,1/4,0.25,False,False
abaaa|ba,0.5,2.0,4.0,411,407,1.0,0,17.69,19.24,19.3,20.0,-1.55,-0.0774,-0.1155,0.4119,-0.5274,-0.79,0.42792775891948365,-0.85,0.3935772462729422,0.35323383084577115,1/4,0.25,False,False
abbbb|ab,0.5,3.0,6.0,347,336,3.2,0,11.61,13.27,13.24,14.29,-1.66,-0.1162,-0.1875,0.4219,-0.6094,-0.9,0.36945587123515056,-0.85,0.39361281563269856,0.43283582089552236,1/4,0.25,False,False
dcddd|bb,0.5,3.0,6.0,318,313,1.6,0,11.5,13.21,13.24,14.29,-1.7,-0.1193,-0.1949,0.3986,-0.5935,-0.89,0.3728665982417244,-0.85,0.39259571743368565,0.3880597014925373,2/4,0.5,False,False
dddcc|ac,0.5,1.0,2.0,411,411,0.0,0,34.55,32.28,32.29,33.33,2.27,0.0681,0.0365,0.4049,-0.3684,0.99,0.32447884971266083,0.85,0.396124191205345,0.373134328358209,3/4,0.75,False,False
cdddd|ba,1.0,3.0,3.0,481,463,3.7,0,25.05,23.22,23.32,25.0,1.84,0.0735,0.0022,0.2049,-0.2028,0.94,0.3488094470904746,0.85,0.3944409007476457,0.373134328358209,3/4,0.75,False,False
bcbbb|bb,0.5,1.0,2.0,421,421,0.0,0,34.2,32.33,32.29,33.33,1.88,0.0563,0.0261,0.4497,-0.4236,0.82,0.41061467000788976,0.85,0.3966597396333663,0.417910447761194,3/4,0.75,False,False
cbbaa|ab,1.0,1.0,1.0,390,390,0.0,0,46.92,49.25,49.29,50.0,-2.33,-0.0465,-0.0615,0.2074,-0.2689,-0.92,0.3578429764525004,-0.85,0.3937796566423038,0.4079601990049751,1/4,0.25,False,False
bdddd|ca,0.5,1.0,2.0,403,403,0.0,0,34.24,32.24,32.29,33.33,2.0,0.0601,0.0273,0.3844,-0.3571,0.86,0.38900018035425,0.85,0.394927707296161,0.373134328358209,2/4,0.5,False,False
aaaaa|ba,0.5,3.0,6.0,3135,3065,2.2,0,13.67,13.18,13.24,14.29,0.49,0.0343,-0.0431,0.3895,-0.4326,0.8,0.4223069883554667,0.84,0.3997926030281282,0.4129353233830846,2/4,0.5,False,False
ccddc|ba,1.0,1.0,1.0,312,311,0.3,0,46.95,49.38,49.29,50.0,-2.44,-0.0488,-0.0611,0.2124,-0.2735,-0.86,0.3893263471696762,-0.84,0.4011655842855862,0.40298507462686567,0/4,0.0,False,False
ddddc|ca,1.0,3.0,3.0,637,609,4.4,0,21.84,23.27,23.32,25.0,-1.43,-0.0573,-0.1264,0.2048,-0.3312,-0.84,0.40214588952330305,-0.84,0.40011419055522396,0.373134328358209,1/4,0.25,False,False
aabaa|aa,1.0,3.0,3.0,646,614,5.0,0,24.59,23.18,23.32,25.0,1.41,0.0565,-0.0163,0.1945,-0.2108,0.83,0.40636805957840105,0.84,0.39909740867640103,0.39303482587064675,2/4,0.5,False,False
aabcb|ca,1.0,2.0,2.0,331,325,1.8,0,34.77,32.56,32.45,33.33,2.21,0.0662,0.0431,0.2041,-0.161,0.85,0.3958711892594344,0.84,0.40089816290942,0.417910447761194,2/4,0.5,False,False
bbccc|cb,1.0,3.0,3.0,378,369,2.4,0,21.41,23.55,23.32,25.0,-2.14,-0.0855,-0.1436,0.2236,-0.3673,-0.97,0.3326749089578926,-0.84,0.398699105031797,0.39303482587064675,0/4,0.0,False,False
bbbbb|ba,0.5,3.0,6.0,802,787,1.9,0,14.23,13.32,13.24,14.29,0.91,0.0635,-0.0038,0.4393,-0.4431,0.75,0.4539691573647004,0.84,0.40172751826578357,0.42786069651741293,3/4,0.75,False,False
bcddd|cc,1.0,2.0,2.0,330,328,0.6,0,30.49,32.36,32.45,33.33,-1.87,-0.0562,-0.0854,0.2089,-0.2942,-0.73,0.46798932893600187,-0.84,0.3987477074684021,0.3681592039800995,1/4,0.25,False,False
baaaa|aa,0.5,2.0,4.0,946,945,0.1,0,20.11,19.24,19.3,20.0,0.87,0.0435,0.0053,0.3965,-0.3912,0.68,0.4974193691279569,0.84,0.4013770150111683,0.4079601990049751,2/4,0.5,False,False
abbbb|bb,0.5,2.0,4.0,675,674,0.1,0,17.95,19.24,19.3,20.0,-1.28,-0.0642,-0.1024,0.4295,-0.5319,-0.85,0.3972564470626372,-0.84,0.400573533474202,0.39303482587064675,1/4,0.25,False,False
dddcc|aa,0.5,2.0,4.0,483,480,0.6,0,20.83,19.35,19.3,20.0,1.48,0.0739,0.0417,0.4095,-0.3678,0.82,0.41186567565618243,0.84,0.40339591477649483,0.40298507462686567,3/4,0.75,False,False
abbbb|ba,0.5,3.0,6.0,341,335,1.8,0,11.64,13.26,13.24,14.29,-1.62,-0.1131,-0.1851,0.4319,-0.617,-0.87,0.38278829782891083,-0.83,0.40450074186678603,0.3681592039800995,1/4,0.25,False,False
aabaa|ab,1.0,2.0,2.0,577,566,1.9,0,31.1,32.46,32.45,33.33,-1.36,-0.0409,-0.0671,0.2006,-0.2678,-0.69,0.488557403336702,-0.83,0.4065435175830425,0.4079601990049751,2/4,0.5,False,False
bdddd|bb,0.5,2.0,4.0,405,402,0.7,0,17.91,19.38,19.3,20.0,-1.47,-0.0734,-0.1045,0.4038,-0.5083,-0.74,0.45651515572704415,-0.83,0.40875627953567584,0.417910447761194,1/4,0.25,False,False
cdddd|cc,1.0,3.0,3.0,962,917,4.7,0,22.14,23.29,23.32,25.0,-1.15,-0.0461,-0.1145,0.1992,-0.3137,-0.83,0.40830507980430963,-0.83,0.4092756085635787,0.36318407960199006,1/4,0.25,False,False
bbccb|ba,1.0,1.0,1.0,441,438,0.7,0,51.14,49.17,49.29,50.0,1.97,0.0394,0.0228,0.2318,-0.209,0.83,0.4088993536946614,0.83,0.4069890902703872,0.4228855721393035,4/4,1.0,False,False
bcbcc|cb,1.0,1.0,1.0,386,386,0.0,0,46.89,49.39,49.29,50.0,-2.5,-0.0501,-0.0622,0.2192,-0.2814,-0.98,0.32498774226634264,-0.83,0.40636185655573875,0.43283582089552236,1/4,0.25,False,False
bdddd|bb,0.5,1.0,2.0,405,403,0.5,0,30.52,32.35,32.29,33.33,-1.83,-0.055,-0.0844,0.4038,-0.4882,-0.79,0.43122131749165715,-0.83,0.40666343757421686,0.40298507462686567,1/4,0.25,False,False
ddddd|ba,1.0,3.0,3.0,1908,1817,4.8,0,24.0,23.12,23.32,25.0,0.88,0.0352,-0.0402,0.1946,-0.2348,0.89,0.37316840626590164,0.82,0.40962293768041047,0.39800995024875624,3/4,0.75,False,False
bccbc|ac,0.5,1.0,2.0,460,460,0.0,0,30.22,32.26,32.29,33.33,-2.04,-0.0613,-0.0935,0.4311,-0.5246,-0.94,0.34806721729596857,-0.82,0.4127887868969813,0.3781094527363184,1/4,0.25,False,False
aaaab|cc,1.0,2.0,2.0,880,863,1.9,0,30.82,32.33,32.45,33.33,-1.5,-0.0451,-0.0753,0.1991,-0.2744,-0.94,0.34466657403237233,-0.82,0.41446501403571256,0.43781094527363185,1/4,0.25,False,False
aaaba|ca,1.0,3.0,3.0,1049,993,5.3,0,24.47,23.24,23.32,25.0,1.23,0.0491,-0.0211,0.2014,-0.2225,0.92,0.3590028177253165,0.82,0.4101185365716716,0.39303482587064675,3/4,0.75,False,False
bbbbb|aa,0.5,2.0,4.0,311,310,0.3,0,21.29,19.18,19.3,20.0,2.11,0.1054,0.0645,0.4355,-0.371,0.94,0.3454735643029967,0.82,0.4103918130584947,0.3880597014925373,2/4,0.5,False,False
aaabc|cc,0.5,1.0,2.0,623,623,0.0,0,30.66,32.28,32.29,33.33,-1.62,-0.0487,-0.0803,0.4118,-0.4921,-0.87,0.3857718932128623,-0.82,0.4096845093683722,0.4228855721393035,2/4,0.5,False,False
cdddd|ba,1.0,1.0,1.0,481,481,0.0,0,51.14,49.33,49.29,50.0,1.81,0.0362,0.0229,0.2049,-0.1821,0.8,0.426387107338745,0.82,0.4131050558514205,0.42786069651741293,3/4,0.75,False,False
dccdd|cc,0.5,3.0,6.0,467,462,1.1,0,11.9,13.26,13.24,14.29,-1.35,-0.0948,-0.1667,0.4006,-0.5673,-0.86,0.3903393369655827,-0.82,0.413005517771578,0.373134328358209,2/4,0.5,False,False
cbbbc|bc,1.0,1.0,1.0,483,481,0.4,0,50.94,49.19,49.29,50.0,1.74,0.0349,0.0187,0.2277,-0.2089,0.76,0.44431056843885086,0.81,0.4206752626253022,0.43781094527363185,3/4,0.75,False,False
bbbbc|bc,1.0,1.0,1.0,793,792,0.1,0,47.85,49.17,49.29,50.0,-1.32,-0.0264,-0.0429,0.2226,-0.2655,-0.74,0.45727294874104346,-0.81,0.41766143382290355,0.38308457711442784,1/4,0.25,False,False
dcddd|bb,0.5,2.0,4.0,318,317,0.3,0,17.35,19.3,19.3,20.0,-1.95,-0.0975,-0.1325,0.3986,-0.5311,-0.88,0.37894318909047336,-0.81,0.41818965287126225,0.39800995024875624,2/4,0.5,False,False
bbabb|cb,0.5,3.0,6.0,409,399,2.4,0,11.78,13.42,13.24,14.29,-1.64,-0.1148,-0.1754,0.4329,-0.6083,-0.96,0.3363133561275177,-0.81,0.41764221411232116,0.4228855721393035,1/4,0.25,False,False
