pattern_id,stop_atr,target_atr,rr,n_events,n_decided,chop_pct,undefined,hold_pct,base_pct,base_flat_pct,fair_pct,dev_pp,edge_R,gross_R,friction_R,net_R,z,p_binom,z_shift,p,p_perm,folds_agree,fold_frac,survives_bh,beats_expected_max
cbbbb|bb,0.5,3.0,6.0,350,350,0.0,0,12.86,13.78,13.67,14.29,-0.92,-0.0644,-0.1,0.2211,-0.3211,-0.5,0.6168737529256177,-0.45,0.655843743427035,0.6268656716417911,1/4,0.25,False,False
aaabb|cb,1.0,1.0,1.0,548,548,0.0,0,48.54,49.5,49.43,50.0,-0.96,-0.0193,-0.0292,0.1032,-0.1324,-0.45,0.6514335712558375,-0.45,0.6519400734138794,0.6119402985074627,2/4,0.5,False,False
cdddd|bb,0.5,3.0,6.0,361,361,0.0,0,13.02,13.75,13.67,14.29,-0.73,-0.0508,-0.0886,0.2083,-0.297,-0.4,0.6883503751028286,-0.45,0.6526035593770256,0.6368159203980099,2/4,0.5,False,False
baaaa|ac,1.0,1.0,1.0,377,376,0.0,1,50.53,49.44,49.43,50.0,1.09,0.0218,0.0106,0.1009,-0.0902,0.42,0.6727462099398243,0.45,0.649761796548391,0.6318407960199005,2/4,0.5,False,False
baaaa|ab,0.5,3.0,6.0,473,471,0.4,0,12.95,13.68,13.67,14.29,-0.73,-0.0508,-0.0934,0.2091,-0.3025,-0.46,0.6463175917525185,-0.42,0.674153306496212,0.6616915422885572,1/4,0.25,False,False
aaaaa|ab,0.5,3.0,6.0,1567,1564,0.2,0,13.3,13.62,13.67,14.29,-0.32,-0.0224,-0.0691,0.2046,-0.2737,-0.37,0.7115724451962109,-0.42,0.6750256048404983,0.6716417910447762,2/4,0.5,False,False
ddddd|cc,1.0,3.0,3.0,1389,1377,0.9,0,23.6,24.32,24.3,25.0,-0.72,-0.0287,-0.0559,0.1002,-0.1562,-0.62,0.5346421946705374,-0.42,0.6755835758848736,0.7114427860696517,1/4,0.25,False,False
ddddd|ab,0.5,2.0,4.0,937,937,0.0,0,19.96,19.45,19.37,20.0,0.51,0.0255,-0.0021,0.1993,-0.2014,0.39,0.6932271448149139,0.41,0.6794273672361031,0.6616915422885572,3/4,0.75,False,False
ddddc|ba,0.5,2.0,4.0,539,539,0.0,0,20.22,19.44,19.37,20.0,0.78,0.0392,0.0111,0.2082,-0.1971,0.46,0.6449928248252832,0.4,0.6915109601044388,0.7412935323383084,4/4,1.0,False,False
aaaab|cc,1.0,1.0,1.0,376,376,0.0,0,50.8,49.62,49.43,50.0,1.18,0.0236,0.016,0.102,-0.0861,0.46,0.6463870287538845,0.4,0.6908482769204745,0.7263681592039801,2/4,0.5,False,False
bbbbc|bc,0.5,3.0,6.0,410,410,0.0,0,12.93,13.61,13.67,14.29,-0.68,-0.0475,-0.0951,0.218,-0.3131,-0.4,0.6882002493798524,-0.4,0.6901909842047194,0.6766169154228856,2/4,0.5,False,False
ddddd|ab,0.5,3.0,6.0,937,937,0.0,0,14.09,13.68,13.67,14.29,0.41,0.0288,-0.0139,0.1993,-0.2132,0.37,0.7139075609115306,0.4,0.6864588427469686,0.681592039800995,2/4,0.5,False,False
cdddd|cc,1.0,1.0,1.0,387,387,0.0,0,48.32,49.65,49.43,50.0,-1.33,-0.0267,-0.0336,0.1031,-0.1367,-0.52,0.5997533087137061,-0.39,0.6970398509219465,0.6467661691542289,2/4,0.5,False,False
baaaa|bb,1.0,2.0,2.0,391,391,0.0,0,31.97,32.98,32.7,33.33,-1.01,-0.0302,-0.0409,0.1061,-0.147,-0.42,0.6718327121974259,-0.39,0.6998911799937719,0.7412935323383084,2/4,0.5,False,False
abbbb|bb,0.5,1.0,2.0,335,335,0.0,0,32.84,32.13,32.15,33.33,0.7,0.0211,-0.0149,0.2129,-0.2278,0.28,0.7830938654416745,0.39,0.6992234694627619,0.6616915422885572,3/4,0.75,False,False
baaaa|ab,0.5,1.0,2.0,473,473,0.0,0,32.98,32.32,32.15,33.33,0.66,0.0199,-0.0106,0.2091,-0.2197,0.31,0.757951238774612,0.38,0.7075866881831214,0.6865671641791045,2/4,0.5,False,False
ccccc|cb,1.0,1.0,1.0,417,417,0.0,0,48.44,49.21,49.43,50.0,-0.77,-0.0153,-0.0312,0.1144,-0.1456,-0.31,0.7540932329711847,-0.37,0.7087316971496423,0.6965174129353234,1/4,0.25,False,False
cdddd|bc,0.5,3.0,6.0,401,401,0.0,0,12.97,13.7,13.67,14.29,-0.73,-0.0509,-0.0923,0.2065,-0.2988,-0.42,0.6713094022191652,-0.37,0.7116366566053379,0.7412935323383084,1/4,0.25,False,False
cdddd|cb,0.5,1.0,2.0,448,448,0.0,0,33.04,32.24,32.15,33.33,0.8,0.024,-0.0089,0.2038,-0.2127,0.36,0.7169325568512164,0.37,0.7098444353874391,0.6766169154228856,3/4,0.75,False,False
aabbb|bb,0.5,3.0,6.0,341,341,0.0,0,13.2,13.76,13.67,14.29,-0.56,-0.0394,-0.0762,0.2073,-0.2836,-0.3,0.7625699731937271,-0.36,0.7170191083688862,0.7213930348258707,2/4,0.5,False,False
baaaa|ba,0.5,2.0,4.0,421,420,0.2,0,20.0,19.3,19.37,20.0,0.7,0.0349,0.0,0.206,-0.206,0.36,0.7170150240392688,0.34,0.7318050547688912,0.7810945273631841,3/4,0.75,False,False
cdddd|bb,1.0,2.0,2.0,361,360,0.3,0,33.89,32.8,32.7,33.33,1.09,0.0326,0.0167,0.1042,-0.0875,0.44,0.6606022299543838,0.33,0.7420608515403804,0.7164179104477612,2/4,0.5,False,False
aaaaa|aa,1.0,3.0,3.0,1443,1429,1.0,0,24.56,24.17,24.3,25.0,0.39,0.0156,-0.0175,0.1004,-0.1179,0.35,0.7295769021456688,0.32,0.7501538413429645,0.7412935323383084,3/4,0.75,False,False
aaaaa|bb,1.0,2.0,2.0,1425,1424,0.1,0,32.3,32.65,32.7,33.33,-0.35,-0.0105,-0.0309,0.1015,-0.1324,-0.28,0.7775249171993212,-0.31,0.7555547486467922,0.7761194029850746,1/4,0.25,False,False
aaaaa|bb,0.5,3.0,6.0,1425,1424,0.1,0,13.97,13.65,13.67,14.29,0.32,0.0224,-0.0218,0.2031,-0.2248,0.35,0.7243381555225935,0.31,0.7568410535013674,0.746268656716418,1/4,0.25,False,False
ccccc|bc,0.5,2.0,4.0,422,422,0.0,0,19.91,19.43,19.37,20.0,0.48,0.0238,-0.0047,0.2273,-0.232,0.25,0.8046890186959352,0.3,0.7606545973305235,0.736318407960199,1/4,0.25,False,False
ccccb|ba,0.5,2.0,4.0,405,405,0.0,0,20.0,19.3,19.37,20.0,0.7,0.035,0.0,0.2284,-0.2284,0.36,0.7209343604562789,0.29,0.775607071004615,0.8109452736318408,2/4,0.5,False,False
abbbb|bb,1.0,1.0,1.0,335,335,0.0,0,49.85,49.37,49.43,50.0,0.49,0.0097,-0.003,0.1064,-0.1094,0.18,0.8588641635470493,0.29,0.7721945032150264,0.7910447761194029,2/4,0.5,False,False
ddddd|bc,1.0,3.0,3.0,1482,1473,0.6,0,24.03,24.36,24.3,25.0,-0.33,-0.0133,-0.0387,0.1024,-0.1411,-0.3,0.7663109104628918,-0.29,0.7698149891880278,0.7761194029850746,3/4,0.75,False,False
cccbc|ac,0.5,1.0,2.0,323,323,0.0,0,32.82,32.15,32.15,33.33,0.67,0.0202,-0.0155,0.2155,-0.231,0.26,0.7957356587426367,0.29,0.7726371997005386,0.7761194029850746,3/4,0.75,False,False
aaaab|cc,0.5,2.0,4.0,376,376,0.0,0,20.21,19.54,19.37,20.0,0.68,0.0338,0.0106,0.204,-0.1934,0.33,0.7410618707249566,0.28,0.7760697547213442,0.7960199004975125,3/4,0.75,False,False
ddddd|bb,1.0,3.0,3.0,1444,1435,0.6,0,23.9,24.38,24.3,25.0,-0.48,-0.019,-0.0439,0.1025,-0.1464,-0.42,0.6742215912591935,-0.28,0.781023428213452,0.7512437810945274,2/4,0.5,False,False
aabbb|bb,0.5,1.0,2.0,341,341,0.0,0,31.67,32.2,32.15,33.33,-0.52,-0.0157,-0.0499,0.2073,-0.2572,-0.21,0.8355997909455394,-0.27,0.7869689962503433,0.8308457711442786,2/4,0.5,False,False
bbbcb|ca,1.0,2.0,2.0,300,300,0.0,0,33.67,32.64,32.7,33.33,1.03,0.0308,0.01,0.1108,-0.1008,0.38,0.7041622046810356,0.27,0.7843079891202281,0.8159203980099502,3/4,0.75,False,False
ccccc|bc,0.5,1.0,2.0,422,422,0.0,0,32.46,32.05,32.15,33.33,0.42,0.0125,-0.0261,0.2273,-0.2534,0.18,0.8538308151202814,0.26,0.7975816951849185,0.8109452736318408,2/4,0.5,False,False
bbbcc|cb,1.0,3.0,3.0,410,410,0.0,0,23.9,24.35,24.3,25.0,-0.45,-0.018,-0.0439,0.1099,-0.1538,-0.21,0.8316069065088156,-0.26,0.794608633658502,0.7611940298507462,2/4,0.5,False,False
dcccc|bb,1.0,1.0,1.0,328,328,0.0,0,50.0,49.21,49.43,50.0,0.79,0.0157,0.0,0.1082,-0.1082,0.29,0.7755393124673389,0.26,0.7937997813864945,0.7761194029850746,2/4,0.5,False,False
bbbcc|cb,0.5,1.0,2.0,410,410,0.0,0,32.93,32.12,32.15,33.33,0.8,0.0241,-0.0122,0.2198,-0.232,0.35,0.7277564127391649,0.25,0.7988503365408381,0.8159203980099502,2/4,0.5,False,False
aaaaa|ca,0.5,1.0,2.0,1031,1031,0.0,0,32.01,32.28,32.15,33.33,-0.28,-0.0083,-0.0398,0.2026,-0.2423,-0.19,0.8489522908061706,-0.25,0.7995274888090557,0.8059701492537313,2/4,0.5,False,False
bcccc|bb,0.5,3.0,6.0,374,373,0.3,0,13.94,13.6,13.67,14.29,0.34,0.0238,-0.0241,0.2244,-0.2485,0.19,0.8480246542551184,0.24,0.8117857377612698,0.8159203980099502,2/4,0.5,False,False
dcccc|bb,0.5,3.0,6.0,328,326,0.6,0,14.11,13.58,13.67,14.29,0.53,0.0371,-0.0123,0.2164,-0.2287,0.28,0.779810330828121,0.24,0.8104153995278738,0.7761194029850746,1/4,0.25,False,False
baaaa|ac,1.0,3.0,3.0,377,376,0.0,1,23.67,24.16,24.3,25.0,-0.49,-0.0195,-0.0532,0.1009,-0.1541,-0.22,0.82510122178996,-0.24,0.8074362228966168,0.7711442786069652,2/4,0.5,False,False
baaaa|ab,1.0,1.0,1.0,473,473,0.0,0,49.89,49.57,49.43,50.0,0.32,0.0065,-0.0021,0.1046,-0.1067,0.14,0.8875945125658975,0.23,0.8142935111038425,0.8557213930348259,2/4,0.5,False,False
abbbb|bb,1.0,2.0,2.0,335,335,0.0,0,33.13,32.81,32.7,33.33,0.32,0.0097,-0.006,0.1064,-0.1124,0.13,0.899760764535717,0.23,0.8149859544505349,0.8308457711442786,2/4,0.5,False,False
cccbc|ac,0.5,2.0,4.0,323,323,0.0,0,18.89,19.39,19.37,20.0,-0.51,-0.0254,-0.0557,0.2155,-0.2713,-0.23,0.8170276984912295,-0.22,0.8270009164683036,0.8656716417910447,2/4,0.5,False,False
ddddd|aa,0.5,3.0,6.0,494,492,0.4,0,13.82,13.74,13.67,14.29,0.08,0.0057,-0.0325,0.1987,-0.2312,0.05,0.9583814687829572,0.21,0.8361003797204464,0.8606965174129353,3/4,0.75,False,False
baaaa|bb,1.0,3.0,3.0,391,389,0.5,0,24.16,24.62,24.3,25.0,-0.46,-0.0183,-0.0334,0.1061,-0.1395,-0.21,0.8334191829916733,-0.21,0.8369445333216249,0.7960199004975125,2/4,0.5,False,False
bbbbb|bb,1.0,2.0,2.0,619,619,0.0,0,32.31,32.58,32.7,33.33,-0.27,-0.008,-0.0307,0.1121,-0.1428,-0.14,0.8873417150956755,-0.21,0.8368718863686486,0.8606965174129353,3/4,0.75,False,False
bbbbb|ab,1.0,2.0,2.0,385,385,0.0,0,32.73,32.6,32.7,33.33,0.12,0.0037,-0.0182,0.1139,-0.1321,0.05,0.9590259415695396,0.21,0.835756347351228,0.8656716417910447,2/4,0.5,False,False
aaaaa|ab,1.0,1.0,1.0,1567,1567,0.0,0,49.27,49.48,49.43,50.0,-0.21,-0.0042,-0.0147,0.1023,-0.117,-0.17,0.8681206040807457,-0.2,0.8389149349004106,0.8109452736318408,2/4,0.5,False,False
baaaa|ab,0.5,2.0,4.0,473,473,0.0,0,19.03,19.46,19.37,20.0,-0.43,-0.0214,-0.0486,0.2091,-0.2577,-0.24,0.8137840768470301,-0.2,0.8451641885026617,0.8507462686567164,1/4,0.25,False,False
cccbc|ac,1.0,2.0,2.0,323,323,0.0,0,33.13,32.72,32.7,33.33,0.41,0.0123,-0.0062,0.1078,-0.114,0.16,0.8751731559668186,0.19,0.849771562469835,0.8855721393034826,3/4,0.75,False,False
ddddd|bb,1.0,2.0,2.0,1444,1444,0.0,0,32.34,32.78,32.7,33.33,-0.44,-0.0132,-0.0298,0.1025,-0.1322,-0.36,0.7215226694962916,-0.19,0.848131552995868,0.8208955223880597,2/4,0.5,False,False
bbbcb|ca,1.0,1.0,1.0,300,300,0.0,0,49.0,49.21,49.43,50.0,-0.21,-0.0042,-0.02,0.1108,-0.1308,-0.07,0.9420897572815339,-0.19,0.8523804099123593,0.8507462686567164,1/4,0.25,False,False
bbbcc|cb,1.0,1.0,1.0,410,410,0.0,0,49.02,49.32,49.43,50.0,-0.29,-0.0059,-0.0195,0.1099,-0.1294,-0.12,0.9053770896629499,-0.18,0.860545598217143,0.8955223880597015,1/4,0.25,False,False
baaaa|ac,0.5,1.0,2.0,377,377,0.0,0,31.83,32.13,32.15,33.33,-0.3,-0.0089,-0.0451,0.2018,-0.2469,-0.12,0.9014071350386896,-0.18,0.8544000589969234,0.8059701492537313,2/4,0.5,False,False
baaaa|ab,1.0,3.0,3.0,473,468,1.1,0,23.93,24.29,24.3,25.0,-0.36,-0.0144,-0.0427,0.1046,-0.1473,-0.18,0.8552153289137284,-0.18,0.8600668226656446,0.8606965174129353,2/4,0.5,False,False
ddddd|ca,0.5,3.0,6.0,1524,1520,0.3,0,13.75,13.62,13.67,14.29,0.13,0.0094,-0.0375,0.2015,-0.239,0.15,0.8789377699088663,0.18,0.8582009112104664,0.8507462686567164,2/4,0.5,False,False
aabbb|bb,0.5,2.0,4.0,341,341,0.0,0,19.94,19.46,19.37,20.0,0.48,0.024,-0.0029,0.2073,-0.2103,0.22,0.8224889191688367,0.18,0.8588248142522572,0.8855721393034826,2/4,0.5,False,False
aaaaa|ab,0.5,1.0,2.0,1567,1567,0.0,0,32.48,32.24,32.15,33.33,0.24,0.0073,-0.0255,0.2046,-0.2302,0.21,0.8374972480872479,0.17,0.865306847743005,0.8159203980099502,2/4,0.5,False,False
aaaaa|ba,0.5,3.0,6.0,1518,1516,0.1,0,13.79,13.64,13.67,14.29,0.15,0.0105,-0.035,0.2071,-0.2421,0.17,0.8649681922630003,0.16,0.8728343381733473,0.8557213930348259,3/4,0.75,False,False
baaaa|ba,0.5,3.0,6.0,421,419,0.5,0,13.84,13.55,13.67,14.29,0.29,0.0202,-0.031,0.206,-0.237,0.17,0.8627335037812729,0.16,0.8699349463469528,0.8855721393034826,2/4,0.5,False,False
bbbbb|ab,1.0,3.0,3.0,385,385,0.0,0,24.16,24.18,24.3,25.0,-0.03,-0.0012,-0.0338,0.1139,-0.1477,-0.01,0.9894668496537727,0.15,0.8835932340860165,0.8855721393034826,2/4,0.5,False,False
bbbbb|bb,1.0,1.0,1.0,619,619,0.0,0,49.6,49.21,49.43,50.0,0.39,0.0077,-0.0081,0.1121,-0.1202,0.19,0.8471541347465334,0.15,0.880124377410214,0.9054726368159204,3/4,0.75,False,False
cdddd|cb,1.0,1.0,1.0,448,448,0.0,0,49.33,49.49,49.43,50.0,-0.16,-0.0032,-0.0134,0.1019,-0.1153,-0.07,0.9462808016013893,-0.14,0.8925865556207108,0.9104477611940298,1/4,0.25,False,False
cccbc|ac,1.0,1.0,1.0,323,323,0.0,0,49.85,49.39,49.43,50.0,0.45,0.0091,-0.0031,0.1078,-0.1109,0.16,0.8703072433243986,0.14,0.8883152857757957,0.9203980099502488,3/4,0.75,False,False
aaaab|bc,1.0,2.0,2.0,579,579,0.0,0,32.3,32.64,32.7,33.33,-0.34,-0.0103,-0.0311,0.1046,-0.1357,-0.18,0.8604407653609654,-0.14,0.885552552322686,0.8805970149253731,2/4,0.5,False,False
bbbbc|bc,1.0,1.0,1.0,410,410,0.0,0,49.76,49.13,49.43,50.0,0.63,0.0126,-0.0049,0.109,-0.1139,0.25,0.7989698511531576,0.13,0.8943599110832929,0.8905472636815921,1/4,0.25,False,False
dddcc|ab,0.5,1.0,2.0,540,540,0.0,0,32.04,32.09,32.15,33.33,-0.05,-0.0016,-0.0389,0.2066,-0.2455,-0.03,0.9787869017576639,0.13,0.8931647679451508,0.9154228855721394,2/4,0.5,False,False
ddddd|bc,0.5,3.0,6.0,1482,1481,0.1,0,13.84,13.68,13.67,14.29,0.16,0.011,-0.0311,0.2048,-0.2358,0.18,0.8597505079465586,0.13,0.8943428668204186,0.9104477611940298,2/4,0.5,False,False
aaaaa|aa,1.0,2.0,2.0,1443,1439,0.3,0,32.45,32.65,32.7,33.33,-0.2,-0.0059,-0.0264,0.1004,-0.1268,-0.16,0.8730971043539197,-0.13,0.89844869054329,0.8855721393034826,2/4,0.5,False,False
aaaaa|aa,0.5,3.0,6.0,1443,1436,0.5,0,13.72,13.57,13.67,14.29,0.14,0.0101,-0.0397,0.2007,-0.2404,0.16,0.8726383123258659,0.13,0.8944514822027104,0.9203980099502488,2/4,0.5,False,False
ddddd|ab,1.0,2.0,2.0,937,936,0.1,0,32.91,32.76,32.7,33.33,0.14,0.0043,-0.0128,0.0997,-0.1125,0.09,0.9248125444034099,0.12,0.9058979690610066,0.8955223880597015,2/4,0.5,False,False
ddddd|bb,0.5,3.0,6.0,1444,1442,0.1,0,13.73,13.71,13.67,14.29,0.02,0.0016,-0.0388,0.2049,-0.2437,0.03,0.9794250033080866,0.11,0.9155590338422223,0.9253731343283582,2/4,0.5,False,False
dddcd|ac,0.5,1.0,2.0,434,434,0.0,0,32.26,32.08,32.15,33.33,0.18,0.0053,-0.0323,0.2101,-0.2424,0.08,0.9366166106420235,0.1,0.9177514153975588,0.9253731343283582,2/4,0.5,False,False
bbbcb|ca,0.5,3.0,6.0,300,300,0.0,0,14.0,13.66,13.67,14.29,0.34,0.0235,-0.02,0.2215,-0.2415,0.17,0.865135986336852,0.1,0.9231597792145902,0.9104477611940298,2/4,0.5,False,False
baaaa|bb,1.0,1.0,1.0,391,391,0.0,0,49.36,49.65,49.43,50.0,-0.29,-0.0058,-0.0128,0.1061,-0.1189,-0.12,0.908132064040188,-0.1,0.9164105815054124,0.9502487562189055,1/4,0.25,False,False
baaaa|ba,1.0,1.0,1.0,421,421,0.0,0,49.17,49.43,49.43,50.0,-0.26,-0.0052,-0.0166,0.103,-0.1196,-0.11,0.9156235284325137,-0.09,0.9249967699174664,0.9502487562189055,2/4,0.5,False,False
ccccc|bc,1.0,1.0,1.0,422,422,0.0,0,49.53,49.27,49.43,50.0,0.26,0.0052,-0.0095,0.1137,-0.1231,0.11,0.9151759410775597,0.08,0.9344887329281406,0.9651741293532339,2/4,0.5,False,False
bbbbb|ab,1.0,1.0,1.0,385,385,0.0,0,49.35,49.14,49.43,50.0,0.21,0.0042,-0.013,0.1139,-0.1269,0.08,0.9349288752980782,0.08,0.9370579052175961,0.9353233830845771,2/4,0.5,False,False
bbbbb|ab,0.5,1.0,2.0,385,385,0.0,0,32.21,31.97,32.15,33.33,0.23,0.007,-0.0338,0.2279,-0.2617,0.1,0.9214693453625812,0.08,0.9369666531897914,0.9303482587064676,2/4,0.5,False,False
cccbc|ac,1.0,3.0,3.0,323,321,0.6,0,24.61,24.43,24.3,25.0,0.18,0.0073,-0.0156,0.1078,-0.1233,0.08,0.9395352457678935,0.06,0.9559753542072041,0.9552238805970149,2/4,0.5,False,False
baaaa|ab,1.0,2.0,2.0,473,472,0.2,0,32.63,32.76,32.7,33.33,-0.13,-0.004,-0.0212,0.1046,-0.1257,-0.06,0.9503172399327809,-0.04,0.9706837060324784,0.9502487562189055,2/4,0.5,False,False
ccccc|bc,1.0,2.0,2.0,422,422,0.0,0,32.46,32.73,32.7,33.33,-0.26,-0.0079,-0.0261,0.1137,-0.1397,-0.12,0.9076467919213265,-0.04,0.9701751775684532,0.9850746268656716,2/4,0.5,False,False
aaaaa|bb,0.5,1.0,2.0,1425,1425,0.0,0,32.28,32.23,32.15,33.33,0.05,0.0015,-0.0316,0.2031,-0.2347,0.04,0.9677785661545175,0.04,0.9697288215919817,0.9751243781094527,2/4,0.5,False,False
aaaaa|aa,0.5,2.0,4.0,1443,1442,0.1,0,19.35,19.34,19.37,20.0,0.01,0.0004,-0.0326,0.2007,-0.2333,0.01,0.9942240610018441,-0.04,0.9680097649549904,1.0,2/4,0.5,False,False
aaaaa|bb,0.5,2.0,4.0,1425,1425,0.0,0,19.37,19.38,19.37,20.0,-0.01,-0.0006,-0.0316,0.2031,-0.2347,-0.01,0.9914641054381246,-0.03,0.9732189469274514,0.9850746268656716,1/4,0.25,False,False
ddddd|bb,0.5,2.0,4.0,1444,1444,0.0,0,19.39,19.45,19.37,20.0,-0.06,-0.003,-0.0305,0.2049,-0.2354,-0.06,0.9539261502933734,0.03,0.9761175933957661,0.9701492537313433,2/4,0.5,False,False
ddddd|ab,1.0,3.0,3.0,937,925,1.3,0,24.22,24.29,24.3,25.0,-0.08,-0.0031,-0.0314,0.0997,-0.131,-0.06,0.9556020200392097,0.02,0.9852264176050658,0.9800995024875622,2/4,0.5,False,False
bbbbc|bc,0.5,2.0,4.0,410,410,0.0,0,19.27,19.21,19.37,20.0,0.05,0.0027,-0.0366,0.218,-0.2546,0.03,0.9778320707290327,-0.02,0.9823312637901463,0.9751243781094527,2/4,0.5,False,False
ccccc|bb,0.5,2.0,4.0,621,621,0.0,0,19.32,19.2,19.37,20.0,0.12,0.0062,-0.0338,0.2284,-0.2622,0.08,0.9378415380566801,0.01,0.9897521029872565,0.9850746268656716,3/4,0.75,False,False
ddddd|ab,0.5,1.0,2.0,937,937,0.0,0,32.23,32.24,32.15,33.33,-0.01,-0.0003,-0.0331,0.1993,-0.2324,-0.01,0.9947215458966231,0.01,0.9957069251036025,0.9950248756218906,2/4,0.5,False,False
aaaaa|bb,1.0,3.0,3.0,1425,1413,0.8,0,24.35,24.21,24.3,25.0,0.14,0.0055,-0.0262,0.1015,-0.1277,0.12,0.9036959109590761,-0.01,0.9890024171690257,0.9800995024875622,3/4,0.75,False,False
baaaa|ba,1.0,3.0,3.0,421,415,1.4,0,24.1,24.09,24.3,25.0,0.01,0.0004,-0.0361,0.103,-0.1391,0.0,0.9963636837823246,0.0,0.9967895333371032,0.9850746268656716,1/4,0.25,False,False
