bar,occurred_at,dist_atr,line_id,role,quality,touches,atr,tf,arm,outcome,symbol
14744,2020-05-15 13:00:00,,1h-S-219970,support,89.4,4,0.002393835661677723,1h,random,hold,EURUSD.a
45449,2025-04-22 09:00:00,0.1341790235593512,1h-S-219971,support,88.8,4,0.002393835661677723,1h,line,break,EURUSD.a
45449,2025-04-22 09:00:00,0.1341790235593512,1h-S-219971,support,88.8,4,0.002393835661677723,1h,placebo,hold,EURUSD.a
33836,2023-06-08 06:00:00,,1h-S-219971,support,88.8,4,0.002393835661677723,1h,random,hold,EURUSD.a
45449,2025-04-22 09:00:00,0.08519256820285716,1h-S-219974,support,73.85,3,0.002393835661677723,1h,line,break,EURUSD.a
45449,2025-04-22 09:00:00,0.08519256820285716,1h-S-219974,support,73.85,3,0.002393835661677723,1h,placebo,hold,EURUSD.a
19707,2021-03-04 08:00:00,,1h-S-219974,support,73.85,3,0.002393835661677723,1h,random,break,EURUSD.a
45575,2025-04-29 15:00:00,0.22312751673471248,1h-R-220546,resistance,89.75,4,0.0020682311921642878,1h,line,hold,EURUSD.a
45575,2025-04-29 15:00:00,0.22312751673471248,1h-R-220546,resistance,89.75,4,0.0020682311921642878,1h,placebo,break,EURUSD.a
51062,2026-03-18 10:00:00,,1h-R-220546,resistance,89.75,4,0.0020682311921642878,1h,random,break,EURUSD.a
45575,2025-04-29 15:00:00,0.09539339616951224,1h-R-220547,resistance,89.25,4,0.0020682311921642878,1h,line,hold,EURUSD.a
45575,2025-04-29 15:00:00,0.09539339616951224,1h-R-220547,resistance,89.25,4,0.0020682311921642878,1h,placebo,hold,EURUSD.a
30769,2022-12-09 06:00:00,,1h-R-220547,resistance,89.25,4,0.0020682311921642878,1h,random,hold,EURUSD.a
45575,2025-04-29 15:00:00,0.049187848999109655,1h-R-220545,resistance,75.95,3,0.0020682311921642878,1h,line,hold,EURUSD.a
45575,2025-04-29 15:00:00,0.049187848999109655,1h-R-220545,resistance,75.95,3,0.0020682311921642878,1h,placebo,hold,EURUSD.a
3331,2018-07-13 23:00:00,,1h-R-220545,resistance,75.95,3,0.0020682311921642878,1h,random,break,EURUSD.a
45577,2025-04-29 17:00:00,0.3802065775157171,1h-S-220556,support,84.34,3,0.0022381177116110366,1h,line,hold,EURUSD.a
45577,2025-04-29 17:00:00,0.3802065775157171,1h-S-220556,support,84.34,3,0.0022381177116110366,1h,placebo,hold,EURUSD.a
34999,2023-08-15 17:00:00,,1h-S-220556,support,84.34,3,0.0022381177116110366,1h,random,break,EURUSD.a
45577,2025-04-29 17:00:00,0.354512881214937,1h-S-220561,support,81.79,3,0.0022381177116110366,1h,line,hold,EURUSD.a
45577,2025-04-29 17:00:00,0.354512881214937,1h-S-220561,support,81.79,3,0.0022381177116110366,1h,placebo,hold,EURUSD.a
12115,2019-12-12 00:00:00,,1h-S-220561,support,81.79,3,0.0022381177116110366,1h,random,hold,EURUSD.a
45577,2025-04-29 17:00:00,0.35847430550473014,1h-S-220564,support,80.69,3,0.0022381177116110366,1h,line,hold,EURUSD.a
45577,2025-04-29 17:00:00,0.35847430550473014,1h-S-220564,support,80.69,3,0.0022381177116110366,1h,placebo,break,EURUSD.a
7413,2019-03-13 02:00:00,,1h-S-220564,support,80.69,3,0.0022381177116110366,1h,random,hold,EURUSD.a
45577,2025-04-29 17:00:00,0.3443582443032085,1h-S-220565,support,80.39,3,0.0022381177116110366,1h,line,hold,EURUSD.a
45577,2025-04-29 17:00:00,0.3443582443032085,1h-S-220565,support,80.39,3,0.0022381177116110366,1h,placebo,hold,EURUSD.a
39143,2024-04-16 10:00:00,,1h-S-220565,support,80.39,3,0.0022381177116110366,1h,random,hold,EURUSD.a
45577,2025-04-29 17:00:00,0.3761199698820366,1h-S-220566,support,79.44,3,0.0022381177116110366,1h,line,hold,EURUSD.a
45577,2025-04-29 17:00:00,0.3761199698820366,1h-S-220566,support,79.44,3,0.0022381177116110366,1h,placebo,break,EURUSD.a
32581,2023-03-27 23:00:00,,1h-S-220566,support,79.44,3,0.0022381177116110366,1h,random,hold,EURUSD.a
45582,2025-04-29 22:00:00,0.3913493375377751,1h-S-220567,support,78.48,3,0.0021283147637464815,1h,line,break,EURUSD.a
45582,2025-04-29 22:00:00,0.3913493375377751,1h-S-220567,support,78.48,3,0.0021283147637464815,1h,placebo,hold,EURUSD.a
52545,2026-06-12 05:00:00,,1h-S-220567,support,78.48,3,0.0021283147637464815,1h,random,hold,EURUSD.a
45593,2025-04-30 09:00:00,0.346113485389403,1h-R-220545,resistance,70.34,3,0.0018994641796693222,1h,line,hold,EURUSD.a
45593,2025-04-30 09:00:00,0.346113485389403,1h-R-220545,resistance,70.34,3,0.0018994641796693222,1h,placebo,hold,EURUSD.a
3042,2018-06-27 21:00:00,,1h-R-220545,resistance,70.34,3,0.0018994641796693222,1h,random,break,EURUSD.a
45644,2025-05-02 12:00:00,0.22045347806003499,1h-R-220545,resistance,78.97,4,0.0018306602488007942,1h,line,hold,EURUSD.a
45644,2025-05-02 12:00:00,0.22045347806003499,1h-R-220545,resistance,78.97,4,0.0018306602488007942,1h,placebo,break,EURUSD.a
5218,2018-11-01 15:00:00,,1h-R-220545,resistance,78.97,4,0.0018306602488007942,1h,random,break,EURUSD.a
45648,2025-05-02 16:00:00,0.07749227438044731,1h-R-220546,resistance,77.58,4,0.0024182597710849627,1h,line,hold,EURUSD.a
45648,2025-05-02 16:00:00,0.07749227438044731,1h-R-220546,resistance,77.58,4,0.0024182597710849627,1h,placebo,hold,EURUSD.a
38426,2024-03-05 12:00:00,,1h-R-220546,resistance,77.58,4,0.0024182597710849627,1h,random,break,EURUSD.a
45660,2025-05-05 04:00:00,0.013960869855631981,1h-R-220546,resistance,76.8,5,0.0021022409584366963,1h,line,break,EURUSD.a
45660,2025-05-05 04:00:00,0.013960869855631981,1h-R-220546,resistance,76.8,5,0.0021022409584366963,1h,placebo,break,EURUSD.a
45295,2025-04-11 22:00:00,,1h-R-220546,resistance,76.8,5,0.0021022409584366963,1h,random,break,EURUSD.a
45686,2025-05-06 06:00:00,0.06580242935602731,1h-R-221133,resistance,96.8,4,0.0016608157989791666,1h,line,break,EURUSD.a
45686,2025-05-06 06:00:00,0.06580242935602731,1h-R-221133,resistance,96.8,4,0.0016608157989791666,1h,placebo,break,EURUSD.a
50513,2026-02-13 13:00:00,,1h-R-221133,resistance,96.8,4,0.0016608157989791666,1h,random,break,EURUSD.a
45686,2025-05-06 06:00:00,0.2129829752422794,1h-R-221135,resistance,95.3,4,0.0016608157989791666,1h,line,break,EURUSD.a
45686,2025-05-06 06:00:00,0.2129829752422794,1h-R-221135,resistance,95.3,4,0.0016608157989791666,1h,placebo,break,EURUSD.a
34824,2023-08-04 10:00:00,,1h-R-221135,resistance,95.3,4,0.0016608157989791666,1h,random,break,EURUSD.a
45686,2025-05-06 06:00:00,0.16891512768850353,1h-R-221136,resistance,94.9,4,0.0016608157989791666,1h,line,break,EURUSD.a
45686,2025-05-06 06:00:00,0.16891512768850353,1h-R-221136,resistance,94.9,4,0.0016608157989791666,1h,placebo,break,EURUSD.a
16753,2020-09-10 06:00:00,,1h-R-221136,resistance,94.9,4,0.0016608157989791666,1h,random,break,EURUSD.a
45686,2025-05-06 06:00:00,0.23122931770349833,1h-R-221138,resistance,93.65,4,0.0016608157989791666,1h,line,break,EURUSD.a
45686,2025-05-06 06:00:00,0.23122931770349833,1h-R-221138,resistance,93.65,4,0.0016608157989791666,1h,placebo,break,EURUSD.a
31372,2023-01-16 14:00:00,,1h-R-221138,resistance,93.65,4,0.0016608157989791666,1h,random,break,EURUSD.a
45686,2025-05-06 06:00:00,0.22042399308519983,1h-R-221139,resistance,93.15,4,0.0016608157989791666,1h,line,break,EURUSD.a
45686,2025-05-06 06:00:00,0.22042399308519983,1h-R-221139,resistance,93.15,4,0.0016608157989791666,1h,placebo,break,EURUSD.a
38597,2024-03-14 15:00:00,,1h-R-221139,resistance,93.15,4,0.0016608157989791666,1h,random,hold,EURUSD.a
45686,2025-05-06 06:00:00,0.22687050766762518,1h-R-221141,resistance,92.15,4,0.0016608157989791666,1h,line,break,EURUSD.a
45686,2025-05-06 06:00:00,0.22687050766762518,1h-R-221141,resistance,92.15,4,0.0016608157989791666,1h,placebo,hold,EURUSD.a
51279,2026-03-31 11:00:00,,1h-R-221141,resistance,92.15,4,0.0016608157989791666,1h,random,break,EURUSD.a
45686,2025-05-06 06:00:00,0.2991289847777626,1h-R-221129,resistance,85.6,3,0.0016608157989791666,1h,line,break,EURUSD.a
45686,2025-05-06 06:00:00,0.2991289847777626,1h-R-221129,resistance,85.6,3,0.0016608157989791666,1h,placebo,break,EURUSD.a
45828,2025-05-14 04:00:00,,1h-R-221129,resistance,85.6,3,0.0016608157989791666,1h,random,break,EURUSD.a
45686,2025-05-06 06:00:00,0.28783010564989314,1h-R-221130,resistance,85.4,3,0.0016608157989791666,1h,line,break,EURUSD.a
45686,2025-05-06 06:00:00,0.28783010564989314,1h-R-221130,resistance,85.4,3,0.0016608157989791666,1h,placebo,hold,EURUSD.a
30864,2022-12-15 05:00:00,,1h-R-221130,resistance,85.4,3,0.0016608157989791666,1h,random,hold,EURUSD.a
45686,2025-05-06 06:00:00,0.2719279743765082,1h-R-221131,resistance,84.7,3,0.0016608157989791666,1h,line,break,EURUSD.a
45686,2025-05-06 06:00:00,0.2719279743765082,1h-R-221131,resistance,84.7,3,0.0016608157989791666,1h,placebo,hold,EURUSD.a
20315,2021-04-08 16:00:00,,1h-R-221131,resistance,84.7,3,0.0016608157989791666,1h,random,break,EURUSD.a
45686,2025-05-06 06:00:00,0.009884410409051312,1h-R-221132,resistance,83.8,3,0.0016608157989791666,1h,line,break,EURUSD.a
45686,2025-05-06 06:00:00,0.009884410409051312,1h-R-221132,resistance,83.8,3,0.0016608157989791666,1h,placebo,hold,EURUSD.a
48841,2025-11-05 17:00:00,,1h-R-221132,resistance,83.8,3,0.0016608157989791666,1h,random,break,EURUSD.a
45686,2025-05-06 06:00:00,0.026891950759654847,1h-R-221134,resistance,82.8,3,0.0016608157989791666,1h,line,break,EURUSD.a
45686,2025-05-06 06:00:00,0.026891950759654847,1h-R-221134,resistance,82.8,3,0.0016608157989791666,1h,placebo,hold,EURUSD.a
53153,2026-07-17 13:00:00,,1h-R-221134,resistance,82.8,3,0.0016608157989791666,1h,random,break,EURUSD.a
45822,2025-05-13 22:00:00,0.21449622293722181,1h-R-221574,resistance,79.11,4,0.001731053082155418,1h,line,break,EURUSD.a
45822,2025-05-13 22:00:00,0.21449622293722181,1h-R-221574,resistance,79.11,4,0.001731053082155418,1h,placebo,hold,EURUSD.a
22710,2021-08-26 11:00:00,,1h-R-221574,resistance,79.11,4,0.001731053082155418,1h,random,break,EURUSD.a
45880,2025-05-16 08:00:00,0.2857978336697807,1h-R-221828,resistance,98.89,4,0.0014717891347893787,1h,line,hold,EURUSD.a
45880,2025-05-16 08:00:00,0.2857978336697807,1h-R-221828,resistance,98.89,4,0.0014717891347893787,1h,placebo,hold,EURUSD.a
43139,2024-12-04 22:00:00,,1h-R-221828,resistance,98.89,4,0.0014717891347893787,1h,random,break,EURUSD.a
45880,2025-05-16 08:00:00,0.1258742929185225,1h-R-221830,resistance,97.59,4,0.0014717891347893787,1h,line,hold,EURUSD.a
45880,2025-05-16 08:00:00,0.1258742929185225,1h-R-221830,resistance,97.59,4,0.0014717891347893787,1h,placebo,hold,EURUSD.a
2201,2018-05-09 20:00:00,,1h-R-221830,resistance,97.59,4,0.0014717891347893787,1h,random,break,EURUSD.a
45880,2025-05-16 08:00:00,0.1627722273532813,1h-R-221832,resistance,96.84,4,0.0014717891347893787,1h,line,hold,EURUSD.a
45880,2025-05-16 08:00:00,0.1627722273532813,1h-R-221832,resistance,96.84,4,0.0014717891347893787,1h,placebo,hold,EURUSD.a
40064,2024-06-07 19:00:00,,1h-R-221832,resistance,96.84,4,0.0014717891347893787,1h,random,hold,EURUSD.a
45880,2025-05-16 08:00:00,0.22965246312172374,1h-R-221836,resistance,93.89,4,0.0014717891347893787,1h,line,hold,EURUSD.a
45880,2025-05-16 08:00:00,0.22965246312172374,1h-R-221836,resistance,93.89,4,0.0014717891347893787,1h,placebo,break,EURUSD.a
9371,2019-07-04 16:00:00,,1h-R-221836,resistance,93.89,4,0.0014717891347893787,1h,random,hold,EURUSD.a
45880,2025-05-16 08:00:00,0.09777129805887473,1h-R-221829,resistance,83.54,3,0.0014717891347893787,1h,line,hold,EURUSD.a
45880,2025-05-16 08:00:00,0.09777129805887473,1h-R-221829,resistance,83.54,3,0.0014717891347893787,1h,placebo,break,EURUSD.a
43876,2025-01-20 19:00:00,,1h-R-221829,resistance,83.54,3,0.0014717891347893787,1h,random,break,EURUSD.a
45880,2025-05-16 08:00:00,0.08156965593485345,1h-R-221831,resistance,82.54,3,0.0014717891347893787,1h,line,hold,EURUSD.a
45880,2025-05-16 08:00:00,0.08156965593485345,1h-R-221831,resistance,82.54,3,0.0014717891347893787,1h,placebo,hold,EURUSD.a
51392,2026-04-07 04:00:00,,1h-R-221831,resistance,82.54,3,0.0014717891347893787,1h,random,break,EURUSD.a
45880,2025-05-16 08:00:00,0.03135900725372034,1h-R-221839,resistance,77.89,3,0.0014717891347893787,1h,line,hold,EURUSD.a
45880,2025-05-16 08:00:00,0.03135900725372034,1h-R-221839,resistance,77.89,3,0.0014717891347893787,1h,placebo,break,EURUSD.a
11104,2019-10-14 21:00:00,,1h-R-221839,resistance,77.89,3,0.0014717891347893787,1h,random,hold,EURUSD.a
45880,2025-05-16 08:00:00,0.002907393230635822,1h-R-221841,resistance,76.94,3,0.0014717891347893787,1h,line,hold,EURUSD.a
45880,2025-05-16 08:00:00,0.002907393230635822,1h-R-221841,resistance,76.94,3,0.0014717891347893787,1h,placebo,break,EURUSD.a
9074,2019-06-18 07:00:00,,1h-R-221841,resistance,76.94,3,0.0014717891347893787,1h,random,hold,EURUSD.a
45880,2025-05-16 08:00:00,0.09693944277216195,1h-R-221844,resistance,74.79,3,0.0014717891347893787,1h,line,hold,EURUSD.a
45880,2025-05-16 08:00:00,0.09693944277216195,1h-R-221844,resistance,74.79,3,0.0014717891347893787,1h,placebo,break,EURUSD.a
35128,2023-08-23 02:00:00,,1h-R-221844,resistance,74.79,3,0.0014717891347893787,1h,random,break,EURUSD.a
45896,2025-05-19 00:00:00,0.23930044425882846,1h-R-221844,resistance,64.0,3,0.0016088561857573653,1h,line,break,EURUSD.a
45896,2025-05-19 00:00:00,0.23930044425882846,1h-R-221844,resistance,64.0,3,0.0016088561857573653,1h,placebo,break,EURUSD.a
44040,2025-01-29 15:00:00,,1h-R-221844,resistance,64.0,3,0.0016088561857573653,1h,random,break,EURUSD.a
45897,2025-05-19 01:00:00,0.3359864099315997,1h-R-221828,resistance,94.1,5,0.001666080743917555,1h,line,hold,EURUSD.a
45897,2025-05-19 01:00:00,0.3359864099315997,1h-R-221828,resistance,94.1,5,0.001666080743917555,1h,placebo,break,EURUSD.a
17522,2020-10-26 07:00:00,,1h-R-221828,resistance,94.1,5,0.001666080743917555,1h,random,hold,EURUSD.a
45897,2025-05-19 01:00:00,0.09378906945054964,1h-R-221832,resistance,90.35,4,0.001666080743917555,1h,line,break,EURUSD.a
45897,2025-05-19 01:00:00,0.09378906945054964,1h-R-221832,resistance,90.35,4,0.001666080743917555,1h,placebo,hold,EURUSD.a
25348,2022-01-27 09:00:00,,1h-R-221832,resistance,90.35,4,0.001666080743917555,1h,random,hold,EURUSD.a
45897,2025-05-19 01:00:00,0.13984916448410592,1h-R-221836,resistance,87.4,4,0.001666080743917555,1h,line,break,EURUSD.a
45897,2025-05-19 01:00:00,0.13984916448410592,1h-R-221836,resistance,87.4,4,0.001666080743917555,1h,placebo,break,EURUSD.a
22258,2021-07-30 15:00:00,,1h-R-221836,resistance,87.4,4,0.001666080743917555,1h,random,hold,EURUSD.a
45899,2025-05-19 03:00:00,0.03238454757687206,1h-R-221835,resistance,91.58,4,0.0016509063557248334,1h,line,hold,EURUSD.a
45899,2025-05-19 03:00:00,0.03238454757687206,1h-R-221835,resistance,91.58,4,0.0016509063557248334,1h,placebo,hold,EURUSD.a
28132,2022-07-08 09:00:00,,1h-R-221835,resistance,91.58,4,0.0016509063557248334,1h,random,hold,EURUSD.a
45935,2025-05-20 15:00:00,0.3983557084815433,1h-S-222067,support,76.96,3,0.0016674929089906803,1h,line,hold,EURUSD.a
45935,2025-05-20 15:00:00,0.3983557084815433,1h-S-222067,support,76.96,3,0.0016674929089906803,1h,placebo,hold,EURUSD.a
34835,2023-08-04 21:00:00,,1h-S-222067,support,76.96,3,0.0016674929089906803,1h,random,break,EURUSD.a
45935,2025-05-20 15:00:00,0.22811592021671276,1h-S-222071,support,74.01,3,0.0016674929089906803,1h,line,hold,EURUSD.a
45935,2025-05-20 15:00:00,0.22811592021671276,1h-S-222071,support,74.01,3,0.0016674929089906803,1h,placebo,hold,EURUSD.a
18392,2020-12-15 13:00:00,,1h-S-222071,support,74.01,3,0.0016674929089906803,1h,random,break,EURUSD.a
45935,2025-05-20 15:00:00,0.02834492249417384,1h-S-222072,support,73.31,3,0.0016674929089906803,1h,line,hold,EURUSD.a
45935,2025-05-20 15:00:00,0.02834492249417384,1h-S-222072,support,73.31,3,0.0016674929089906803,1h,placebo,hold,EURUSD.a
46080,2025-05-28 16:00:00,,1h-S-222072,support,73.31,3,0.0016674929089906803,1h,random,break,EURUSD.a
45988,2025-05-22 20:00:00,0.350542607084549,1h-S-222072,support,62.67,3,0.00197934898589604,1h,line,hold,EURUSD.a
45988,2025-05-22 20:00:00,0.350542607084549,1h-S-222072,support,62.67,3,0.00197934898589604,1h,placebo,hold,EURUSD.a
20898,2021-05-12 23:00:00,,1h-S-222072,support,62.67,3,0.00197934898589604,1h,random,hold,EURUSD.a
46004,2025-05-23 12:00:00,0.23881940194440487,1h-R-222202,resistance,100.0,4,0.0016319239398671006,1h,line,hold,EURUSD.a
46004,2025-05-23 12:00:00,0.23881940194440487,1h-R-222202,resistance,100.0,4,0.0016319239398671006,1h,placebo,break,EURUSD.a
18520,2020-12-22 21:00:00,,1h-R-222202,resistance,100.0,4,0.0016319239398671006,1h,random,break,EURUSD.a
46004,2025-05-23 12:00:00,0.2983173154938516,1h-R-222204,resistance,99.61,4,0.0016319239398671006,1h,line,hold,EURUSD.a
46004,2025-05-23 12:00:00,0.2983173154938516,1h-R-222204,resistance,99.61,4,0.0016319239398671006,1h,placebo,break,EURUSD.a
7120,2019-02-22 21:00:00,,1h-R-222204,resistance,99.61,4,0.0016319239398671006,1h,random,break,EURUSD.a
46004,2025-05-23 12:00:00,0.05591559616897914,1h-R-222203,resistance,83.06,3,0.0016319239398671006,1h,line,hold,EURUSD.a
46004,2025-05-23 12:00:00,0.05591559616897914,1h-R-222203,resistance,83.06,3,0.0016319239398671006,1h,placebo,hold,EURUSD.a
44046,2025-01-29 21:00:00,,1h-R-222203,resistance,83.06,3,0.0016319239398671006,1h,random,hold,EURUSD.a
46004,2025-05-23 12:00:00,0.15590782266695513,1h-R-222205,resistance,81.91,3,0.0016319239398671006,1h,line,hold,EURUSD.a
46004,2025-05-23 12:00:00,0.15590782266695513,1h-R-222205,resistance,81.91,3,0.0016319239398671006,1h,placebo,hold,EURUSD.a
27414,2022-05-27 11:00:00,,1h-R-222205,resistance,81.91,3,0.0016319239398671006,1h,random,hold,EURUSD.a
46009,2025-05-23 17:00:00,0.20624961534493694,1h-R-222203,resistance,99.82,4,0.0023757620065394613,1h,line,break,EURUSD.a
46009,2025-05-23 17:00:00,0.20624961534493694,1h-R-222203,resistance,99.82,4,0.0023757620065394613,1h,placebo,break,EURUSD.a
33033,2023-04-21 19:00:00,,1h-R-222203,resistance,99.82,4,0.0023757620065394613,1h,random,break,EURUSD.a
46009,2025-05-23 17:00:00,0.34420465607238776,1h-R-222202,resistance,99.77,4,0.0023757620065394613,1h,line,break,EURUSD.a
46009,2025-05-23 17:00:00,0.34420465607238776,1h-R-222202,resistance,99.77,4,0.0023757620065394613,1h,placebo,hold,EURUSD.a
1253,2018-03-15 08:00:00,,1h-R-222202,resistance,99.77,4,0.0023757620065394613,1h,random,hold,EURUSD.a
46009,2025-05-23 17:00:00,0.38908090701814096,1h-R-222204,resistance,98.77,4,0.0023757620065394613,1h,line,break,EURUSD.a
46009,2025-05-23 17:00:00,0.38908090701814096,1h-R-222204,resistance,98.77,4,0.0023757620065394613,1h,placebo,break,EURUSD.a
20558,2021-04-22 19:00:00,,1h-R-222204,resistance,98.77,4,0.0023757620065394613,1h,random,break,EURUSD.a
46009,2025-05-23 17:00:00,0.28166866756469316,1h-R-222205,resistance,98.67,4,0.0023757620065394613,1h,line,break,EURUSD.a
46009,2025-05-23 17:00:00,0.28166866756469316,1h-R-222205,resistance,98.67,4,0.0023757620065394613,1h,placebo,break,EURUSD.a
36640,2023-11-20 02:00:00,,1h-R-222205,resistance,98.67,4,0.0023757620065394613,1h,random,break,EURUSD.a
46010,2025-05-23 18:00:00,0.37271891203633156,1h-R-222206,resistance,99.2,5,0.0024046361489295,1h,line,break,EURUSD.a
46010,2025-05-23 18:00:00,0.37271891203633156,1h-R-222206,resistance,99.2,5,0.0024046361489295,1h,placebo,break,EURUSD.a
9741,2019-07-26 02:00:00,,1h-R-222206,resistance,99.2,5,0.0024046361489295,1h,random,hold,EURUSD.a
46011,2025-05-23 19:00:00,0.07258233667767296,1h-R-222252,resistance,100.0,4,0.002367162138291686,1h,line,break,EURUSD.a
46011,2025-05-23 19:00:00,0.07258233667767296,1h-R-222252,resistance,100.0,4,0.002367162138291686,1h,placebo,hold,EURUSD.a
36043,2023-10-16 05:00:00,,1h-R-222252,resistance,100.0,4,0.002367162138291686,1h,random,break,EURUSD.a
46011,2025-05-23 19:00:00,0.25518391279027886,1h-R-222253,resistance,82.39,3,0.002367162138291686,1h,line,break,EURUSD.a
46011,2025-05-23 19:00:00,0.25518391279027886,1h-R-222253,resistance,82.39,3,0.002367162138291686,1h,placebo,hold,EURUSD.a
49086,2025-11-19 22:00:00,,1h-R-222253,resistance,82.39,3,0.002367162138291686,1h,random,break,EURUSD.a
46057,2025-05-27 17:00:00,0.08249618032504272,1h-S-222607,support,84.83,3,0.0015805841718875815,1h,line,break,EURUSD.a
46057,2025-05-27 17:00:00,0.08249618032504272,1h-S-222607,support,84.83,3,0.0015805841718875815,1h,placebo,break,EURUSD.a
28197,2022-07-13 02:00:00,,1h-S-222607,support,84.83,3,0.0015805841718875815,1h,random,hold,EURUSD.a
46057,2025-05-27 17:00:00,0.09816471396018801,1h-S-222608,support,84.43,3,0.0015805841718875815,1h,line,break,EURUSD.a
46057,2025-05-27 17:00:00,0.09816471396018801,1h-S-222608,support,84.43,3,0.0015805841718875815,1h,placebo,break,EURUSD.a
8688,2019-05-27 05:00:00,,1h-S-222608,support,84.43,3,0.0015805841718875815,1h,random,break,EURUSD.a
46057,2025-05-27 17:00:00,0.07244442057636181,1h-S-222609,support,83.63,3,0.0015805841718875815,1h,line,break,EURUSD.a
46057,2025-05-27 17:00:00,0.07244442057636181,1h-S-222609,support,83.63,3,0.0015805841718875815,1h,placebo,hold,EURUSD.a
12433,2020-01-02 06:00:00,,1h-S-222609,support,83.63,3,0.0015805841718875815,1h,random,hold,EURUSD.a
46057,2025-05-27 17:00:00,0.027983811313363305,1h-S-222617,support,78.48,3,0.0015805841718875815,1h,line,break,EURUSD.a
46057,2025-05-27 17:00:00,0.027983811313363305,1h-S-222617,support,78.48,3,0.0015805841718875815,1h,placebo,break,EURUSD.a
19314,2021-02-09 23:00:00,,1h-S-222617,support,78.48,3,0.0015805841718875815,1h,random,hold,EURUSD.a
46057,2025-05-27 17:00:00,0.054916404671061785,1h-S-222618,support,78.13,3,0.0015805841718875815,1h,line,break,EURUSD.a
46057,2025-05-27 17:00:00,0.054916404671061785,1h-S-222618,support,78.13,3,0.0015805841718875815,1h,placebo,hold,EURUSD.a
2068,2018-05-02 07:00:00,,1h-S-222618,support,78.13,3,0.0015805841718875815,1h,random,hold,EURUSD.a
46057,2025-05-27 17:00:00,0.061637535422933494,1h-S-222619,support,77.53,3,0.0015805841718875815,1h,line,break,EURUSD.a
46057,2025-05-27 17:00:00,0.061637535422933494,1h-S-222619,support,77.53,3,0.0015805841718875815,1h,placebo,hold,EURUSD.a
11091,2019-10-14 08:00:00,,1h-S-222619,support,77.53,3,0.0015805841718875815,1h,random,break,EURUSD.a
46139,2025-06-02 03:00:00,0.2764227828861772,1h-R-222951,resistance,98.53,5,0.0016346715722861105,1h,line,break,EURUSD.a
46139,2025-06-02 03:00:00,0.2764227828861772,1h-R-222951,resistance,98.53,5,0.0016346715722861105,1h,placebo,break,EURUSD.a
8330,2019-05-06 07:00:00,,1h-R-222951,resistance,98.53,5,0.0016346715722861105,1h,random,break,EURUSD.a
46139,2025-06-02 03:00:00,0.36718419411324493,1h-R-222956,resistance,94.88,5,0.0016346715722861105,1h,line,hold,EURUSD.a
46139,2025-06-02 03:00:00,0.36718419411324493,1h-R-222956,resistance,94.88,5,0.0016346715722861105,1h,placebo,hold,EURUSD.a
48880,2025-11-07 08:00:00,,1h-R-222956,resistance,94.88,5,0.0016346715722861105,1h,random,break,EURUSD.a
46139,2025-06-02 03:00:00,0.23169791805346268,1h-R-222964,resistance,90.68,4,0.0016346715722861105,1h,line,break,EURUSD.a
46139,2025-06-02 03:00:00,0.23169791805346268,1h-R-222964,resistance,90.68,4,0.0016346715722861105,1h,placebo,hold,EURUSD.a
50483,2026-02-12 07:00:00,,1h-R-222964,resistance,90.68,4,0.0016346715722861105,1h,random,break,EURUSD.a
46144,2025-06-02 08:00:00,0.15738656204042217,1h-R-222952,resistance,94.83,6,0.0015092409637517794,1h,line,break,EURUSD.a
46144,2025-06-02 08:00:00,0.15738656204042217,1h-R-222952,resistance,94.83,6,0.0015092409637517794,1h,placebo,break,EURUSD.a
13554,2020-03-06 23:00:00,,1h-R-222952,resistance,94.83,6,0.0015092409637517794,1h,random,break,EURUSD.a
46144,2025-06-02 08:00:00,0.23234760525265405,1h-R-222953,resistance,94.13,5,0.0015092409637517794,1h,line,break,EURUSD.a
46144,2025-06-02 08:00:00,0.23234760525265405,1h-R-222953,resistance,94.13,5,0.0015092409637517794,1h,placebo,break,EURUSD.a
7503,2019-03-18 20:00:00,,1h-R-222953,resistance,94.13,5,0.0015092409637517794,1h,random,break,EURUSD.a
46144,2025-06-02 08:00:00,0.3668820709159425,1h-R-222954,resistance,93.28,5,0.0015092409637517794,1h,line,break,EURUSD.a
46144,2025-06-02 08:00:00,0.3668820709159425,1h-R-222954,resistance,93.28,5,0.0015092409637517794,1h,placebo,hold,EURUSD.a
9520,2019-07-12 21:00:00,,1h-R-222954,resistance,93.28,5,0.0015092409637517794,1h,random,hold,EURUSD.a
46144,2025-06-02 08:00:00,0.03907897628901892,1h-R-222959,resistance,91.23,5,0.0015092409637517794,1h,line,break,EURUSD.a
46144,2025-06-02 08:00:00,0.03907897628901892,1h-R-222959,resistance,91.23,5,0.0015092409637517794,1h,placebo,break,EURUSD.a
2751,2018-06-11 18:00:00,,1h-R-222959,resistance,91.23,5,0.0015092409637517794,1h,random,hold,EURUSD.a
46146,2025-06-02 10:00:00,0.015505836851879775,1h-R-222879,resistance,75.18,3,0.0017632740962961742,1h,line,hold,EURUSD.a
46146,2025-06-02 10:00:00,0.015505836851879775,1h-R-222879,resistance,75.18,3,0.0017632740962961742,1h,placebo,hold,EURUSD.a
38488,2024-03-08 02:00:00,,1h-R-222879,resistance,75.18,3,0.0017632740962961742,1h,random,hold,EURUSD.a
46146,2025-06-02 10:00:00,0.11332527928094141,1h-R-222880,resistance,74.88,3,0.0017632740962961742,1h,line,hold,EURUSD.a
