i,side,reason,confluence,agreement,taken,quality,dist_atr
200,-1,bounce_resistance,0.222,partial,True,84.45,0.06946606643714474
214,-1,bounce_resistance,0.222,partial,True,81.64,0.366608994791945
233,1,bounce_support,-0.222,conflict,True,92.52,0.3898469638556044
244,-1,bounce_resistance,0.222,partial,True,94.22,0.38238601081578144
284,1,bounce_support,-0.222,conflict,True,83.11,0.14237305175569895
288,1,bounce_support,-0.222,conflict,True,98.76,0.25285104000405023
327,1,bounce_support,0.222,partial,True,97.33,0.2372503047608945
354,1,bounce_support,0.222,partial,True,99.53,0.1087386030117358
375,1,bounce_support,0.222,partial,True,97.95,0.4095065354177692
388,1,bounce_support,0.222,partial,True,98.97,0.4627896354406748
412,-1,bounce_resistance,0.0,none,True,84.3,0.2958703027263718
442,1,bounce_support,0.222,partial,True,75.16,0.39367948343888964
509,1,bounce_support,0.222,partial,True,85.47,0.4694485489800176
539,1,bounce_support,0.222,partial,True,90.86,0.4717661908876476
556,1,bounce_support,0.222,partial,True,97.79,0.4675720846015377
596,1,bounce_support,0.222,partial,True,86.95,0.317637094887888
647,1,bounce_support,0.222,partial,True,95.92,0.4852396866442056
675,-1,bounce_resistance,-0.222,conflict,True,81.77,0.45671378570775767
694,1,bounce_support,0.222,partial,True,84.14,0.1322633415378815
758,1,bounce_support,0.222,partial,True,97.22,0.2953180560019071
793,1,bounce_support,0.222,partial,True,85.17,0.3179227332410773
808,1,bounce_support,0.556,partial,True,90.06,0.0661382872707192
836,1,bounce_support,0.556,partial,True,95.07,0.473057436440864
850,1,bounce_support,0.556,partial,True,94.3,0.061565713559680296
883,-1,bounce_resistance,-0.556,conflict,True,87.59,0.3682475183077461
931,-1,bounce_resistance,-0.556,conflict,True,94.48,0.4515377276224889
989,1,bounce_support,0.556,partial,True,95.23,0.12215486176276669
991,1,bounce_support,0.556,partial,True,81.39,0.4403699284211535
1004,1,bounce_support,0.556,partial,True,83.15,0.4326379858309204
1063,1,bounce_support,0.556,partial,True,85.26,0.043428718440517045
1070,1,bounce_support,0.556,partial,True,92.25,0.49958367098167955
1171,1,bounce_support,0.556,partial,True,84.16,0.2010923340013794
1202,-1,bounce_resistance,-0.556,conflict,True,84.04,0.4765541858135853
1288,-1,bounce_resistance,-0.111,conflict,True,95.13,0.11615734543312622
1315,1,bounce_support,0.111,partial,True,85.72,0.14437732973135473
1341,-1,bounce_resistance,-0.111,conflict,True,74.97,0.2404927016712684
1346,-1,bounce_resistance,-0.111,conflict,True,82.44,0.446466514511389
1381,1,bounce_support,0.111,partial,True,72.34,0.3344084172617374
1385,1,bounce_support,0.111,partial,True,85.06,0.3546819604457438
1396,1,bounce_support,0.111,partial,True,87.42,0.3801030596025272
1401,1,bounce_support,0.111,partial,True,88.4,0.27156646231022835
1436,-1,bounce_resistance,-0.111,conflict,True,95.48,0.3697956142514088
1459,-1,bounce_resistance,-0.111,conflict,True,83.13,0.3240171282591421
1476,-1,bounce_resistance,-0.111,conflict,True,83.3,0.07878971091123965
1493,-1,bounce_resistance,-0.111,conflict,True,90.35,0.05184497688782759
1535,-1,bounce_resistance,-0.111,conflict,True,84.45,0.3565857025349385
1640,-1,bounce_resistance,0.556,partial,True,86.12,0.34542435753290696
1706,-1,bounce_resistance,0.556,partial,True,84.68,0.23363794569138455
1825,1,bounce_support,-0.556,conflict,True,97.27,0.33503311713661504
1833,1,bounce_support,-0.556,conflict,True,85.03,0.038013857989879926
1861,1,bounce_support,-0.333,conflict,True,96.65,0.3800771467596408
1895,-1,bounce_resistance,0.333,partial,True,97.68,0.223314866439203
1910,1,bounce_support,-0.333,conflict,True,96.37,0.24097434117191094
1946,-1,bounce_resistance,0.556,partial,True,85.34,0.23981835525349346
1960,-1,bounce_resistance,0.556,partial,True,96.68,0.39361331082034673
1986,-1,bounce_resistance,0.556,partial,True,98.34,0.07376316818146164
2011,-1,bounce_resistance,0.556,partial,True,97.66,0.39493916866354506
2034,1,bounce_support,-0.556,conflict,True,91.1,0.21823968872324795
2074,-1,bounce_resistance,0.333,partial,True,78.86,0.43956462741422375
2099,-1,bounce_resistance,0.556,partial,True,83.2,0.14851729743722708
2136,-1,bounce_resistance,0.556,partial,True,84.3,0.4632372201176664
2162,1,bounce_support,-0.556,conflict,True,96.32,0.10661008141606752
2219,1,bounce_support,-0.556,conflict,True,85.1,0.3212066029851633
2258,1,bounce_support,-0.111,conflict,True,85.41,0.33933825043053106
2305,1,bounce_support,-0.111,conflict,True,85.82,0.46814663470090057
2387,1,bounce_support,0.556,partial,True,92.27,0.04380184378400205
2431,1,bounce_support,0.556,partial,True,91.17,0.3773818264966859
2444,1,bounce_support,0.556,partial,True,92.15,0.1957241100372207
2459,1,bounce_support,0.556,partial,True,95.03,0.42130593828039803
2476,1,bounce_support,0.556,partial,True,96.74,0.2337917166315368
2493,1,bounce_support,0.556,partial,True,93.72,0.4958575217238207
2573,-1,bounce_resistance,-0.556,conflict,True,83.98,0.368760306672374
2608,-1,bounce_resistance,-0.333,conflict,True,95.57,0.09820267995255834
2664,-1,bounce_resistance,-0.333,conflict,True,95.63,0.3755160640835854
2715,1,bounce_support,0.556,partial,True,69.64,0.30552279085184786
2732,1,bounce_support,0.556,partial,True,94.24,0.15777700866403896
2755,-1,bounce_resistance,-0.556,conflict,True,78.9,0.26268050150503175
2756,-1,bounce_resistance,-0.556,conflict,True,82.07,0.39926830762991283
2783,-1,bounce_resistance,-0.556,conflict,True,84.97,0.08367318554676108
2804,1,bounce_support,0.556,partial,True,82.17,0.14794752338421413
2833,1,bounce_support,0.556,partial,True,82.86,0.13877579931262682
2879,1,bounce_support,0.556,partial,True,82.96,0.22299357059893157
2881,1,bounce_support,0.556,partial,True,79.79,0.22480100799881791
2917,-1,bounce_resistance,-0.556,conflict,True,81.13,0.33890945799547023
2941,-1,bounce_resistance,-0.111,conflict,True,85.75,0.3395037125668796
2973,-1,bounce_resistance,-0.111,conflict,True,87.56,0.31025210568847916
2982,1,bounce_support,0.111,partial,True,96.49,0.3250268043463906
2984,-1,bounce_resistance,-0.111,conflict,True,95.12,0.1297422567277046
3003,1,bounce_support,0.111,partial,True,95.54,0.3303468608228016
3038,1,bounce_support,0.111,partial,True,96.61,0.4058426351089038
3161,1,bounce_support,0.556,partial,True,75.77,0.45764999451828187
3198,-1,bounce_resistance,-0.111,conflict,True,85.49,0.29019507075853873
3219,-1,bounce_resistance,-0.111,conflict,True,94.26,0.42860855482444504
3265,1,bounce_support,0.333,partial,True,87.38,0.1073000530012079
3300,1,bounce_support,0.556,partial,True,82.11,0.39401811618119803
3354,1,bounce_support,0.556,partial,True,71.76,0.1922282542401014
3418,1,bounce_support,0.556,partial,True,75.9,0.4495230970736301
3432,1,bounce_support,0.556,partial,True,95.98,0.0036825798118038772
3478,1,bounce_support,0.556,partial,True,91.0,0.4270277357951187
3510,-1,bounce_resistance,-0.556,conflict,True,81.6,0.3803418855249002
3538,-1,bounce_resistance,-0.556,conflict,True,80.35,0.4322066066391288
3579,-1,bounce_resistance,-0.556,conflict,True,82.52,0.36789802004448413
3648,-1,bounce_resistance,-0.111,conflict,True,82.94,0.3911513255196206
3653,-1,bounce_resistance,-0.111,conflict,True,83.66,0.45408592984076396
3663,-1,bounce_resistance,-0.111,conflict,True,85.2,0.32619257393553064
3739,-1,bounce_resistance,-0.111,conflict,True,85.38,0.4964422183560961
3778,1,bounce_support,0.111,partial,True,75.17,0.4592022630314721
3839,-1,bounce_resistance,-0.111,conflict,True,97.94,0.39058307111222856
3850,-1,bounce_resistance,-0.111,conflict,True,96.82,0.36098633279634595
3887,-1,bounce_resistance,0.556,partial,True,95.45,0.19075767897190207
3911,-1,bounce_resistance,0.556,partial,True,98.96,0.4956332426858914
3969,-1,bounce_resistance,0.556,partial,True,77.76,0.26264762514585155
3973,-1,bounce_resistance,0.556,partial,True,78.62,0.4617098964607651
3992,-1,bounce_resistance,0.556,partial,True,86.09,0.2976424597902589
4066,1,bounce_support,-0.556,conflict,True,82.6,0.29592830145945276
4069,1,bounce_support,-0.556,conflict,True,66.97,0.39494284842966637
4075,1,bounce_support,-0.556,conflict,True,85.64,0.14699573461106416
4121,-1,bounce_resistance,0.556,partial,True,92.6,0.08377668961951508
4140,1,bounce_support,-0.556,conflict,True,81.89,0.4381527652575302
4164,-1,bounce_resistance,0.556,partial,True,83.3,0.06778621118848077
4184,-1,bounce_resistance,0.556,partial,True,84.13,0.3184579816975652
4224,-1,bounce_resistance,0.556,partial,True,80.6,0.47684413890250077
4244,-1,bounce_resistance,0.556,partial,True,82.91,0.47491107405558636
4266,1,bounce_support,-0.556,conflict,True,85.28,0.0067201292087342565
4289,1,bounce_support,-0.556,conflict,True,98.3,0.37920259749646823
4388,-1,bounce_resistance,0.556,partial,True,84.97,0.23107139711568572
4406,-1,bounce_resistance,0.556,partial,True,78.4,0.18121987889087332
4419,-1,bounce_resistance,0.556,partial,True,79.34,0.48630218156381205
4425,-1,bounce_resistance,0.556,partial,True,94.08,0.13354819136570145
4447,-1,bounce_resistance,0.556,partial,True,98.31,0.28750401204845527
4482,-1,bounce_resistance,0.556,partial,True,88.55,0.005165813714971888
4548,-1,bounce_resistance,0.556,partial,True,96.7,0.43598445400057717
4579,-1,bounce_resistance,0.556,partial,True,94.32,0.033743553525517174
4651,1,bounce_support,-0.556,conflict,True,78.21,0.21196507993326658
4670,1,bounce_support,-0.556,conflict,True,77.4,0.18070404916389704
4678,1,bounce_support,-0.556,conflict,True,75.05,0.3335286705390888
4681,1,bounce_support,-0.556,conflict,True,85.22,0.3584036184935414
4718,1,bounce_support,-0.111,conflict,True,83.84,0.4334685215155789
4747,-1,bounce_resistance,0.111,partial,True,96.33,0.1434644479046394
4785,1,bounce_support,-0.111,conflict,True,83.53,0.35011034041679984
4858,-1,bounce_resistance,1.0,full,True,94.91,0.2309298902542662
4863,-1,bounce_resistance,1.0,full,True,96.54,0.2652560580748512
4902,1,bounce_support,-0.556,conflict,True,86.95,0.28984352996256146
4969,1,bounce_support,-0.556,conflict,True,81.74,0.4542183708760911
4996,1,bounce_support,-0.556,conflict,True,82.25,0.4297908047677401
5009,-1,bounce_resistance,0.556,partial,True,84.55,0.38800249495663613
5022,1,bounce_support,-0.556,conflict,True,83.41,0.3119496112498654
5182,1,bounce_support,0.111,partial,True,79.29,0.15660977320638214
5200,1,bounce_support,0.111,partial,True,97.32,0.36273463442810705
5215,-1,bounce_resistance,-0.111,conflict,True,95.77,0.4483547925732519
5226,-1,bounce_resistance,-0.111,conflict,True,99.62,0.4474937223688834
5268,1,bounce_support,0.111,partial,True,70.01,0.47166895482504473
5269,1,bounce_support,0.111,partial,True,86.92,0.11466192468661004
5280,1,bounce_support,0.111,partial,True,97.59,0.29248109116003435
5350,1,bounce_support,0.111,partial,True,97.48,0.46054769321146016
5392,1,bounce_support,0.111,partial,True,82.87,0.4505920438996346
5395,1,bounce_support,0.111,partial,True,82.99,0.491404563956284
5402,1,bounce_support,0.111,partial,True,86.76,0.28750944598383615
5426,-1,bounce_resistance,-0.111,conflict,True,86.56,0.07110277821528545
5467,1,bounce_support,0.111,partial,True,81.37,0.4140515497220536
5497,-1,bounce_resistance,-0.111,conflict,True,78.86,0.01635144056470794
5517,-1,bounce_resistance,-0.111,conflict,True,78.92,0.3514449301089603
5521,-1,bounce_resistance,-0.111,conflict,True,86.54,0.21381680511965545
5555,1,bounce_support,0.111,partial,True,86.21,0.2998431069213992
5602,-1,bounce_resistance,-0.111,conflict,True,86.85,0.22686768462379797
5647,1,bounce_support,0.111,partial,True,68.25,0.3240904984599049
5666,1,bounce_support,0.111,partial,True,84.49,0.4491900078506953
5674,1,bounce_support,0.111,partial,True,86.1,0.11962478961874663
5695,-1,bounce_resistance,-0.111,conflict,True,98.02,0.2780586125358873
5721,1,bounce_support,0.111,partial,True,96.39,0.3406099381049681
5765,-1,bounce_resistance,-0.111,conflict,True,95.61,0.08967728467340653
5788,-1,bounce_resistance,-0.111,conflict,True,84.81,0.21777234380326252
5829,-1,bounce_resistance,0.333,partial,True,83.49,0.33880492713063015
5889,-1,bounce_resistance,0.333,partial,True,79.38,0.30422409008105733
5903,-1,bounce_resistance,0.333,partial,True,83.99,0.18625877780820813
5981,-1,bounce_resistance,0.333,partial,True,83.9,0.11271877833589357
5990,-1,bounce_resistance,0.667,partial,True,85.41,0.3053030511089432
6022,1,bounce_support,-1.0,conflict,True,86.35,0.18632648726270729
6113,1,bounce_support,-1.0,conflict,True,91.86,0.2108562930272673
6115,1,bounce_support,-1.0,conflict,True,94.61,0.43745924408697484
6162,-1,bounce_resistance,1.0,full,True,92.96,0.1516785217788224
6164,-1,bounce_resistance,1.0,full,True,94.48,0.4172261509893388
6188,-1,bounce_resistance,1.0,full,True,91.1,0.4955223709439505
6238,-1,bounce_resistance,1.0,full,True,90.0,0.49267531261954756
6296,1,bounce_support,-1.0,conflict,True,85.13,0.4236706179984146
6308,-1,bounce_resistance,1.0,full,True,94.29,0.2777523796507988
6369,1,bounce_support,-0.556,conflict,True,94.57,0.059110747526078936
6412,1,bounce_support,-0.556,conflict,True,84.86,0.06544771924123494
6456,1,bounce_support,-0.556,conflict,True,85.27,0.2784484030333216
6487,1,bounce_support,-0.556,conflict,True,96.72,0.17924821955668202
6588,1,bounce_support,0.111,partial,True,92.33,0.48970318853838823
6626,-1,bounce_resistance,-0.111,conflict,True,81.23,0.2612062114539446
6647,-1,bounce_resistance,-0.111,conflict,True,95.5,0.2892374126687622
6668,1,bounce_support,0.111,partial,True,71.32,0.3025487564859608
6691,1,bounce_support,0.111,partial,True,95.8,0.24806686461066904
6741,1,bounce_support,0.111,partial,True,93.83,0.4107685216605141
6755,1,bounce_support,0.111,partial,True,96.34,0.20924059074622023
6761,1,bounce_support,0.111,partial,True,96.13,0.24752720446535334
6806,-1,bounce_resistance,0.333,partial,True,82.72,0.2784421295479078
6826,-1,bounce_resistance,0.333,partial,True,83.12,0.2833496921644392
6859,-1,bounce_resistance,0.333,partial,True,95.54,0.45803599061194794
6909,-1,bounce_resistance,0.667,partial,True,90.95,0.028146956495178226
6952,-1,bounce_resistance,1.0,full,True,95.46,0.37879291619944
6960,-1,bounce_resistance,1.0,full,True,83.85,0.14168582570003938
7029,-1,bounce_resistance,1.0,full,True,96.47,0.46419167770960995
7092,-1,bounce_resistance,1.0,full,True,78.18,0.3563120263147638
7101,-1,bounce_resistance,1.0,full,True,84.04,0.1949631956030798
7127,-1,bounce_resistance,1.0,full,True,92.94,0.4008633258162508
7164,1,bounce_support,-1.0,conflict,True,80.44,0.36348774475455875
7173,1,bounce_support,-1.0,conflict,True,77.93,0.20748551507831778
7179,1,bounce_support,-1.0,conflict,True,85.3,0.4552362890999415
7246,1,bounce_support,-0.556,conflict,True,100.0,0.0235747501110775
7277,-1,bounce_resistance,0.556,partial,True,97.9,0.28002277359303224
7307,1,bounce_support,-0.556,conflict,True,86.94,0.45987984168934615
7312,1,bounce_support,-0.556,conflict,True,91.52,0.452434384196524
7381,-1,bounce_resistance,0.778,partial,True,98.12,0.16712930269805384
7416,1,bounce_support,-0.556,conflict,True,78.3,0.41799894962005885
7432,1,bounce_support,-0.556,conflict,True,87.59,0.21145991679305814
7439,1,bounce_support,-0.556,conflict,True,88.97,0.1049684922130214
7462,1,bounce_support,-0.556,conflict,True,88.01,0.14514718614719122
7553,-1,bounce_resistance,1.0,full,True,97.25,0.18657371193815178
7580,1,bounce_support,-0.778,conflict,True,94.16,0.09366429641836671
7596,1,bounce_support,-0.556,conflict,True,84.98,0.25421607989384276
7612,1,bounce_support,-0.556,conflict,True,98.14,0.1413683416291495
7627,-1,bounce_resistance,0.778,partial,True,85.41,0.4438124231826343
7630,-1,bounce_resistance,0.778,partial,True,90.17,0.3650519183467585
7663,1,bounce_support,-0.556,conflict,True,95.94,0.41511181360594607
7676,1,bounce_support,-0.556,conflict,True,95.48,0.3818077684295553
7739,-1,bounce_resistance,0.778,partial,True,80.55,0.25761569113022736
7746,-1,bounce_resistance,1.0,full,True,86.11,0.4513610810021421
7775,-1,bounce_resistance,1.0,full,True,95.45,0.2967554633654758
7812,1,bounce_support,-1.0,conflict,True,95.07,0.4886013310519057
7857,-1,bounce_resistance,1.0,full,True,88.55,0.09013833433562256
7872,-1,bounce_resistance,1.0,full,True,86.56,0.08397666906607541
7884,-1,bounce_resistance,1.0,full,True,86.54,0.11356415840827921
7918,-1,bounce_resistance,1.0,full,True,85.64,0.38882166402309243
7928,-1,bounce_resistance,1.0,full,True,80.79,0.38983588014671433
7962,-1,bounce_resistance,1.0,full,True,84.13,0.2987414687183955
7968,1,bounce_support,-1.0,conflict,True,93.99,0.3702371424841073
8002,1,bounce_support,-1.0,conflict,True,96.62,0.3149409755352766
8028,-1,bounce_resistance,1.0,full,True,87.66,0.034094260953550636
8055,-1,bounce_resistance,1.0,full,True,96.47,0.3858186093387459
8097,-1,bounce_resistance,1.0,full,True,92.88,0.17813738517911387
8102,-1,bounce_resistance,1.0,full,True,95.26,0.007491455647905073
8111,-1,bounce_resistance,1.0,full,True,94.18,0.315467324092431
8200,-1,bounce_resistance,1.0,full,True,90.96,0.07993004917923295
8222,-1,bounce_resistance,1.0,full,True,92.96,6.720512813044105e-05
8224,-1,bounce_resistance,1.0,full,True,92.59,0.39002424235331745
8253,1,bounce_support,-0.556,conflict,True,78.21,0.3304229221523422
8278,1,bounce_support,-0.556,conflict,True,75.76,0.11585068571682715
8313,-1,bounce_resistance,0.556,partial,True,83.41,0.4904966681606959
8322,-1,bounce_resistance,0.556,partial,True,87.28,0.08563762866101367
8338,-1,bounce_resistance,0.778,partial,True,82.72,0.3695969132446957
8342,-1,bounce_resistance,0.778,partial,True,95.59,0.3053501110466035
8379,-1,bounce_resistance,1.0,full,True,92.43,0.2614155173061789
8431,1,bounce_support,-0.778,conflict,True,96.88,0.21506571186968834
8437,1,bounce_support,-1.0,conflict,True,95.02,0.46977772814146657
8447,-1,bounce_resistance,1.0,full,True,83.31,0.4617920339603401
8471,-1,bounce_resistance,1.0,full,True,82.96,0.4728714380871782
8506,1,bounce_support,-1.0,conflict,True,80.66,0.44668049420124945
8536,-1,bounce_resistance,1.0,full,True,82.76,0.12726365064800532
8589,-1,bounce_resistance,1.0,full,True,82.35,0.19688321347381246
8633,-1,bounce_resistance,1.0,full,True,93.83,0.3905000081347993
8714,1,bounce_support,-0.778,conflict,True,77.13,0.31612271923249435
8715,1,bounce_support,-0.778,conflict,True,78.47,0.09869899460784679
8729,-1,bounce_resistance,1.0,full,True,75.26,0.2590232998695471
8773,1,bounce_support,-1.0,conflict,True,84.8,0.17938488613472853
8864,1,bounce_support,-0.556,conflict,True,79.17,0.3427725732347767
8881,1,bounce_support,-0.556,conflict,True,85.1,0.1742301269495726
8887,1,bounce_support,-0.556,conflict,True,97.83,0.29929241101814785
8891,1,bounce_support,-0.556,conflict,True,82.65,0.12822006528941934
8892,1,bounce_support,-0.556,conflict,True,82.39,0.05762809239174291
8913,1,bounce_support,-0.222,conflict,True,71.36,0.426622809705979
8979,1,bounce_support,0.111,partial,True,84.5,0.204232404807655
9003,-1,bounce_resistance,-0.111,conflict,True,81.07,0.26874950046923657
9027,-1,bounce_resistance,-0.111,conflict,True,80.05,0.09179590785914109
9031,-1,bounce_resistance,-0.111,conflict,True,70.66,0.06711818366628375
9041,-1,bounce_resistance,-0.111,conflict,True,92.23,0.3512133164893495
9092,-1,bounce_resistance,0.333,partial,True,87.36,0.31593763651522827
9175,-1,bounce_resistance,0.333,partial,True,98.81,0.3738541357514519
9215,1,bounce_support,0.111,partial,True,84.97,0.177140015649131
9240,1,bounce_support,0.111,partial,True,96.55,0.47844986745495616
9274,-1,bounce_resistance,-0.111,conflict,True,84.63,0.432821900603894
9282,-1,bounce_resistance,0.111,partial,True,86.32,0.18927825660046935
9327,1,bounce_support,0.111,partial,True,91.76,0.4293765363976653
9341,-1,bounce_resistance,-0.111,conflict,True,93.21,0.40926477774542597
9370,1,bounce_support,0.111,partial,True,83.28,0.34330843168990904
9387,1,bounce_support,0.111,partial,True,96.5,0.07585732216359152
9423,1,bounce_support,0.111,partial,True,92.44,0.483973247518755
9482,1,bounce_support,0.111,partial,True,85.37,0.49320724073604816
9541,1,bounce_support,0.111,partial,True,96.2,0.08642807112872543
9601,-1,bounce_resistance,-0.111,conflict,True,85.15,0.4500913651293449
9623,1,bounce_support,0.111,partial,True,83.38,0.4391562525570128
9699,-1,bounce_resistance,-0.111,conflict,True,93.05,0.18110082583502335
9711,-1,bounce_resistance,-0.111,conflict,True,96.34,0.11204335268736962
9794,1,bounce_support,-0.333,conflict,True,82.36,0.4815752587959611
9824,1,bounce_support,0.111,partial,True,86.49,0.45210448199773684
9960,-1,bounce_resistance,0.111,partial,True,86.38,0.035382686108877674
10021,-1,bounce_resistance,0.333,partial,True,86.83,0.1967881421041306
10064,1,bounce_support,0.111,partial,True,98.67,0.45396359167762124
10218,-1,bounce_resistance,0.333,partial,True,92.2,0.46246596048789207
10266,1,bounce_support,-0.333,conflict,True,86.04,0.46637153393197417
10280,1,bounce_support,0.111,partial,True,99.74,0.20891551067250283
10291,1,bounce_support,0.111,partial,True,99.14,0.2932532068009741
10369,-1,bounce_resistance,0.111,partial,True,96.77,0.41353771256011795
10370,-1,bounce_resistance,0.111,partial,True,97.34,0.2276893873686649
10380,-1,bounce_resistance,0.111,partial,True,98.59,0.49535787591025876
10463,1,bounce_support,0.111,partial,True,86.65,0.384348433444951
10497,1,bounce_support,0.111,partial,True,96.47,0.3556693783132536
10517,1,bounce_support,0.111,partial,True,90.68,0.3797734458409904
10522,1,bounce_support,0.111,partial,True,94.2,0.1689817990903479
10547,1,bounce_support,0.111,partial,True,95.67,0.12150593451836361
10552,1,bounce_support,0.111,partial,True,100.0,0.20599476684747148
10608,1,bounce_support,0.111,partial,True,96.55,0.13687168934565827
10609,1,bounce_support,0.111,partial,True,100.0,0.16208881914871615
10613,1,bounce_support,0.111,partial,True,98.0,0.308389541331525
10655,1,bounce_support,0.556,partial,True,96.89,0.45076240932158973
10663,1,bounce_support,0.556,partial,True,95.81,0.41460181169449023
10669,1,bounce_support,0.556,partial,True,94.37,0.3297918428824717
10678,1,bounce_support,0.556,partial,True,99.64,0.010260097775565098
10686,1,bounce_support,0.556,partial,True,97.08,0.044537092875669204
10711,1,bounce_support,0.556,partial,True,98.2,0.3404103572368576
10732,1,bounce_support,0.556,partial,True,85.9,0.36977100067585555
10764,1,bounce_support,1.0,full,True,87.12,0.0484782578439799
10787,-1,bounce_resistance,-1.0,conflict,True,90.41,0.1671109601789733
10871,-1,bounce_resistance,-0.556,conflict,True,86.57,0.3577964199841291
10885,-1,bounce_resistance,-0.556,conflict,True,86.21,0.4657640294863793
10941,-1,bounce_resistance,-0.556,conflict,True,98.65,0.43044224983280416
10997,-1,bounce_resistance,0.111,partial,True,87.03,0.011845283166926077
11020,-1,bounce_resistance,0.111,partial,True,98.66,0.20790376632177548
11055,-1,bounce_resistance,0.556,partial,True,97.37,0.29552872285384174
11118,-1,bounce_resistance,0.556,partial,True,89.42,0.4020503388735535
11128,-1,bounce_resistance,0.556,partial,True,94.76,0.3389278408393045
11152,-1,bounce_resistance,0.556,partial,True,91.64,0.4405354794029409
11193,1,bounce_support,-0.556,conflict,True,74.14,0.20275791963644452
11245,1,bounce_support,-0.111,conflict,True,99.17,0.3296062589671662
11299,1,bounce_support,-0.111,conflict,True,80.31,0.4146076404395306
11302,1,bounce_support,-0.111,conflict,True,85.72,0.12761610696621184
11308,1,bounce_support,-0.111,conflict,True,89.73,0.39639557758092114
11399,1,bounce_support,-0.556,conflict,True,95.38,0.39166392237734865
11450,-1,bounce_resistance,0.778,partial,True,83.65,0.4471318976284631
11480,1,bounce_support,-0.778,conflict,True,83.4,0.4390386613483527
11555,-1,bounce_resistance,1.0,full,True,83.12,0.37231638711577536
11578,1,bounce_support,-1.0,conflict,True,83.79,0.24138121040364122
11611,-1,bounce_resistance,1.0,full,True,95.13,0.07764280622402185
11622,1,bounce_support,-1.0,conflict,True,92.82,0.026948843779550636
11629,1,bounce_support,-1.0,conflict,True,92.43,0.18073343147974957
11686,-1,bounce_resistance,1.0,full,True,96.29,0.14896436019144785
11722,-1,bounce_resistance,1.0,full,True,93.32,0.31193663101590535
11791,-1,bounce_resistance,1.0,full,True,86.14,0.29266393980150296
11805,1,bounce_support,-1.0,conflict,True,94.19,0.22339093874738894
11839,1,bounce_support,-0.556,conflict,True,83.24,0.15318539182343352
11854,1,bounce_support,-0.556,conflict,True,83.65,0.0028441378524949237
11890,-1,bounce_resistance,1.0,full,True,82.12,0.4952651957786911
11947,1,bounce_support,-1.0,conflict,True,85.06,0.11967756090056021
11962,-1,bounce_resistance,1.0,full,True,85.8,0.33483474082640086
11986,1,bounce_support,-1.0,conflict,True,82.33,0.26953523720403605
12000,1,bounce_support,-0.556,conflict,True,69.35,0.26131748675223854
12011,1,bounce_support,-0.556,conflict,True,74.28,0.358515453966907
12034,1,bounce_support,-0.556,conflict,True,91.25,0.3138259236905822
12076,1,bounce_support,-0.556,conflict,True,89.66,0.2668796121184175
12163,-1,bounce_resistance,0.556,partial,True,97.38,0.3727138531341718
12184,1,bounce_support,-0.556,conflict,True,90.01,0.31006798206351255
12192,1,bounce_support,-0.556,conflict,True,96.4,0.12027783776846891
12215,1,bounce_support,-0.556,conflict,True,96.96,0.30443971808688014
12269,1,bounce_support,-0.222,conflict,True,77.2,0.4779019701864111
12287,1,bounce_support,0.111,partial,True,86.97,0.29612071081613767
12351,1,bounce_support,0.111,partial,True,96.35,0.3729914515472255
12395,1,bounce_support,0.111,partial,True,94.63,0.3311591683028755
12441,-1,bounce_resistance,-0.111,conflict,True,83.92,0.2702674797966303
12451,-1,bounce_resistance,-0.111,conflict,True,98.19,0.2787173305049282
12565,1,bounce_support,-0.333,conflict,True,96.57,0.3577310186583411
12590,-1,bounce_resistance,0.333,partial,True,97.16,0.03905456547965811
12639,-1,bounce_resistance,0.333,partial,True,96.49,0.013712955397041628
12675,-1,bounce_resistance,0.333,partial,True,94.69,0.28006939986533014
12739,-1,bounce_resistance,-0.111,conflict,True,89.81,0.1661923323244475
12774,-1,bounce_resistance,0.333,partial,True,96.52,0.0411106658441265
12788,-1,bounce_resistance,0.333,partial,True,94.61,0.37088238285842207
12824,1,bounce_support,0.111,partial,True,78.46,0.48222398384530696
12857,-1,bounce_resistance,-0.111,conflict,True,72.1,0.30643560852244744
12895,1,bounce_support,0.111,partial,True,96.46,0.4652774257466618
12956,-1,bounce_resistance,0.333,partial,True,85.8,0.3508191125240378
13008,-1,bounce_resistance,0.667,partial,True,95.47,0.47435992706153174
13037,-1,bounce_resistance,0.667,partial,True,98.09,0.17713368919627467
13113,-1,bounce_resistance,1.0,full,True,84.47,0.19562628764962395
13140,-1,bounce_resistance,1.0,full,True,85.11,0.18333703768364823
13185,-1,bounce_resistance,1.0,full,True,94.0,0.43897592484336634
13229,1,bounce_support,-0.778,conflict,True,87.62,0.29104558417405174
13266,1,bounce_support,-0.556,conflict,True,99.84,0.25767844818071395
13314,1,bounce_support,-0.556,conflict,True,91.25,0.4076454629352342
13335,-1,bounce_resistance,0.556,partial,True,95.84,0.30379728582527077
13348,-1,bounce_resistance,0.556,partial,True,87.25,0.2284680020916363
13419,-1,bounce_resistance,1.0,full,True,76.56,0.40703719374052316
13478,-1,bounce_resistance,1.0,full,True,97.4,0.29285823238386477
13506,1,bounce_support,-1.0,conflict,True,94.74,0.33217898649688066
13515,1,bounce_support,-1.0,conflict,True,88.55,0.3394770101816143
13556,1,bounce_support,-0.556,conflict,True,84.91,0.38009017222161684
13592,-1,bounce_resistance,0.556,partial,True,69.91,0.33702796183932066
