i,side,reason,confluence,agreement,taken,quality
229,1,break_up,-0.222,conflict,True,88.92
277,1,break_up,-0.222,conflict,True,93.23
307,1,break_up,0.0,none,True,82.04
333,1,break_up,0.222,partial,True,82.95
357,1,break_up,0.222,partial,True,96.01
372,1,break_up,0.222,partial,True,71.48
389,-1,break_dn,-0.222,conflict,True,90.57
420,1,break_up,0.0,none,True,85.04
435,1,break_up,0.222,partial,True,78.51
488,1,break_up,0.222,partial,True,69.16
603,1,break_up,0.222,partial,True,86.3
623,1,break_up,0.222,partial,True,88.61
666,-1,break_dn,-0.222,conflict,True,77.78
714,1,break_up,0.222,partial,True,80.55
775,1,break_up,0.222,partial,True,73.75
791,1,break_up,0.222,partial,True,69.94
829,1,break_up,0.556,partial,True,72.81
869,-1,break_dn,-0.556,conflict,True,73.76
909,-1,break_dn,-0.556,conflict,True,74.44
990,1,break_up,0.556,partial,True,90.41
1022,1,break_up,0.556,partial,True,67.78
1060,1,break_up,0.556,partial,True,81.18
1089,1,break_up,0.556,partial,True,96.76
1124,-1,break_dn,-0.556,conflict,True,90.68
1159,1,break_up,0.556,partial,True,75.69
1204,1,break_up,0.556,partial,True,74.8
1257,1,break_up,0.556,partial,True,89.59
1282,-1,break_dn,-0.111,conflict,True,82.83
1317,-1,break_dn,-0.111,conflict,True,75.51
1408,-1,break_dn,-0.111,conflict,True,87.45
1442,-1,break_dn,-0.111,conflict,True,93.85
1446,-1,break_dn,-0.111,conflict,True,66.71
1452,-1,break_dn,-0.111,conflict,True,79.31
1510,-1,break_dn,-0.111,conflict,True,73.14
1530,-1,break_dn,-0.111,conflict,True,77.01
1567,1,break_up,0.111,partial,True,74.08
1604,-1,break_dn,0.222,partial,True,87.47
1621,-1,break_dn,0.556,partial,True,90.45
1637,-1,break_dn,0.556,partial,True,74.86
1676,-1,break_dn,0.556,partial,True,88.05
1739,-1,break_dn,0.556,partial,True,66.8
1758,1,break_up,-0.556,conflict,True,90.01
1797,1,break_up,-0.556,conflict,True,77.47
1869,-1,break_dn,0.333,partial,True,94.5
1889,1,break_up,-0.333,conflict,True,85.89
1897,1,break_up,-0.333,conflict,True,84.18
1927,-1,break_dn,0.556,partial,True,92.67
1979,-1,break_dn,0.556,partial,True,94.69
1991,-1,break_dn,0.556,partial,True,76.75
2026,1,break_up,-0.556,conflict,True,98.29
2076,-1,break_dn,0.333,partial,True,72.44
2098,-1,break_dn,0.556,partial,True,71.36
2163,-1,break_dn,0.556,partial,True,90.17
2200,1,break_up,-0.556,conflict,True,91.82
2223,1,break_up,-0.556,conflict,True,73.63
2281,1,break_up,-0.111,conflict,True,78.64
2349,1,break_up,-0.111,conflict,True,79.74
2408,1,break_up,0.556,partial,True,85.09
2468,1,break_up,0.556,partial,True,73.99
2527,-1,break_dn,-0.556,conflict,True,89.96
2542,-1,break_dn,-0.556,conflict,True,84.18
2562,-1,break_dn,-0.556,conflict,True,79.89
2588,-1,break_dn,-0.556,conflict,True,68.71
2598,-1,break_dn,-0.556,conflict,True,81.32
2656,-1,break_dn,-0.333,conflict,True,95.22
2693,1,break_up,0.111,partial,True,87.56
2738,1,break_up,0.556,partial,True,69.94
2758,1,break_up,0.556,partial,True,79.23
2814,1,break_up,0.556,partial,True,80.58
2825,1,break_up,0.556,partial,True,92.51
2850,1,break_up,0.556,partial,True,95.64
2909,-1,break_dn,-0.556,conflict,True,71.3
2950,-1,break_dn,-0.111,conflict,True,82.19
2975,1,break_up,0.111,partial,True,87.62
2987,1,break_up,0.111,partial,True,77.69
3043,-1,break_dn,-0.111,conflict,True,77.27
3078,1,break_up,0.111,partial,True,85.86
3080,-1,break_dn,-0.111,conflict,True,73.46
3100,1,break_up,0.111,partial,True,87.78
3139,1,break_up,0.556,partial,True,97.19
3179,-1,break_dn,-0.556,conflict,True,88.05
3262,1,break_up,0.333,partial,True,82.54
3279,1,break_up,0.556,partial,True,82.6
3301,1,break_up,0.556,partial,True,77.73
3313,1,break_up,0.556,partial,True,79.39
3333,1,break_up,0.556,partial,True,80.45
3371,1,break_up,0.556,partial,True,63.75
3395,1,break_up,0.556,partial,True,78.96
3397,1,break_up,0.556,partial,True,73.51
3508,-1,break_dn,-0.556,conflict,True,68.16
3543,-1,break_dn,-0.556,conflict,True,85.05
3570,-1,break_dn,-0.556,conflict,True,71.84
3592,-1,break_dn,-0.556,conflict,True,85.17
3630,-1,break_dn,-0.111,conflict,True,81.56
3668,-1,break_dn,-0.111,conflict,True,72.31
3690,-1,break_dn,-0.111,conflict,True,96.19
3714,-1,break_dn,-0.111,conflict,True,79.17
3798,1,break_up,0.111,partial,True,75.33
3810,1,break_up,0.111,partial,True,81.11
3848,-1,break_dn,-0.111,conflict,True,74.61
3867,-1,break_dn,0.222,partial,True,81.37
3931,-1,break_dn,0.556,partial,True,72.57
3956,-1,break_dn,0.556,partial,True,85.87
3980,-1,break_dn,0.556,partial,True,78.99
4003,-1,break_dn,0.556,partial,True,85.72
4026,-1,break_dn,0.556,partial,True,84.19
4068,1,break_up,-0.556,conflict,True,90.63
4122,1,break_up,-0.556,conflict,True,75.84
4196,-1,break_dn,0.556,partial,True,78.79
4318,1,break_up,-0.556,conflict,True,77.14
4356,-1,break_dn,0.556,partial,True,87.88
4391,-1,break_dn,0.556,partial,True,95.2
4411,-1,break_dn,0.556,partial,True,82.26
4444,-1,break_dn,0.556,partial,True,91.63
4462,-1,break_dn,0.556,partial,True,75.21
4512,-1,break_dn,0.556,partial,True,81.33
4544,-1,break_dn,0.556,partial,True,68.34
4578,-1,break_dn,0.556,partial,True,92.56
4598,-1,break_dn,0.556,partial,True,69.72
4612,-1,break_dn,0.556,partial,True,71.72
4635,1,break_up,-0.556,conflict,True,75.71
4692,1,break_up,-0.333,conflict,True,78.21
4725,1,break_up,-0.111,conflict,True,74.03
4751,1,break_up,-0.111,conflict,True,82.18
4791,-1,break_dn,0.111,partial,True,80.12
4842,-1,break_dn,1.0,full,True,72.31
4854,-1,break_dn,1.0,full,True,81.87
4867,1,break_up,-1.0,conflict,True,94.57
4948,1,break_up,-0.556,conflict,True,83.11
4972,1,break_up,-0.556,conflict,True,71.43
4983,1,break_up,-0.556,conflict,True,85.04
5039,-1,break_dn,0.556,partial,True,90.13
5126,1,break_up,-0.222,conflict,True,69.37
5144,1,break_up,-0.222,conflict,True,92.89
5158,1,break_up,-0.222,conflict,True,84.22
5231,1,break_up,0.111,partial,True,88.2
5247,1,break_up,0.111,partial,True,82.54
5258,1,break_up,0.111,partial,True,85.4
5282,1,break_up,0.111,partial,True,79.6
5295,1,break_up,0.111,partial,True,82.41
5339,1,break_up,0.111,partial,True,79.71
5359,1,break_up,0.111,partial,True,90.24
5366,1,break_up,0.111,partial,True,83.47
5441,1,break_up,0.111,partial,True,72.55
5493,-1,break_dn,-0.111,conflict,True,80.56
5529,1,break_up,0.111,partial,True,77.79
5545,1,break_up,0.111,partial,True,81.68
5656,1,break_up,0.111,partial,True,72.31
5698,1,break_up,0.111,partial,True,94.23
5707,1,break_up,0.111,partial,True,94.65
5731,1,break_up,0.111,partial,True,91.84
5756,-1,break_dn,-0.111,conflict,True,94.35
5774,-1,break_dn,-0.111,conflict,True,82.12
5806,-1,break_dn,0.333,partial,True,82.45
5817,-1,break_dn,0.333,partial,True,78.42
5846,-1,break_dn,0.333,partial,True,81.9
5867,-1,break_dn,0.333,partial,True,92.58
5871,-1,break_dn,0.333,partial,True,83.93
5924,-1,break_dn,0.333,partial,True,78.76
6057,1,break_up,-1.0,conflict,True,76.13
6062,1,break_up,-1.0,conflict,True,86.05
6063,1,break_up,-1.0,conflict,True,82.86
6118,-1,break_dn,1.0,full,True,84.75
6139,-1,break_dn,1.0,full,True,81.0
6153,-1,break_dn,1.0,full,True,74.54
6206,-1,break_dn,1.0,full,True,77.51
6234,-1,break_dn,1.0,full,True,76.3
6271,1,break_up,-1.0,conflict,True,79.05
6302,-1,break_dn,1.0,full,True,76.4
6310,1,break_up,-1.0,conflict,True,94.21
6441,1,break_up,-0.556,conflict,True,82.91
6462,1,break_up,-0.556,conflict,True,83.09
6473,1,break_up,-0.556,conflict,True,78.99
6522,1,break_up,-0.222,conflict,True,76.71
6547,-1,break_dn,-0.111,conflict,True,78.43
6607,-1,break_dn,-0.111,conflict,True,76.0
6612,-1,break_dn,-0.111,conflict,True,88.83
6671,1,break_up,0.111,partial,True,69.56
6697,-1,break_dn,-0.111,conflict,True,94.68
6728,1,break_up,-0.111,conflict,True,71.33
6800,-1,break_dn,0.333,partial,True,76.78
6840,-1,break_dn,0.333,partial,True,82.64
6927,-1,break_dn,0.667,partial,True,87.74
6929,-1,break_dn,0.667,partial,True,83.29
6953,-1,break_dn,1.0,full,True,78.46
6979,-1,break_dn,1.0,full,True,71.6
6986,-1,break_dn,1.0,full,True,78.11
7056,-1,break_dn,1.0,full,True,77.33
7083,-1,break_dn,1.0,full,True,76.94
7104,-1,break_dn,1.0,full,True,69.28
7166,1,break_up,-1.0,conflict,True,74.28
7186,1,break_up,-1.0,conflict,True,70.12
7195,1,break_up,-1.0,conflict,True,96.48
7216,1,break_up,-1.0,conflict,True,74.05
7292,1,break_up,-0.556,conflict,True,83.66
7332,-1,break_dn,0.556,partial,True,87.21
7334,-1,break_dn,0.556,partial,True,89.05
7348,1,break_up,-0.556,conflict,True,73.82
7356,-1,break_dn,0.556,partial,True,90.82
7407,1,break_up,-0.778,conflict,True,79.82
7488,-1,break_dn,0.556,partial,True,74.29
7510,-1,break_dn,0.778,partial,True,78.47
7558,1,break_up,-1.0,conflict,True,89.12
7569,1,break_up,-1.0,conflict,True,91.68
7588,1,break_up,-0.778,conflict,True,72.24
7621,-1,break_dn,0.556,partial,True,83.69
7660,1,break_up,-0.556,conflict,True,95.21
7692,1,break_up,-0.556,conflict,True,90.82
7716,1,break_up,-0.556,conflict,True,72.45
7736,-1,break_dn,0.778,partial,True,80.65
7789,1,break_up,-1.0,conflict,True,92.49
7842,-1,break_dn,1.0,full,True,86.82
7897,-1,break_dn,1.0,full,True,80.32
7925,-1,break_dn,1.0,full,True,71.68
7952,-1,break_dn,1.0,full,True,66.39
8017,-1,break_dn,1.0,full,True,66.8
8055,-1,break_dn,1.0,full,True,70.52
8107,-1,break_dn,1.0,full,True,74.63
8145,1,break_up,-1.0,conflict,True,94.6
8173,1,break_up,-1.0,conflict,True,76.25
8191,-1,break_dn,1.0,full,True,90.92
8246,1,break_up,-1.0,conflict,True,82.45
8263,1,break_up,-0.556,conflict,True,68.28
8315,-1,break_dn,0.556,partial,True,76.67
8341,-1,break_dn,0.778,partial,True,81.3
8364,-1,break_dn,0.778,partial,True,75.33
8395,-1,break_dn,1.0,full,True,81.88
8420,1,break_up,-1.0,conflict,True,81.14
8439,-1,break_dn,1.0,full,True,93.7
8496,1,break_up,-1.0,conflict,True,79.29
8513,-1,break_dn,1.0,full,True,75.78
8584,-1,break_dn,1.0,full,True,68.12
8682,1,break_up,-1.0,conflict,True,81.31
8799,1,break_up,-0.556,conflict,True,70.17
8822,1,break_up,-0.556,conflict,True,72.49
8837,1,break_up,-0.556,conflict,True,97.54
8870,1,break_up,-0.556,conflict,True,69.73
8894,1,break_up,-0.556,conflict,True,90.52
8933,1,break_up,0.111,partial,True,72.23
8941,1,break_up,0.111,partial,True,67.98
8998,-1,break_dn,-0.111,conflict,True,74.45
9016,-1,break_dn,-0.111,conflict,True,84.37
9059,-1,break_dn,-0.111,conflict,True,78.13
9079,-1,break_dn,0.333,partial,True,85.23
9131,-1,break_dn,0.333,partial,True,81.37
9192,1,break_up,-0.333,conflict,True,95.36
9210,1,break_up,-0.333,conflict,True,82.02
9227,1,break_up,0.111,partial,True,82.92
9255,1,break_up,0.111,partial,True,74.25
9257,-1,break_dn,-0.111,conflict,True,93.9
9331,-1,break_dn,-0.111,conflict,True,76.56
9358,1,break_up,0.111,partial,True,93.18
9447,1,break_up,0.111,partial,True,92.78
9458,1,break_up,0.111,partial,True,90.77
9509,1,break_up,0.111,partial,True,72.85
9552,-1,break_dn,-0.111,conflict,True,76.81
9577,-1,break_dn,-0.111,conflict,True,80.38
9640,1,break_up,0.111,partial,True,96.52
9671,1,break_up,0.111,partial,True,72.87
9690,-1,break_dn,-0.111,conflict,True,75.77
9713,-1,break_dn,-0.111,conflict,True,84.07
9735,-1,break_dn,0.333,partial,True,78.82
9785,1,break_up,-0.333,conflict,True,89.0
9799,1,break_up,-0.333,conflict,True,78.86
9835,1,break_up,0.111,partial,True,81.78
9879,1,break_up,0.111,partial,True,94.25
9891,1,break_up,0.111,partial,True,79.53
9901,1,break_up,0.111,partial,True,91.13
9904,1,break_up,0.111,partial,True,81.2
9939,-1,break_dn,-0.111,conflict,True,91.4
9975,-1,break_dn,0.333,partial,True,93.18
9996,-1,break_dn,0.333,partial,True,83.86
10032,1,break_up,-0.333,conflict,True,83.64
10073,1,break_up,0.111,partial,True,70.79
10092,1,break_up,0.111,partial,True,85.86
10145,-1,break_dn,-0.111,conflict,True,83.68
10151,-1,break_dn,-0.111,conflict,True,76.18
10285,1,break_up,0.111,partial,True,81.88
10303,-1,break_dn,-0.111,conflict,True,100.0
10372,-1,break_dn,0.111,partial,True,85.07
10392,1,break_up,-0.111,conflict,True,82.9
10424,1,break_up,0.111,partial,True,84.67
10437,1,break_up,0.111,partial,True,73.92
10537,1,break_up,0.111,partial,True,85.13
10566,1,break_up,0.111,partial,True,84.68
10588,1,break_up,0.111,partial,True,82.5
10651,1,break_up,0.111,partial,True,74.92
10693,1,break_up,0.556,partial,True,79.3
10718,1,break_up,0.556,partial,True,72.73
10803,-1,break_dn,-1.0,conflict,True,82.01
10814,-1,break_dn,-1.0,conflict,True,78.26
10862,-1,break_dn,-0.556,conflict,True,78.91
10915,-1,break_dn,-0.556,conflict,True,96.59
11028,-1,break_dn,0.111,partial,True,71.29
11047,-1,break_dn,0.556,partial,True,79.41
11108,-1,break_dn,0.556,partial,True,78.34
11134,-1,break_dn,0.556,partial,True,70.14
11150,-1,break_dn,0.556,partial,True,85.89
11183,1,break_up,-0.556,conflict,True,78.27
11236,1,break_up,-0.111,conflict,True,75.83
11261,-1,break_dn,0.111,partial,True,79.9
11286,1,break_up,-0.111,conflict,True,73.73
11294,1,break_up,-0.111,conflict,True,74.49
11332,1,break_up,-0.556,conflict,True,90.98
11351,1,break_up,-0.556,conflict,True,95.09
11383,-1,break_dn,0.556,partial,True,89.72
11397,1,break_up,-0.556,conflict,True,80.72
11405,-1,break_dn,0.556,partial,True,93.13
11436,-1,break_dn,0.556,partial,True,83.43
11446,-1,break_dn,0.778,partial,True,89.3
11494,-1,break_dn,0.778,partial,True,92.63
11507,-1,break_dn,1.0,full,True,95.43
11529,-1,break_dn,1.0,full,True,96.57
11574,1,break_up,-1.0,conflict,True,87.7
11582,-1,break_dn,1.0,full,True,75.55
11592,-1,break_dn,1.0,full,True,92.36
11625,1,break_up,-1.0,conflict,True,93.37
11649,-1,break_dn,1.0,full,True,87.9
11707,-1,break_dn,1.0,full,True,77.55
11712,-1,break_dn,1.0,full,True,87.37
11753,1,break_up,-1.0,conflict,True,88.98
11803,1,break_up,-1.0,conflict,True,92.84
11823,1,break_up,-1.0,conflict,True,94.25
11825,-1,break_dn,1.0,full,True,77.26
11828,1,break_up,-1.0,conflict,True,93.04
11871,-1,break_dn,0.556,partial,True,83.1
11873,-1,break_dn,0.556,partial,True,76.72
11895,-1,break_dn,1.0,full,True,69.39
11965,1,break_up,-1.0,conflict,True,96.68
11995,1,break_up,-0.778,conflict,True,81.67
12022,1,break_up,-0.556,conflict,True,76.78
12045,1,break_up,-0.556,conflict,True,82.78
12108,-1,break_dn,0.556,partial,True,81.21
12126,-1,break_dn,0.556,partial,True,81.95
12152,-1,break_dn,0.556,partial,True,84.64
12167,1,break_up,-0.556,conflict,True,77.3
12191,1,break_up,-0.556,conflict,True,93.14
12207,1,break_up,-0.556,conflict,True,74.57
12260,1,break_up,-0.222,conflict,True,71.57
12298,1,break_up,0.111,partial,True,70.35
12359,1,break_up,0.111,partial,True,78.58
12412,-1,break_dn,-0.111,conflict,True,76.7
12444,-1,break_dn,-0.111,conflict,True,80.7
12478,-1,break_dn,0.333,partial,True,82.47
12543,1,break_up,-0.333,conflict,True,81.3
12566,1,break_up,-0.333,conflict,True,70.07
12596,1,break_up,-0.333,conflict,True,90.87
12621,-1,break_dn,0.333,partial,True,75.84
12647,1,break_up,-0.333,conflict,True,79.81
12666,-1,break_dn,0.333,partial,True,87.24
12672,-1,break_dn,0.333,partial,True,81.25
12683,1,break_up,-0.333,conflict,True,76.37
12706,1,break_up,0.111,partial,True,69.17
12734,-1,break_dn,-0.111,conflict,True,80.14
12751,-1,break_dn,0.111,partial,True,94.23
12758,-1,break_dn,0.333,partial,True,76.01
12781,-1,break_dn,0.333,partial,True,72.44
12798,-1,break_dn,0.333,partial,True,71.46
12811,1,break_up,-0.333,conflict,True,92.55
12876,1,break_up,0.111,partial,True,88.2
12904,-1,break_dn,-0.111,conflict,True,74.38
12940,-1,break_dn,0.111,partial,True,86.09
12987,-1,break_dn,0.333,partial,True,78.93
13027,-1,break_dn,0.667,partial,True,90.55
13069,-1,break_dn,1.0,full,True,68.53
13075,-1,break_dn,1.0,full,True,85.06
13146,1,break_up,-1.0,conflict,True,83.67
13152,1,break_up,-1.0,conflict,True,91.21
13253,1,break_up,-0.556,conflict,True,72.9
13332,-1,break_dn,0.556,partial,True,83.67
13382,-1,break_dn,0.556,partial,True,90.73
13386,-1,break_dn,0.556,partial,True,93.57
13404,-1,break_dn,1.0,full,True,96.9
13448,-1,break_dn,1.0,full,True,85.02
13471,-1,break_dn,1.0,full,True,84.41
13481,1,break_up,-1.0,conflict,True,80.51
13491,1,break_up,-1.0,conflict,True,82.55
13541,1,break_up,-0.556,conflict,True,70.73
13576,-1,break_dn,0.556,partial,True,79.3
13620,-1,break_dn,0.556,partial,True,90.86
13639,-1,break_dn,1.0,full,True,84.17
13659,1,break_up,-0.556,conflict,True,69.23
13674,1,break_up,-0.556,conflict,True,67.92
13688,-1,break_dn,0.556,partial,True,86.8
13711,1,break_up,-0.556,conflict,True,96.08
13793,-1,break_dn,0.222,partial,True,93.41
13805,-1,break_dn,0.667,partial,True,82.56
13843,-1,break_dn,1.0,full,True,70.42
13864,-1,break_dn,1.0,full,True,69.37
13887,1,break_up,-1.0,conflict,True,90.73
13908,1,break_up,-1.0,conflict,True,84.73
13928,1,break_up,-0.556,conflict,True,71.04
13942,1,break_up,-0.556,conflict,True,80.52
13960,-1,break_dn,0.556,partial,True,93.37
13965,1,break_up,-0.556,conflict,True,88.22
13983,1,break_up,-0.556,conflict,True,93.19
13990,-1,break_dn,0.556,partial,True,84.23
14055,-1,break_dn,1.0,full,True,82.39
14075,-1,break_dn,1.0,full,True,82.05
14083,-1,break_dn,1.0,full,True,66.6
14127,-1,break_dn,1.0,full,True,74.72
14149,-1,break_dn,1.0,full,True,69.32
14179,-1,break_dn,1.0,full,True,72.59
14213,-1,break_dn,1.0,full,True,74.74
14271,-1,break_dn,1.0,full,True,95.12
14275,-1,break_dn,1.0,full,True,95.79
14332,-1,break_dn,1.0,full,True,71.84
14346,-1,break_dn,1.0,full,True,80.79
14388,-1,break_dn,1.0,full,True,77.12
14414,1,break_up,-1.0,conflict,True,90.96
14429,1,break_up,-1.0,conflict,True,82.72
14476,-1,break_dn,1.0,full,True,71.12
14515,-1,break_dn,1.0,full,True,65.6
14552,1,break_up,-1.0,conflict,True,80.36
14572,1,break_up,-0.778,conflict,True,79.11
14647,1,break_up,-0.556,conflict,True,86.1
14722,1,break_up,-0.556,conflict,True,81.43
14772,-1,break_dn,0.556,partial,True,80.08
14839,1,break_up,-1.0,conflict,True,78.99
14847,-1,break_dn,1.0,full,True,79.18
14914,-1,break_dn,1.0,full,True,83.26
14937,-1,break_dn,1.0,full,True,80.5
14987,1,break_up,-1.0,conflict,True,77.45
15020,1,break_up,-1.0,conflict,True,74.16
15041,1,break_up,-0.778,conflict,True,79.28
15113,1,break_up,-0.556,conflict,True,76.84
15144,-1,break_dn,0.222,partial,True,76.56
15178,1,break_up,0.111,partial,True,81.26
15223,1,break_up,0.111,partial,True,67.36
15232,1,break_up,0.111,partial,True,66.61
15253,1,break_up,0.111,partial,True,81.55
15276,1,break_up,0.111,partial,True,83.61
15292,1,break_up,0.111,partial,True,88.29
15320,1,break_up,0.111,partial,True,93.28
15365,1,break_up,0.111,partial,True,84.28
15397,-1,break_dn,-0.111,conflict,True,73.91
15416,1,break_up,0.111,partial,True,85.26
15443,1,break_up,0.111,partial,True,80.39
15503,-1,break_dn,-0.111,conflict,True,83.5
15551,-1,break_dn,0.333,partial,True,67.5
15567,-1,break_dn,0.333,partial,True,95.8
15602,-1,break_dn,0.333,partial,True,84.18
15660,-1,break_dn,0.333,partial,True,78.85
15686,-1,break_dn,0.333,partial,True,77.2
15714,-1,break_dn,1.0,full,True,74.8
15751,-1,break_dn,1.0,full,True,72.31
15755,-1,break_dn,1.0,full,True,92.65
15776,1,break_up,-1.0,conflict,True,81.57
15828,1,break_up,-1.0,conflict,True,87.86
15926,-1,break_dn,0.556,partial,True,95.59
15976,-1,break_dn,1.0,full,True,80.7
16003,1,break_up,-1.0,conflict,True,94.54
16032,1,break_up,-0.778,conflict,True,70.36
16140,1,break_up,-0.556,conflict,True,81.52
16167,1,break_up,-0.556,conflict,True,96.01
16181,1,break_up,-0.556,conflict,True,79.36
16199,1,break_up,-0.222,conflict,True,81.1
16227,1,break_up,0.111,partial,True,70.0
16236,1,break_up,0.111,partial,True,82.37
16265,-1,break_dn,-0.111,conflict,True,88.88
16324,-1,break_dn,0.111,partial,True,81.01
16380,1,break_up,-0.333,conflict,True,95.9
16387,1,break_up,-0.333,conflict,True,78.87
16399,1,break_up,0.111,partial,True,77.03
16456,-1,break_dn,-0.111,conflict,True,86.52
16471,-1,break_dn,0.111,partial,True,76.01
16505,-1,break_dn,0.667,partial,True,71.22
16574,1,break_up,-1.0,conflict,True,90.81
16606,1,break_up,-1.0,conflict,True,97.27
16616,1,break_up,-1.0,conflict,True,97.62
16627,-1,break_dn,1.0,full,True,90.51
16708,1,break_up,-0.556,conflict,True,72.3
16719,1,break_up,-0.556,conflict,True,78.21
16749,1,break_up,-0.556,conflict,True,93.9
16851,1,break_up,0.111,partial,True,91.37
16860,1,break_up,0.111,partial,True,81.15
16883,-1,break_dn,-0.111,conflict,True,81.77
16905,-1,break_dn,-0.111,conflict,True,92.26
16946,1,break_up,0.111,partial,True,95.64
16958,1,break_up,0.111,partial,True,92.25
16980,1,break_up,0.111,partial,True,75.59
17033,-1,break_dn,-0.111,conflict,True,72.32
17088,1,break_up,0.111,partial,True,79.69
17107,1,break_up,0.111,partial,True,95.58
17139,1,break_up,0.111,partial,True,93.44
17149,-1,break_dn,-0.111,conflict,True,84.81
17221,-1,break_dn,0.667,partial,True,87.44
17235,1,break_up,-0.667,conflict,True,93.51
17236,1,break_up,-0.667,conflict,True,93.62
17365,1,break_up,-0.444,conflict,True,84.59
17392,1,break_up,-0.444,conflict,True,79.48
17419,1,break_up,-0.222,conflict,True,82.2
17442,-1,break_dn,-0.111,conflict,True,77.05
17459,-1,break_dn,-0.111,conflict,True,83.06
17496,-1,break_dn,0.111,partial,True,73.96
17536,-1,break_dn,0.667,partial,True,93.21
17564,-1,break_dn,1.0,full,True,79.25
17623,-1,break_dn,1.0,full,True,72.07
17673,-1,break_dn,1.0,full,True,88.21
17676,-1,break_dn,1.0,full,True,73.04
17717,-1,break_dn,1.0,full,True,76.33
17779,1,break_up,-1.0,conflict,True,81.95
17802,-1,break_dn,1.0,full,True,81.43
17817,-1,break_dn,1.0,full,True,86.76
17876,1,break_up,-1.0,conflict,True,76.24
17898,-1,break_dn,1.0,full,True,72.13
17903,-1,break_dn,1.0,full,True,74.26
17968,-1,break_dn,1.0,full,True,78.1
18032,1,break_up,-1.0,conflict,True,75.72
18060,1,break_up,-1.0,conflict,True,72.3
18091,1,break_up,-0.778,conflict,True,79.8
18101,-1,break_dn,0.778,partial,True,76.18
18114,1,break_up,-1.0,conflict,True,90.52
18158,1,break_up,-0.556,conflict,True,87.01
18206,1,break_up,-0.556,conflict,True,95.43
18213,1,break_up,-0.556,conflict,True,92.14
18259,1,break_up,-0.556,conflict,True,72.0
18293,1,break_up,-0.556,conflict,True,83.47
18313,1,break_up,-0.556,conflict,True,72.85
18348,1,break_up,-0.556,conflict,True,76.43
18396,1,break_up,0.111,partial,True,74.29
18447,-1,break_dn,-0.111,conflict,True,81.73
18455,-1,break_dn,-0.111,conflict,True,81.64
18558,1,break_up,0.111,partial,True,87.75
18566,1,break_up,0.111,partial,True,84.94
18603,1,break_up,0.111,partial,True,96.89
18634,1,break_up,0.111,partial,True,73.7
18639,1,break_up,0.111,partial,True,74.39
18653,-1,break_dn,-0.111,conflict,True,80.96
18682,1,break_up,0.111,partial,True,96.21
18723,-1,break_dn,0.111,partial,True,85.77
18743,-1,break_dn,0.333,partial,True,71.7
18784,1,break_up,-0.333,conflict,True,78.09
18817,-1,break_dn,0.111,partial,True,82.52
18837,1,break_up,-0.111,conflict,True,89.96
18849,-1,break_dn,-0.111,conflict,True,83.1
18866,-1,break_dn,0.333,partial,True,82.31
18895,1,break_up,-0.333,conflict,True,72.13
18915,1,break_up,-0.333,conflict,True,89.89
19039,-1,break_dn,-0.111,conflict,True,78.27
19095,-1,break_dn,-0.111,conflict,True,69.38
19116,1,break_up,0.111,partial,True,71.71
19146,1,break_up,0.111,partial,True,64.18
19272,1,break_up,0.111,partial,True,85.32
19353,-1,break_dn,-0.111,conflict,True,79.16
19361,-1,break_dn,-0.111,conflict,True,92.2
19409,-1,break_dn,0.333,partial,True,70.95
19506,-1,break_dn,0.667,partial,True,70.9
19530,1,break_up,-1.0,conflict,True,84.37
19553,1,break_up,-1.0,conflict,True,80.87
19598,-1,break_dn,1.0,full,True,95.5
19643,-1,break_dn,1.0,full,True,77.57
19654,-1,break_dn,1.0,full,True,81.2
19709,1,break_up,-1.0,conflict,True,75.75
19718,1,break_up,-1.0,conflict,True,80.51
19728,1,break_up,-1.0,conflict,True,77.98
19748,1,break_up,-1.0,conflict,True,83.2
19801,-1,break_dn,0.778,partial,True,77.42
19872,1,break_up,-0.556,conflict,True,87.78
19980,1,break_up,-0.556,conflict,True,79.86
20079,-1,break_dn,0.556,partial,True,90.92
20104,-1,break_dn,1.0,full,True,73.71
20116,-1,break_dn,1.0,full,True,80.63
20125,-1,break_dn,1.0,full,True,80.05
20228,1,break_up,-1.0,conflict,True,81.68
20286,-1,break_dn,1.0,full,True,76.18
20299,-1,break_dn,1.0,full,True,89.15
20324,1,break_up,-1.0,conflict,True,80.65
20348,-1,break_dn,1.0,full,True,92.92
20370,1,break_up,-1.0,conflict,True,77.18
20460,-1,break_dn,0.556,partial,True,90.54
20498,-1,break_dn,1.0,full,True,83.18
20565,-1,break_dn,1.0,full,True,74.02
20635,1,break_up,-1.0,conflict,True,92.5
20711,1,break_up,-1.0,conflict,True,77.96
20762,-1,break_dn,0.556,partial,True,82.14
20798,-1,break_dn,1.0,full,True,76.09
20800,1,break_up,-1.0,conflict,True,97.09
20944,-1,break_dn,0.556,partial,True,82.0
20998,-1,break_dn,0.556,partial,True,82.7
21034,-1,break_dn,1.0,full,True,84.94
21041,1,break_up,-1.0,conflict,True,82.64
21061,1,break_up,-0.556,conflict,True,71.5
21122,-1,break_dn,1.0,full,True,83.69
21166,-1,break_dn,1.0,full,True,83.31
21171,-1,break_dn,1.0,full,True,82.09
21206,-1,break_dn,1.0,full,True,96.68
21239,-1,break_dn,1.0,full,True,81.15
21263,-1,break_dn,1.0,full,True,86.67
21299,-1,break_dn,1.0,full,True,85.71
