i,side,reason,confluence,agreement,taken,quality,dist_atr
204,1,bounce_support,-0.222,conflict,True,88.54,0.4584850614378239
217,1,bounce_support,-0.222,conflict,True,85.23,0.2395258653046733
299,1,bounce_support,0.222,partial,True,95.12,0.1934049121731073
315,1,bounce_support,0.222,partial,True,93.13,0.4446308090327171
319,1,bounce_support,0.222,partial,True,95.81,0.1271734581376561
379,-1,bounce_resistance,0.222,partial,True,94.94,0.23948872571249324
389,-1,bounce_resistance,0.222,partial,True,87.84,0.11478976827039676
449,-1,bounce_resistance,0.222,partial,True,77.29,0.3010417723799986
486,-1,bounce_resistance,0.222,partial,True,96.96,0.44857160565880627
541,-1,bounce_resistance,0.222,partial,True,89.83,0.16368952433368
560,-1,bounce_resistance,0.222,partial,True,95.01,0.2239761065674581
663,1,bounce_support,-0.222,conflict,True,71.08,0.39433181800613004
674,1,bounce_support,-0.222,conflict,True,89.77,0.38903657122725277
719,1,bounce_support,0.222,partial,True,95.58,0.1851254785673989
759,1,bounce_support,0.222,partial,True,81.92,0.4493891055826506
795,1,bounce_support,0.222,partial,True,97.08,0.26466359280678525
808,1,bounce_support,-0.111,conflict,True,96.24,0.23114508759979777
852,-1,bounce_resistance,0.111,partial,True,98.65,0.3451312428458829
951,1,bounce_support,-0.111,conflict,True,86.78,0.13845019960368823
1000,-1,bounce_resistance,0.111,partial,True,83.54,0.337300350736703
1001,-1,bounce_resistance,0.111,partial,True,84.1,0.3583615385854009
1044,-1,bounce_resistance,0.111,partial,True,95.96,0.27345310057058425
1120,-1,bounce_resistance,0.556,partial,True,78.31,0.3964678909646346
1129,-1,bounce_resistance,0.556,partial,True,79.46,0.33825131639398687
1204,-1,bounce_resistance,0.556,partial,True,67.83,0.24818884336217506
1259,1,bounce_support,-0.556,conflict,True,97.35,0.16440611137943628
1317,1,bounce_support,-0.556,conflict,True,85.75,0.048483706726448014
1364,-1,bounce_resistance,0.556,partial,True,84.74,0.23038450604720198
1383,-1,bounce_resistance,0.556,partial,True,85.28,0.031491347458792354
1389,-1,bounce_resistance,0.556,partial,True,97.93,0.08807198487484251
1390,-1,bounce_resistance,0.556,partial,True,90.37,0.2155073642234037
1504,1,bounce_support,-0.556,conflict,True,99.31,0.2815866152656697
1538,-1,bounce_resistance,0.556,partial,True,70.6,0.016813402683843758
1570,-1,bounce_resistance,0.556,partial,True,96.35,0.05876415543039163
1622,-1,bounce_resistance,0.556,partial,True,93.77,0.06217583619405539
1635,-1,bounce_resistance,0.556,partial,True,94.75,0.3096236206260885
1692,-1,bounce_resistance,0.556,partial,True,84.9,0.27166147787021583
1729,-1,bounce_resistance,0.556,partial,True,91.31,0.027637141318479972
1762,1,bounce_support,-0.556,conflict,True,87.43,0.16306755855664207
1764,1,bounce_support,-0.556,conflict,True,77.7,0.22799433322798587
1796,-1,bounce_resistance,0.556,partial,True,70.77,0.36237616588767435
1815,-1,bounce_resistance,0.556,partial,True,92.8,0.4637835041187359
1835,1,bounce_support,-0.556,conflict,True,81.86,0.02628204377897235
1838,1,bounce_support,-0.556,conflict,True,84.62,0.057244628136168735
1856,-1,bounce_resistance,0.556,partial,True,82.91,0.43068967054947965
1878,-1,bounce_resistance,0.556,partial,True,82.45,0.014108437462966078
1910,-1,bounce_resistance,0.556,partial,True,95.24,0.09387935844098223
1938,1,bounce_support,-0.556,conflict,True,85.4,0.27675245375187296
2001,1,bounce_support,-0.111,conflict,True,66.94,0.42989801944139094
2029,1,bounce_support,-0.111,conflict,True,97.64,0.16438265833767118
2051,-1,bounce_resistance,0.111,partial,True,78.63,0.32176000736740934
2100,1,bounce_support,-0.111,conflict,True,84.47,0.4258860674327061
2171,-1,bounce_resistance,0.111,partial,True,85.73,0.2429757981294162
2188,-1,bounce_resistance,0.111,partial,True,89.79,0.09699181314651228
2288,-1,bounce_resistance,0.222,partial,True,81.38,0.33652647363436344
2363,-1,bounce_resistance,0.556,partial,True,81.24,0.4968173311858379
2379,-1,bounce_resistance,0.556,partial,True,81.66,0.29735411728162914
2459,-1,bounce_resistance,0.556,partial,True,92.98,0.4449197624088673
2481,-1,bounce_resistance,0.556,partial,True,83.23,0.19506820746155512
2497,-1,bounce_resistance,0.556,partial,True,93.4,0.39924749122356895
2562,-1,bounce_resistance,0.556,partial,True,87.83,0.208946618443847
2582,-1,bounce_resistance,0.556,partial,True,95.8,0.49051607963024685
2640,-1,bounce_resistance,0.556,partial,True,90.92,0.14490587601366278
2754,-1,bounce_resistance,0.556,partial,True,85.24,0.22645668451156267
2782,1,bounce_support,-0.556,conflict,True,92.81,0.36136228307102997
2823,-1,bounce_resistance,0.556,partial,True,93.18,0.22752538799689595
2879,-1,bounce_resistance,0.556,partial,True,84.98,0.266840670992975
2955,-1,bounce_resistance,0.556,partial,True,70.94,0.46987752374667746
2987,-1,bounce_resistance,0.556,partial,True,93.08,0.42076509079038443
3027,1,bounce_support,-0.556,conflict,True,80.34,0.3907364667707589
3076,-1,bounce_resistance,0.556,partial,True,86.88,0.2217068473244039
3148,-1,bounce_resistance,0.556,partial,True,97.17,0.36374287154626794
3198,-1,bounce_resistance,0.556,partial,True,95.74,0.47586102515005196
3200,-1,bounce_resistance,0.556,partial,True,88.22,0.40051401832376793
3218,-1,bounce_resistance,0.556,partial,True,92.35,0.27831798422706744
3273,-1,bounce_resistance,0.556,partial,True,93.42,0.34880468313780355
3338,-1,bounce_resistance,0.556,partial,True,96.3,0.480327327233081
3370,1,bounce_support,-0.556,conflict,True,79.49,0.40332281586501956
3373,1,bounce_support,-0.556,conflict,True,85.66,0.4757654406562197
3403,-1,bounce_resistance,0.556,partial,True,98.58,0.014877730757000133
3421,-1,bounce_resistance,0.556,partial,True,93.93,0.12126987585118153
3433,1,bounce_support,-0.556,conflict,True,100.0,0.3890885314122098
3515,1,bounce_support,-0.556,conflict,True,86.99,0.370721364966448
3544,1,bounce_support,-0.111,conflict,True,87.23,0.1571807173769325
3550,1,bounce_support,-0.111,conflict,True,86.87,0.045961306187252936
3593,-1,bounce_resistance,0.111,partial,True,100.0,0.3176588452659291
3609,-1,bounce_resistance,0.111,partial,True,100.0,0.3724469041310056
3635,1,bounce_support,-0.111,conflict,True,79.46,0.18566264252866557
3638,1,bounce_support,-0.111,conflict,True,85.96,0.13228057984111338
3684,1,bounce_support,-0.111,conflict,True,84.89,0.2711534245361297
3744,1,bounce_support,-0.111,conflict,True,99.34,0.3275705887995706
3798,1,bounce_support,0.222,partial,True,96.89,0.12800648648986993
3802,1,bounce_support,0.222,partial,True,99.91,0.4820761126237683
3843,1,bounce_support,0.556,partial,True,100.0,0.47150288878958474
3860,1,bounce_support,0.556,partial,True,79.06,0.05473831085741559
3893,1,bounce_support,0.556,partial,True,93.18,0.046162558671282806
3945,1,bounce_support,0.556,partial,True,98.93,0.4115845512633666
3960,1,bounce_support,0.556,partial,True,95.02,0.3499192926039605
3972,1,bounce_support,0.556,partial,True,95.61,0.19098812542429
3988,1,bounce_support,0.556,partial,True,84.62,0.16887835650394178
3990,1,bounce_support,0.556,partial,True,92.59,0.061358583447443334
4020,-1,bounce_resistance,-0.556,conflict,True,71.29,0.036864909934610425
4031,1,bounce_support,0.556,partial,True,83.95,0.2644597415690791
4051,1,bounce_support,0.556,partial,True,85.36,0.3180148811510402
4097,1,bounce_support,0.556,partial,True,72.13,0.21282293574575786
4119,1,bounce_support,0.556,partial,True,84.15,0.4594447771019456
4139,1,bounce_support,0.556,partial,True,88.09,0.2879742830317719
4141,1,bounce_support,0.556,partial,True,86.31,0.392915721839311
4196,-1,bounce_resistance,-0.556,conflict,True,94.93,0.49928187741090535
4221,1,bounce_support,0.556,partial,True,83.14,0.4246276619600697
4259,-1,bounce_resistance,-0.556,conflict,True,77.25,0.2723240758959366
4264,-1,bounce_resistance,-0.556,conflict,True,83.49,0.08866048167916311
4265,-1,bounce_resistance,-0.556,conflict,True,84.58,0.38805153388525965
4297,-1,bounce_resistance,-0.556,conflict,True,84.48,0.48182992448565504
4442,1,bounce_support,0.556,partial,True,82.61,0.4749142315411346
4497,1,bounce_support,0.556,partial,True,88.09,0.07651398026798285
4547,1,bounce_support,0.556,partial,True,90.21,0.2800161433349699
4585,1,bounce_support,0.556,partial,True,94.51,0.3477166270959737
4653,-1,bounce_resistance,-0.556,conflict,True,86.07,0.27943382235214165
4668,-1,bounce_resistance,-0.556,conflict,True,83.37,0.3140206678215073
4708,-1,bounce_resistance,-0.111,conflict,True,90.34,0.3201531477523045
4718,-1,bounce_resistance,-0.111,conflict,True,83.48,0.3185047821759346
4738,1,bounce_support,0.111,partial,True,75.86,0.42187637263884786
4745,1,bounce_support,0.111,partial,True,77.63,0.28110432742058755
4747,1,bounce_support,0.111,partial,True,83.99,0.1879267839940001
4748,1,bounce_support,0.111,partial,True,82.72,0.34156563613754887
4790,-1,bounce_resistance,-0.111,conflict,True,82.33,0.4157132468996444
4828,1,bounce_support,0.556,partial,True,86.18,0.3215305891249755
4888,-1,bounce_resistance,-0.556,conflict,True,71.02,0.37838998983454836
4975,-1,bounce_resistance,-0.556,conflict,True,78.78,0.45077445663229104
5028,-1,bounce_resistance,-0.222,conflict,True,86.42,0.030264027905815363
5033,1,bounce_support,0.222,partial,True,82.59,0.07676741961621675
5056,1,bounce_support,0.222,partial,True,87.43,0.47462528451386027
5098,1,bounce_support,-0.111,conflict,True,94.28,0.2164624656965181
5162,-1,bounce_resistance,0.111,partial,True,70.16,0.45223587964151957
5179,-1,bounce_resistance,0.111,partial,True,97.16,0.2069733094425515
5267,-1,bounce_resistance,0.111,partial,True,88.49,0.03254185411341578
5282,-1,bounce_resistance,0.111,partial,True,87.42,0.4317987929055427
5295,1,bounce_support,-0.111,conflict,True,87.63,0.05575108800572538
5368,-1,bounce_resistance,0.111,partial,True,87.92,0.32066025555290634
5410,1,bounce_support,-0.111,conflict,True,80.36,0.2186815116437138
5420,1,bounce_support,-0.111,conflict,True,81.81,0.2597258081587584
5426,1,bounce_support,-0.111,conflict,True,97.66,0.12507936255166535
5430,1,bounce_support,-0.111,conflict,True,99.21,0.22657806917759912
5450,-1,bounce_resistance,0.111,partial,True,100.0,0.337277636568701
5484,-1,bounce_resistance,0.556,partial,True,100.0,0.05539160235917466
5503,1,bounce_support,-0.556,conflict,True,68.41,0.3857351523646577
5514,1,bounce_support,-0.556,conflict,True,85.77,0.27976735486724785
5521,1,bounce_support,-0.556,conflict,True,85.19,0.11173629817635741
5558,1,bounce_support,-0.556,conflict,True,91.73,0.39525300865706914
5597,1,bounce_support,-0.778,conflict,True,76.83,0.1555928052967203
5628,1,bounce_support,-0.556,conflict,True,86.76,0.1430777227146473
5659,-1,bounce_resistance,0.556,partial,True,86.71,0.10920586181874746
5668,-1,bounce_resistance,0.556,partial,True,86.64,0.2050032482224073
5724,1,bounce_support,-0.556,conflict,True,98.26,0.019281165986822283
5796,1,bounce_support,-0.556,conflict,True,81.53,0.36275734251001673
5848,1,bounce_support,-0.556,conflict,True,94.72,0.3707587975492844
5853,1,bounce_support,-0.556,conflict,True,98.14,0.47583091614133316
5874,1,bounce_support,-0.556,conflict,True,95.89,0.2972999083185419
5929,-1,bounce_resistance,-0.111,conflict,True,95.15,0.15266236158552338
5960,1,bounce_support,0.111,partial,True,84.94,0.24555982046227123
6041,-1,bounce_resistance,-0.111,conflict,True,93.97,0.17730343875938437
6083,-1,bounce_resistance,-0.111,conflict,True,92.43,0.23240427174095146
6117,-1,bounce_resistance,0.333,partial,True,91.54,0.20113172581406483
6154,1,bounce_support,0.111,partial,True,97.3,0.3046785917131542
6160,1,bounce_support,0.111,partial,True,97.39,0.3508362238904372
6209,-1,bounce_resistance,-0.111,conflict,True,83.85,0.4262226469408429
6333,-1,bounce_resistance,0.556,partial,True,94.56,0.1319373577538853
6407,-1,bounce_resistance,1.0,full,True,99.35,0.22214727053903685
6471,1,bounce_support,-1.0,conflict,True,87.74,0.3718934547811814
6509,-1,bounce_resistance,1.0,full,True,92.65,0.27680708535065474
6597,1,bounce_support,-0.556,conflict,True,81.63,0.3873060917193092
6621,1,bounce_support,-0.556,conflict,True,90.92,0.3328695120286772
6657,-1,bounce_resistance,0.556,partial,True,84.25,0.06441245973015894
6667,-1,bounce_resistance,0.556,partial,True,82.37,0.4994328364482687
6685,-1,bounce_resistance,0.556,partial,True,94.98,0.15782452048508547
6694,1,bounce_support,-0.556,conflict,True,90.67,0.42992957533227594
6698,1,bounce_support,-0.556,conflict,True,95.1,0.3973670273824356
6727,-1,bounce_resistance,0.556,partial,True,96.86,0.025995249371791634
6754,1,bounce_support,-0.556,conflict,True,84.25,0.10653448208220244
6806,1,bounce_support,-0.556,conflict,True,96.8,0.2232099955284868
6946,-1,bounce_resistance,-0.111,conflict,True,98.06,0.257539125891926
6956,1,bounce_support,0.111,partial,True,97.24,0.26886222891484934
6994,-1,bounce_resistance,-0.111,conflict,True,78.24,0.4018684991599767
7025,-1,bounce_resistance,0.111,partial,True,97.53,0.1904877975468119
7052,1,bounce_support,0.111,partial,True,95.34,0.4583918190344699
7090,1,bounce_support,0.111,partial,True,84.86,0.28072613197635987
7107,1,bounce_support,0.111,partial,True,97.18,0.48398902118592424
7110,1,bounce_support,0.111,partial,True,97.65,0.377452094089216
7121,1,bounce_support,0.111,partial,True,96.61,0.22037489917714675
7126,1,bounce_support,0.111,partial,True,97.91,0.130376699272709
7177,-1,bounce_resistance,0.333,partial,True,82.37,0.41022360853484546
7183,-1,bounce_resistance,0.333,partial,True,94.29,0.2234586102921422
7189,-1,bounce_resistance,0.333,partial,True,96.26,0.23103427428210066
7228,-1,bounce_resistance,0.333,partial,True,76.86,0.32182234040251906
7256,-1,bounce_resistance,0.333,partial,True,93.81,0.37121918120414016
7285,-1,bounce_resistance,0.667,partial,True,94.93,0.17938209066189745
7329,1,bounce_support,-1.0,conflict,True,92.54,0.20629446829392115
7349,-1,bounce_resistance,1.0,full,True,87.08,0.27754476711099524
7384,1,bounce_support,-1.0,conflict,True,89.19,0.40619872786936434
7446,1,bounce_support,-1.0,conflict,True,83.24,0.33691762845434026
7480,-1,bounce_resistance,1.0,full,True,89.09,0.49605381995229986
7537,-1,bounce_resistance,1.0,full,True,90.27,0.31602276049756867
7538,-1,bounce_resistance,1.0,full,True,90.5,0.20109255757501404
7555,-1,bounce_resistance,1.0,full,True,91.72,0.2483837774757015
7582,1,bounce_support,-1.0,conflict,True,90.2,0.2554955718820277
7607,1,bounce_support,-1.0,conflict,True,95.07,0.4337419210898119
7674,-1,bounce_resistance,1.0,full,True,85.12,0.26287429927876754
7710,-1,bounce_resistance,1.0,full,True,91.09,0.2578698360083451
7776,-1,bounce_resistance,1.0,full,True,85.16,0.48342132440770647
7825,-1,bounce_resistance,1.0,full,True,91.71,0.46492476303250485
7853,1,bounce_support,-1.0,conflict,True,77.85,0.34454477297895436
7885,1,bounce_support,-0.778,conflict,True,96.26,0.06517907935814857
7928,1,bounce_support,-0.556,conflict,True,97.34,0.2366746475165039
7940,1,bounce_support,-0.556,conflict,True,100.0,0.21276968146211614
7979,-1,bounce_resistance,0.556,partial,True,83.28,0.38428318683342855
8045,1,bounce_support,-0.556,conflict,True,85.72,0.4422322617718082
8123,1,bounce_support,-0.556,conflict,True,84.31,0.02760889667173069
8133,1,bounce_support,-0.556,conflict,True,98.0,0.34582894377845275
8167,1,bounce_support,-0.222,conflict,True,85.46,0.18299473778063258
8197,-1,bounce_resistance,0.222,partial,True,93.82,0.33182784794750303
8211,1,bounce_support,-0.222,conflict,True,93.79,0.26570215159333027
8221,1,bounce_support,-0.222,conflict,True,92.72,0.4989975862608545
8229,-1,bounce_resistance,-0.111,conflict,True,97.18,0.10837692700541472
8265,1,bounce_support,0.111,partial,True,68.77,0.2615637125813521
8323,1,bounce_support,0.111,partial,True,85.88,0.10251644790503256
8336,1,bounce_support,0.111,partial,True,94.84,0.2823124428469151
8356,1,bounce_support,0.111,partial,True,87.58,0.1260201053047862
8392,-1,bounce_resistance,-0.111,conflict,True,83.1,0.35532029968360807
8403,-1,bounce_resistance,-0.111,conflict,True,95.83,0.4801707934589546
8438,-1,bounce_resistance,0.111,partial,True,83.26,0.45215876455881526
8508,-1,bounce_resistance,0.333,partial,True,86.69,0.4531137340641173
8553,-1,bounce_resistance,0.333,partial,True,100.0,0.40517971706710887
8554,-1,bounce_resistance,0.333,partial,True,100.0,0.17172117682240595
8557,-1,bounce_resistance,0.333,partial,True,100.0,0.3035169954400062
8561,-1,bounce_resistance,0.333,partial,True,100.0,0.29385269626412414
8573,-1,bounce_resistance,0.333,partial,True,100.0,0.31055205835935584
8644,-1,bounce_resistance,1.0,full,True,83.3,0.05393361162950411
8703,-1,bounce_resistance,1.0,full,True,95.39,0.20294025577820274
8713,-1,bounce_resistance,1.0,full,True,96.65,0.34259796393598263
8761,1,bounce_support,-0.778,conflict,True,79.37,0.4501582637214977
8772,1,bounce_support,-0.556,conflict,True,87.62,0.3786900682718674
8775,1,bounce_support,-0.556,conflict,True,95.99,0.3653296120753088
8778,1,bounce_support,-0.556,conflict,True,96.97,0.0714648564378631
8843,-1,bounce_resistance,0.556,partial,True,97.36,0.2724983450200884
8896,-1,bounce_resistance,0.778,partial,True,91.89,0.009596239728094116
8900,-1,bounce_resistance,0.778,partial,True,92.62,0.18003379573564557
8935,-1,bounce_resistance,1.0,full,True,97.08,0.3276869392880409
8951,-1,bounce_resistance,1.0,full,True,77.6,0.3655927858885218
8956,-1,bounce_resistance,1.0,full,True,80.75,0.33499761299197384
8965,-1,bounce_resistance,1.0,full,True,86.14,0.34960835089125974
9001,1,bounce_support,-0.556,conflict,True,74.74,0.4765272170498813
9017,1,bounce_support,-0.556,conflict,True,88.09,0.4541423219152292
9064,1,bounce_support,-0.556,conflict,True,93.97,0.4894861519436621
9077,-1,bounce_resistance,0.556,partial,True,94.1,0.22180239107524988
9095,1,bounce_support,-0.556,conflict,True,84.4,0.2879788767052572
9119,-1,bounce_resistance,0.778,partial,True,95.86,0.22865728452924586
9188,-1,bounce_resistance,1.0,full,True,97.77,0.07931991391432851
9230,1,bounce_support,-1.0,conflict,True,96.8,0.4083116041027717
9234,1,bounce_support,-1.0,conflict,True,98.32,0.13172315163440956
9339,1,bounce_support,-0.556,conflict,True,85.14,0.32474335656561165
9347,1,bounce_support,-0.556,conflict,True,84.01,0.430689122783291
9351,1,bounce_support,-0.556,conflict,True,93.51,0.48718369416323015
9400,1,bounce_support,-0.556,conflict,True,97.54,0.3696754731015295
9422,1,bounce_support,-0.222,conflict,True,98.47,0.4618519825351859
9467,1,bounce_support,0.111,partial,True,84.93,0.24055296213975594
9481,1,bounce_support,0.111,partial,True,85.92,0.020087022140890975
9497,1,bounce_support,0.111,partial,True,95.12,0.4306622902185289
9499,1,bounce_support,0.111,partial,True,91.53,0.11766994160208878
9541,1,bounce_support,0.111,partial,True,94.65,0.37773749904717435
9547,1,bounce_support,0.111,partial,True,95.7,0.10667927071171063
9557,1,bounce_support,0.111,partial,True,94.66,0.3427200774998916
9593,1,bounce_support,0.111,partial,True,91.79,0.29211456333802854
9629,-1,bounce_resistance,-0.111,conflict,True,80.15,0.40932003290092145
9636,-1,bounce_resistance,-0.111,conflict,True,92.17,0.3603176424308588
9669,1,bounce_support,0.111,partial,True,82.64,0.37704415477187364
9670,1,bounce_support,0.111,partial,True,82.85,0.04669115182847629
9700,-1,bounce_resistance,-0.111,conflict,True,85.61,0.014014947733133208
9754,-1,bounce_resistance,0.333,partial,True,77.52,0.4907957931564748
9837,-1,bounce_resistance,0.333,partial,True,65.17,0.4790882821835543
9892,1,bounce_support,-0.333,conflict,True,99.09,0.3254810695806665
9922,1,bounce_support,-0.333,conflict,True,95.31,0.13348616861067472
9963,1,bounce_support,0.111,partial,True,89.8,0.3042368934400869
9978,1,bounce_support,0.111,partial,True,95.77,0.31112681444884815
10020,-1,bounce_resistance,-0.111,conflict,True,94.08,0.34645704223995233
10027,-1,bounce_resistance,-0.111,conflict,True,97.96,0.10363504620330573
10083,1,bounce_support,0.556,partial,True,84.14,0.4421914456599476
10102,1,bounce_support,0.556,partial,True,83.11,0.43255923010084363
10138,-1,bounce_resistance,-0.556,conflict,True,89.19,0.4232906085407094
10165,1,bounce_support,0.556,partial,True,72.6,0.38710127677883927
10182,1,bounce_support,0.556,partial,True,88.99,0.4249742221838752
10248,1,bounce_support,0.556,partial,True,92.98,0.22425765664079692
10311,1,bounce_support,1.0,full,True,93.77,0.0634526377879351
10337,-1,bounce_resistance,-1.0,conflict,True,84.91,0.2985054109893021
10365,1,bounce_support,1.0,full,True,98.55,0.3199968706473539
10368,1,bounce_support,1.0,full,True,97.42,0.2584562683533199
10429,1,bounce_support,1.0,full,True,72.49,0.3140852959240671
10441,1,bounce_support,1.0,full,True,81.45,0.21260595142552674
10457,1,bounce_support,1.0,full,True,95.32,0.14983004166465047
10520,1,bounce_support,1.0,full,True,84.51,0.027749676865800318
10549,1,bounce_support,1.0,full,True,85.02,0.00019674485899096213
10556,1,bounce_support,1.0,full,True,97.07,0.0746073018926624
10590,-1,bounce_resistance,-1.0,conflict,True,80.56,0.3883458021445168
10619,-1,bounce_resistance,-1.0,conflict,True,91.87,0.38386630610371836
10648,1,bounce_support,1.0,full,True,81.22,0.3490070531228188
10708,1,bounce_support,1.0,full,True,84.39,0.3486441912737572
10751,-1,bounce_resistance,-1.0,conflict,True,70.27,0.2826173988055049
10760,-1,bounce_resistance,-1.0,conflict,True,85.31,0.2032300898838969
10777,-1,bounce_resistance,-1.0,conflict,True,84.43,0.39857361524357254
10795,-1,bounce_resistance,-1.0,conflict,True,96.36,0.07009669865979815
10830,1,bounce_support,1.0,full,True,84.25,0.24526142617535246
10926,1,bounce_support,1.0,full,True,79.07,0.38268110420628315
11015,1,bounce_support,1.0,full,True,95.43,0.32329779422029087
11067,1,bounce_support,1.0,full,True,91.73,0.31467123777580247
11142,-1,bounce_resistance,-0.556,conflict,True,74.91,0.440300986105221
11186,1,bounce_support,0.556,partial,True,78.6,0.4600155275484877
11192,1,bounce_support,0.556,partial,True,84.71,0.1478221898793717
11214,-1,bounce_resistance,-0.556,conflict,True,76.93,0.39055626384902603
11328,1,bounce_support,0.556,partial,True,68.91,0.24836074506945943
11355,1,bounce_support,1.0,full,True,84.1,0.26216635232159513
11415,-1,bounce_resistance,-0.556,conflict,True,84.8,0.03828171527562749
11471,1,bounce_support,0.556,partial,True,97.96,0.33925784571106665
11502,-1,bounce_resistance,-0.556,conflict,True,78.42,0.3054953381162218
11526,-1,bounce_resistance,-0.556,conflict,True,97.98,0.09149032061762061
11544,-1,bounce_resistance,-0.222,conflict,True,97.54,0.17384368506561806
11562,1,bounce_support,0.222,partial,True,97.87,0.19000658948618632
11578,1,bounce_support,0.222,partial,True,85.74,0.18064006547194164
11617,-1,bounce_resistance,0.111,partial,True,85.16,0.3326250764276507
11653,-1,bounce_resistance,0.111,partial,True,96.67,0.01906132620407293
11686,1,bounce_support,-0.111,conflict,True,97.02,0.17424610594491233
11698,-1,bounce_resistance,0.111,partial,True,93.43,0.3321377447746891
11704,-1,bounce_resistance,0.111,partial,True,91.88,0.4321439379583779
11726,-1,bounce_resistance,0.111,partial,True,86.19,0.1511500856713146
11737,-1,bounce_resistance,0.111,partial,True,90.47,0.3216132009002332
11803,1,bounce_support,0.333,partial,True,98.89,0.0032492321260022693
11862,1,bounce_support,0.333,partial,True,98.13,0.34502854180352605
11864,1,bounce_support,0.333,partial,True,97.93,0.31249405402277514
11880,1,bounce_support,0.667,partial,True,82.76,0.41495721354885484
11883,1,bounce_support,0.667,partial,True,85.32,0.05234084884018395
11927,1,bounce_support,1.0,full,True,89.25,0.03338681120060362
11959,-1,bounce_resistance,-1.0,conflict,True,96.52,0.2244186954248559
12031,-1,bounce_resistance,-0.556,conflict,True,83.46,0.18892262820106667
12076,-1,bounce_resistance,-0.222,conflict,True,82.1,0.28743294659842183
12173,-1,bounce_resistance,0.111,partial,True,94.6,0.35330487290967394
12235,1,bounce_support,0.111,partial,True,85.93,0.3227345245868386
12257,1,bounce_support,0.333,partial,True,94.05,0.28046150600164266
12273,-1,bounce_resistance,-0.333,conflict,True,97.22,0.29937972399297125
12287,-1,bounce_resistance,-0.333,conflict,True,97.06,0.35143175734076953
12352,-1,bounce_resistance,0.111,partial,True,86.84,0.35482229606165755
12356,-1,bounce_resistance,0.111,partial,True,99.89,0.2521072490372602
12380,1,bounce_support,-0.111,conflict,True,71.63,0.2221253957944425
12423,-1,bounce_resistance,0.111,partial,True,88.63,0.3407836181562339
12429,-1,bounce_resistance,0.111,partial,True,96.17,0.15267745792684662
12451,-1,bounce_resistance,0.111,partial,True,99.63,0.3893159392004681
12465,1,bounce_support,0.111,partial,True,86.69,0.34565940481158647
12549,1,bounce_support,0.667,partial,True,97.47,0.10672838719947589
12565,-1,bounce_resistance,-0.667,conflict,True,76.94,0.3137843809127055
12644,-1,bounce_resistance,0.111,partial,True,84.88,0.0472263242016934
12647,-1,bounce_resistance,0.111,partial,True,84.7,0.08213998515906631
12716,1,bounce_support,0.667,partial,True,83.42,0.09907546374419443
12762,1,bounce_support,1.0,full,True,92.86,0.3167331924464603
12790,1,bounce_support,1.0,full,True,93.7,0.23081652965356508
12830,-1,bounce_resistance,-1.0,conflict,True,85.14,0.38621970774378656
12870,-1,bounce_resistance,-1.0,conflict,True,85.59,0.23607541147898464
12891,-1,bounce_resistance,-0.556,conflict,True,98.16,0.4336876784043406
12943,1,bounce_support,1.0,full,True,66.32,0.08100792499259672
13007,1,bounce_support,1.0,full,True,85.66,0.4010997628836633
13041,-1,bounce_resistance,-1.0,conflict,True,96.96,0.4072151035178318
13055,-1,bounce_resistance,-1.0,conflict,True,98.71,0.3638070705790874
13057,-1,bounce_resistance,-1.0,conflict,True,97.5,0.19747701623107258
13133,1,bounce_support,0.556,partial,True,84.89,0.08957973443923406
13246,1,bounce_support,1.0,full,True,84.54,0.08573659304214977
13272,-1,bounce_resistance,-1.0,conflict,True,83.1,0.16192563216017786
13285,-1,bounce_resistance,-1.0,conflict,True,99.68,0.30553378353340954
13294,-1,bounce_resistance,-1.0,conflict,True,100.0,0.04927553517899307
13334,1,bounce_support,1.0,full,True,83.41,0.45570059117374473
13369,1,bounce_support,1.0,full,True,91.52,0.22727460361571633
13418,1,bounce_support,1.0,full,True,86.54,0.15121823601664275
13434,-1,bounce_resistance,-1.0,conflict,True,84.37,0.41318159531543697
13450,-1,bounce_resistance,-1.0,conflict,True,91.79,0.13490214229042963
13515,1,bounce_support,1.0,full,True,90.27,0.47057642877145545
13535,-1,bounce_resistance,-1.0,conflict,True,95.31,0.2469780585214702
13540,-1,bounce_resistance,-1.0,conflict,True,96.74,0.12565401387487762
13563,-1,bounce_resistance,-0.556,conflict,True,95.97,0.08361048340371532
13576,-1,bounce_resistance,-0.556,conflict,True,94.57,0.355275067083209
13618,1,bounce_support,1.0,full,True,96.71,0.41126528438227683
13623,1,bounce_support,1.0,full,True,96.18,0.19120148676435755
13626,1,bounce_support,1.0,full,True,96.22,0.14452945260674577
13684,1,bounce_support,1.0,full,True,86.28,0.2224681333997601
13695,1,bounce_support,1.0,full,True,97.87,0.44300189345747665
13745,1,bounce_support,1.0,full,True,72.22,0.27136898785384295
13756,1,bounce_support,1.0,full,True,97.19,0.25998319545002824
13795,-1,bounce_resistance,-1.0,conflict,True,91.15,0.2953342069666827
13822,1,bounce_support,1.0,full,True,86.64,0.15770813980432238
13837,1,bounce_support,1.0,full,True,97.41,0.46166671986166147
13842,1,bounce_support,1.0,full,True,97.8,0.18102348071365942
13844,1,bounce_support,1.0,full,True,96.62,0.38011728648172727
13853,1,bounce_support,1.0,full,True,94.51,0.3828536624056334
13901,1,bounce_support,1.0,full,True,89.04,0.4288501263728133
